DIST COUNTY AREA TOTAL DEM REP CPF REF LPF OverVotes GRE UnderVotes WriteinVotes
NA Madison 8 0 206 599 0 0 8 0 4 4 1
NA Madison 9 0 87 99 1 0 0 0 0 1 2
NA Manatee 101 0 1408 2589 11 6 133 1 30 35 35
NA Manatee 103 0 245 492 1 0 18 1 7 7 6
NA Manatee 107 0 383 828 2 0 52 0 8 5 9
NA Manatee 111 0 445 579 1 0 26 1 5 5 6
NA Manatee 117 0 1137 2050 12 4 103 2 25 13 41
NA Manatee 119 0 431 846 0 1 26 0 6 7 10
NA Manatee 121 0 1307 2424 9 3 86 1 19 24 29
NA Manatee 123 0 1182 1750 3 1 70 3 14 12 22
NA Manatee 125 0 692 1101 0 2 28 1 5 11 12
NA Manatee 127 0 1473 2951 4 4 103 2 24 34 45
NA Manatee 129 0 337 753 1 2 12 0 1 9 12
NA Manatee 131 0 1240 1863 7 2 59 1 17 22 42
NA Manatee 133 0 255 481 1 0 13 0 1 6 12
NA Manatee 135 0 1171 2756 10 1 111 0 24 22 43
NA Manatee 137 0 924 2335 7 3 78 0 24 15 40
NA Manatee 139 0 1420 3541 13 1 130 0 31 33 42
NA Manatee 141 0 76 368 1 1 15 0 7 3 1
NA Manatee 201 0 610 893 3 0 33 3 9 11 11
NA Manatee 203 0 353 641 2 4 18 0 2 10 9
NA Manatee 205 0 818 36 2 0 4 3 2 2 1
NA Manatee 207 0 896 848 5 1 35 0 5 11 18
NA Manatee 209 0 1065 387 1 1 24 3 3 7 10
NA Manatee 211 0 421 946 0 0 32 2 13 9 17
NA Manatee 213 0 2047 1105 3 3 61 6 36 14 27
NA Manatee 215 0 967 416 4 3 26 1 13 8 8
NA Manatee 217 0 1235 1114 5 1 46 3 19 17 12
NA Manatee 219 0 1154 1188 4 3 76 0 25 24 31
NA Manatee 221 0 1327 1329 10 7 62 5 19 18 28
NA Manatee 223 0 1391 323 2 0 19 8 20 8 19
NA Manatee 301 0 385 510 3 0 16 0 2 13 10
NA Manatee 303 0 469 664 0 0 24 1 12 11 12
NA Manatee 305 0 502 706 1 0 19 0 5 11 10
NA Manatee 307 0 233 380 0 1 16 0 6 7 8
NA Manatee 309 0 713 990 3 1 25 0 9 21 13
NA Manatee 311 0 1385 2525 4 4 106 0 16 34 53
NA Manatee 313 0 908 1660 2 2 56 3 12 19 32
NA Manatee 315 0 1206 1702 3 2 80 2 26 17 30
NA Manatee 317 0 1080 2095 6 3 97 0 27 28 39
NA Manatee 321 0 227 240 2 0 9 2 0 10 4
NA Manatee 323 0 1386 1999 5 1 106 1 31 28 28
NA Manatee 325 0 997 1569 8 4 56 1 16 26 39
NA Manatee 327 0 1325 2231 11 8 113 2 26 32 48
NA Manatee 329 0 1699 1641 7 1 83 1 24 21 35
NA Manatee 331 0 778 980 3 1 44 5 17 25 23
NA Manatee 333 0 1609 2613 11 1 102 4 37 40 41
NA Manatee 401 0 1086 997 3 4 60 4 23 10 18
NA Manatee 403 0 1298 1353 9 2 61 5 27 20 30
NA Manatee 405 0 210 373 0 0 10 0 1 6 7
NA Manatee 407 0 336 467 1 1 15 1 6 4 7
NA Manatee 409 0 897 1471 7 1 48 3 20 16 19
NA Manatee 411 0 1089 1061 2 4 61 12 26 16 16
NA Manatee 413 0 1162 1486 6 5 57 2 27 16 22
NA Manatee 415 0 1856 1427 9 4 105 7 28 15 15
NA Manatee 417 0 1649 2501 5 4 106 4 26 23 46
NA Manatee 419 0 1685 1726 7 1 74 4 23 34 34
NA Manatee 421 0 686 1023 4 3 60 1 25 7 15
NA Manatee 501 0 1993 3224 12 4 162 5 42 34 48
NA Manatee 503 0 1433 2172 2 4 87 1 16 27 44
NA Manatee 505 0 1885 2256 2 1 69 2 17 39 43
NA Manatee 507 0 1551 1640 6 2 86 2 18 22 35
NA Manatee 509 0 838 1890 8 1 66 0 11 14 30
NA Manatee 511 0 1175 1988 0 4 66 0 12 31 36
NA Manatee 513 0 1110 1268 0 0 54 1 6 29 25
NA Manatee 515 0 1355 2249 11 3 75 0 22 26 55
NA Manatee 517 0 2042 2893 2 3 92 0 28 38 74
NA Manatee 519 0 2618 3898 16 5 155 1 39 66 78
NA Manatee 521 0 1051 1857 2 0 63 2 3 32 44
NA Manatee 523 0 558 1723 5 2 58 0 12 12 30
NA Manatee 525 0 76 418 1 0 8 0 2 3 1
NA Manatee 527 0 273 1145 6 0 28 0 9 10 8
NA Monroe 1 0 503 407 2 1 23 2 6 6 14
NA Monroe 10 0 846 444 1 2 33 2 17 9 17
NA Monroe 11 0 1075 904 1 1 51 7 18 20 26
NA Monroe 12 0 633 782 2 1 52 0 10 16 8
NA Monroe 13 0 623 654 0 1 30 0 18 12 11
NA Monroe 14 0 449 823 1 1 20 0 11 8 17
NA Monroe 15 0 594 1154 2 0 56 0 14 5 21
NA Monroe 16 0 532 877 2 2 46 1 11 9 12
NA Monroe 17 0 496 663 2 1 37 0 15 12 13
NA Monroe 18 0 370 463 0 1 28 1 12 1 7
NA Monroe 19 0 535 885 0 1 47 0 15 11 17
NA Monroe 2 0 764 557 1 0 40 1 10 14 16
NA Monroe 20 0 315 589 1 0 22 1 5 9 4
NA Monroe 21 0 302 558 2 0 21 1 11 8 9
NA Monroe 22 0 169 431 0 0 9 0 5 8 5
NA Monroe 23 0 356 634 0 4 22 0 11 9 15
NA Monroe 24 0 395 856 3 2 37 0 7 8 23
NA Monroe 25 0 457 815 1 0 34 0 8 14 15
NA Monroe 26 0 536 1069 1 0 39 0 9 13 15
NA Monroe 27 0 436 686 0 0 36 0 9 3 9
NA Monroe 28 0 472 709 0 1 29 0 8 11 18
NA Monroe 29 0 702 1074 5 4 44 3 19 18 20
NA Monroe 3 0 671 400 0 1 19 0 11 12 20
NA Monroe 30 0 462 565 3 2 30 4 11 7 10
NA Monroe 31 0 384 606 1 0 26 0 9 5 9
NA Monroe 32 0 575 910 5 1 36 1 8 11 13
NA Monroe 33 0 284 742 0 1 20 1 1 18 19
NA Monroe 4 0 644 129 1 2 8 1 17 10 7
NA Monroe 5 0 1370 915 1 0 105 0 32 18 49
NA Monroe 6 0 816 308 0 1 33 0 19 8 21
NA Monroe 7 0 518 318 2 1 29 1 8 5 13
NA Monroe 8 0 870 409 0 0 33 2 18 15 15
NA Monroe 9 0 817 568 1 1 36 2 15 14 11
NA Marion 1 0 271 476 1 4 21 1 9 10 8
NA Marion 10 0 715 120 1 0 4 1 4 1 6
NA Marion 11 0 443 195 1 0 12 0 9 1 8
NA Marion 12 0 564 998 1 3 53 0 21 12 12
NA Marion 13 0 117 215 0 0 4 1 0 1 4
NA Marion 14 0 725 1774 2 0 64 1 11 24 27
NA Marion 15 0 525 1089 2 1 35 2 6 11 14
NA Marion 1500 0 85 292 0 0 4 0 0 1 2
NA Marion 1510 0 152 529 5 2 16 0 9 3 8
NA Marion 1520 0 275 876 1 0 28 0 3 3 6
NA Marion 1530 0 273 1030 3 0 28 1 9 8 6
NA Marion 1540 0 255 1085 8 1 27 2 7 8 5
NA Marion 1550 0 555 1626 3 1 29 2 14 11 9
NA Marion 1560 0 299 962 1 1 31 3 7 3 8
NA Marion 1570 0 419 1279 5 1 29 1 10 11 16
NA Marion 1580 0 442 791 1 0 20 0 3 6 7
NA Marion 1590 0 456 1084 3 0 31 3 11 6 7
NA Marion 16 0 426 1132 7 1 48 0 11 18 11
NA Marion 1600 0 505 1288 8 2 44 2 8 13 9
NA Marion 1610 0 633 1419 7 2 42 0 9 24 11
NA Marion 17 0 360 849 6 1 50 0 12 15 9
NA Marion 18 0 1042 1387 6 0 42 4 21 13 18
NA Marion 19 0 530 625 0 4 29 0 5 6 9
NA Marion 2 0 529 22 1 0 1 1 1 1 0
NA Marion 2500 0 346 744 0 2 20 0 5 8 8
NA Marion 2510 0 174 245 1 0 16 0 6 0 4
NA Marion 2520 0 630 778 1 1 17 1 10 7 6
NA Marion 2530 0 639 518 1 0 13 0 7 8 5
NA Marion 2540 0 343 452 0 0 10 0 2 5 2
NA Marion 2550 0 389 774 1 0 19 0 3 3 6
NA Marion 2551 0 249 502 2 0 5 0 4 3 3
NA Marion 2560 0 294 463 0 1 13 0 0 8 2
NA Marion 2570 0 885 916 6 1 52 0 7 13 7
NA Marion 2580 0 331 489 0 0 11 0 2 4 4
NA Marion 2590 0 398 270 0 1 8 1 1 5 6
NA Marion 2600 0 953 1825 7 4 59 3 20 22 18
NA Marion 2610 0 465 842 2 0 10 0 7 11 7
NA Marion 2620 0 126 163 0 0 4 0 1 4 1
NA Marion 2621 0 8 1 0 0 1 0 0 0 0
NA Marion 2630 0 317 84 0 0 4 0 2 5 1
NA Marion 3 0 708 1149 2 0 69 1 14 9 22
NA Marion 3510 0 246 813 4 8 21 1 13 7 11
NA Marion 3520 0 343 1040 4 0 21 0 3 9 6
NA Marion 3530 0 762 1990 4 0 27 3 8 17 13
NA Marion 3540 0 534 1262 3 2 13 1 5 12 11
NA Marion 3550 0 480 1129 0 1 14 1 3 11 10
NA Marion 3551 0 482 1050 1 0 20 0 2 7 11
NA Marion 3552 0 449 1067 2 1 16 1 0 15 11
NA Marion 3553 0 529 1347 2 1 23 1 4 9 12
NA Marion 3560 0 242 588 3 0 17 0 9 8 2
NA Marion 3570 0 489 1298 3 3 34 2 10 7 15
NA Marion 3580 0 665 1630 4 2 35 0 13 11 18
NA Marion 3590 0 458 1082 1 3 42 1 18 9 15
NA Marion 3600 0 296 897 2 1 33 1 8 4 12
NA Marion 3610 0 177 354 2 0 12 0 7 1 6
NA Marion 3620 0 500 1027 2 0 16 1 2 21 16
NA Marion 3621 0 400 1001 2 0 4 0 2 9 9
NA Marion 3622 0 460 1082 0 1 17 1 5 16 10
NA Marion 3630 0 416 1054 4 1 24 3 8 6 5
NA Marion 3640 0 314 1006 1 0 29 0 14 9 10
NA Marion 3650 0 284 921 5 0 31 1 6 8 8
NA Marion 3660 0 464 880 5 2 26 0 4 5 4
NA Marion 3670 0 1912 1486 5 2 91 7 22 30 33
NA Marion 3680 0 494 499 5 3 37 0 5 7 7
NA Marion 3690 0 1057 1439 5 6 62 0 16 13 14
NA Marion 3700 0 1045 658 2 7 37 2 9 14 14
NA Marion 3710 0 854 1376 4 5 57 0 13 10 15
NA Marion 3720 0 222 548 3 1 18 1 9 3 7
NA Marion 3721 0 45 52 0 0 1 0 0 0 1
NA Marion 3730 0 521 1052 6 4 29 3 13 5 6
NA Marion 3740 0 376 934 1 1 26 0 4 12 9
NA Marion 3750 0 447 1219 2 0 44 0 7 15 15
NA Marion 3760 0 399 990 1 1 39 0 6 9 13
NA Marion 3770 0 349 1017 4 4 40 1 4 6 11
NA Marion 3780 0 730 2000 8 4 78 0 17 23 26
NA Marion 3790 0 119 415 0 0 16 0 6 3 5
NA Marion 3800 0 454 890 7 5 39 2 15 11 14
NA Marion 3810 0 485 961 1 0 36 2 13 11 7
NA Marion 3820 0 318 688 2 0 14 0 5 15 4
NA Marion 3830 0 287 564 1 2 11 1 8 6 7
NA Marion 3840 0 486 1186 2 2 38 1 13 8 19
NA Marion 4 0 1166 1504 6 5 65 0 22 22 15
NA Marion 40 0 616 1291 2 2 54 1 14 13 11
NA Marion 4500 0 523 973 1 1 31 1 2 3 13
NA Marion 4510 0 641 1490 6 2 23 0 8 19 15
NA Marion 4520 0 568 1404 3 1 39 1 7 9 18
NA Marion 4521 0 13 90 0 0 4 0 0 0 0
NA Marion 4530 0 285 524 0 0 11 0 2 4 8
NA Marion 4540 0 172 496 1 1 12 0 6 0 5
NA Marion 4550 0 812 389 5 4 18 1 15 9 16
NA Marion 4560 0 967 576 2 6 31 2 12 10 7
NA Marion 4570 0 523 948 0 2 14 1 7 11 8
NA Marion 4580 0 1260 662 2 2 38 5 8 8 10
NA Marion 4590 0 1382 721 5 7 36 1 16 10 16
NA Marion 4600 0 333 508 0 2 13 0 0 10 7
NA Marion 4610 0 715 1162 2 0 36 5 14 14 8
NA Marion 4620 0 791 1392 3 0 40 3 13 20 14
NA Marion 4630 0 314 463 0 0 11 1 7 6 4
NA Marion 4640 0 904 1194 5 3 46 4 16 21 12
NA Marion 4650 0 499 890 1 0 17 1 4 14 9
NA Marion 4651 0 1204 2150 5 1 27 3 10 27 23
NA Marion 4652 0 306 521 0 0 10 0 1 9 5
NA Marion 4653 0 118 159 0 0 5 0 1 2 7
NA Marion 4654 0 778 1326 2 1 30 0 4 27 20
NA Marion 4660 0 589 1146 1 4 32 0 13 18 13
NA Marion 4670 0 963 1313 4 0 55 0 16 12 15
NA Marion 4680 0 430 900 1 1 32 2 8 5 9
NA Marion 4690 0 607 1223 6 0 47 1 18 6 7
NA Marion 4700 0 121 400 0 1 11 0 1 0 5
NA Marion 4710 0 632 1629 5 3 47 4 16 7 16
NA Marion 4720 0 292 397 5 1 16 0 6 3 4
NA Marion 4730 0 242 508 6 2 18 2 2 8 8
NA Marion 4740 0 216 547 0 0 10 0 1 10 2
NA Marion 4750 0 590 979 3 1 37 0 13 12 21
NA Marion 4760 0 252 349 0 0 4 2 5 2 2
NA Marion 4770 0 285 765 3 0 23 0 7 5 9
NA Marion 4771 0 116 265 6 1 4 0 2 5 7
NA Marion 5 0 451 1007 1 0 37 0 5 17 15
NA Marion 50 0 347 629 3 0 26 1 7 9 5
NA Marion 6 0 706 1162 1 1 63 1 9 14 18
NA Marion 60 0 92 192 1 0 11 0 1 3 0
NA Marion 7 0 746 1028 6 3 30 2 14 8 16
NA Marion 70 0 147 83 0 1 1 0 1 0 0
NA Marion 8 0 637 486 3 1 30 2 11 6 10
NA Marion 9 0 1249 142 0 5 9 0 7 7 5
NA Martin 1 0 861 1371 6 3 50 1 4 23 22
NA Martin 10 0 533 917 0 0 34 0 5 14 20
NA Martin 11 0 829 1363 0 1 66 5 11 20 14
NA Martin 12 0 1507 2758 10 2 89 1 28 34 46
NA Martin 13 0 1297 2653 3 1 59 0 21 35 28
NA Martin 14 0 1320 1620 5 0 69 4 20 31 41
NA Martin 15 0 833 1653 4 2 31 4 8 24 16
NA Martin 16 0 409 403 0 0 23 3 10 2 5
NA Martin 17 0 591 1697 3 2 47 1 7 17 21
NA Martin 18 0 1374 2406 6 1 100 5 19 38 49
NA Martin 19 0 1517 2553 3 4 82 6 22 40 36
NA Martin 2 0 1624 2832 2 1 97 5 36 35 43
NA Martin 20 0 723 1272 0 1 46 5 9 29 23
NA Martin 21 0 1245 2921 3 0 83 5 13 49 40
NA Martin 22 0 1022 2087 5 0 59 3 17 27 32
NA Martin 23 0 972 1983 5 2 65 3 25 19 32
NA Martin 24 0 957 2071 0 0 90 1 10 45 26
NA Martin 25 0 1406 2937 1 2 88 2 25 56 47
NA Martin 26 0 1335 2750 1 0 84 2 16 32 42
NA Martin 27 0 1235 2802 10 0 74 3 26 34 50
NA Martin 28 0 171 334 0 0 24 0 0 11 5
NA Martin 29 0 730 999 1 4 44 6 15 17 16
NA Martin 3 0 1284 2215 1 1 87 3 31 32 39
NA Martin 30 0 403 28 1 2 4 3 1 2 3
NA Martin 4 0 862 1273 2 1 63 2 25 30 20
NA Martin 5 0 411 782 0 2 21 2 5 14 14
NA Martin 6 0 1465 2310 5 4 87 7 24 34 32
NA Martin 7 0 1802 2408 6 2 79 4 22 36 40
NA Martin 8 0 830 526 2 0 18 1 12 6 13
NA Martin 9 0 637 1280 1 1 41 0 7 29 26
NA Nassau 101 0 947 889 6 0 50 9 14 13 24
NA Nassau 102 0 1693 2852 1 1 167 3 29 29 50
NA Nassau 201 0 1426 2807 7 1 149 1 22 37 40
NA Nassau 202 0 1084 2333 1 0 97 1 11 40 58
NA Nassau 203 0 542 1807 2 3 62 3 12 8 24
NA Nassau 204 0 1188 2812 7 1 123 2 19 24 45
NA Nassau 301 0 618 1863 11 4 83 5 9 14 20
NA Nassau 302 0 697 2568 6 1 109 3 15 6 26
NA Nassau 303 0 608 2344 8 6 100 1 16 15 26
NA Nassau 401 0 511 3499 1 1 66 8 9 8 10
NA Nassau 402 0 47 962 0 0 12 2 3 1 3
NA Nassau 403 0 161 1948 1 1 30 1 10 3 7
NA Nassau 501 0 486 1249 1 1 57 2 9 3 11
NA Nassau 503 0 615 3772 11 1 54 5 5 17 31
NA Nassau 504 0 246 2561 4 1 36 1 5 5 10
NA Okaloosa 1 0 183 1643 5 0 34 2 3 8 7
NA Okaloosa 10 0 1344 2741 8 1 238 0 22 16 60
NA Okaloosa 11 0 1807 3614 36 8 408 2 47 30 139
NA Okaloosa 12 0 422 184 2 2 22 6 6 1 5
NA Okaloosa 13 0 570 2090 13 3 95 3 29 13 40
NA Okaloosa 14 0 500 1492 6 2 101 2 22 9 46
NA Okaloosa 15 0 487 1622 9 3 80 0 11 14 21
NA Okaloosa 16 0 559 1454 5 2 103 2 22 7 24
NA Okaloosa 17 0 745 1383 8 3 96 2 17 13 34
NA Okaloosa 18 0 489 1227 2 0 62 1 13 10 20
NA Okaloosa 19 0 492 662 2 0 48 3 11 4 13
NA Okaloosa 2 0 51 476 1 0 8 1 1 2 1
NA Okaloosa 20 0 381 1424 5 0 84 2 10 13 13
NA Okaloosa 21 0 492 1436 2 1 97 2 11 10 31
NA Okaloosa 22 0 491 1045 3 2 75 2 11 6 18
NA Okaloosa 23 0 94 193 2 0 31 0 5 0 4
NA Okaloosa 24 0 660 1328 9 2 84 3 23 10 14
NA Okaloosa 25 0 307 970 4 1 67 1 15 11 18
NA Okaloosa 26 0 335 1712 7 1 80 1 5 11 27
NA Okaloosa 27 0 58 136 0 0 16 0 1 0 2
NA Okaloosa 28 0 54 206 1 0 11 0 1 0 1
NA Okaloosa 29 0 368 1240 3 2 87 1 8 9 21
NA Okaloosa 3 0 121 840 1 0 28 2 6 2 6
NA Okaloosa 30 0 274 783 1 0 45 0 5 3 11
NA Okaloosa 31 0 351 1265 7 1 41 2 5 9 18
NA Okaloosa 32 0 435 1417 5 5 91 1 11 9 15
NA Okaloosa 33 0 690 2860 15 1 160 0 11 30 88
NA Okaloosa 34 0 707 1614 6 3 124 0 16 6 28
NA Okaloosa 35 0 481 1839 2 2 69 1 9 16 24
NA Okaloosa 36 0 404 1580 15 0 78 1 9 13 23
NA Okaloosa 37 0 454 1700 1 1 94 1 10 18 14
NA Okaloosa 38 0 492 1154 0 0 67 2 13 11 11
NA Okaloosa 39 0 471 1139 5 0 74 4 7 9 21
NA Okaloosa 4 0 115 870 0 1 17 0 4 1 5
NA Okaloosa 40 0 521 1778 6 2 87 1 10 20 44
NA Okaloosa 41 0 253 802 0 1 52 3 12 8 8
NA Okaloosa 42 0 633 896 10 2 89 3 12 3 27
NA Okaloosa 43 0 376 1278 10 0 79 0 18 9 27
NA Okaloosa 44 0 335 997 2 0 66 1 15 8 10
NA Okaloosa 45 0 884 2133 14 4 152 1 25 17 58
NA Okaloosa 46 0 781 2552 8 1 139 2 18 29 63
NA Okaloosa 47 0 328 808 12 2 83 0 4 2 25
NA Okaloosa 48 0 21 66 1 0 1 0 0 1 0
NA Okaloosa 49 0 500 1891 10 0 55 0 12 14 26
NA Okaloosa 5 0 110 698 0 1 9 1 3 5 1
NA Okaloosa 50 0 477 1935 4 1 80 0 4 12 17
NA Okaloosa 51 0 214 1203 6 2 34 1 5 8 16
NA Okaloosa 52 0 632 1949 7 0 143 0 22 6 35
NA Okaloosa 6 0 382 2130 10 0 60 2 9 11 15
NA Okaloosa 7 0 175 918 3 4 33 0 9 5 10
NA Okaloosa 8 0 626 2385 12 10 92 2 20 13 19
NA Okaloosa 9 0 648 2135 13 1 102 1 13 16 20
NA Okeechobee 1 0 197 833 1 1 12 NA 9 6 5
NA Okeechobee 10 0 163 552 2 1 18 NA 3 8 5
NA Okeechobee 11 0 188 534 3 NA 12 2 NA 3 4
NA Okeechobee 2 0 90 402 1 NA 4 NA 2 4 4
NA Okeechobee 3 0 391 1364 NA 1 31 NA 1 17 10
NA Okeechobee 4 0 728 861 4 5 40 1 2 6 12
NA Okeechobee 5 0 257 677 3 2 9 NA 1 6 11
NA Okeechobee 6 0 699 1297 8 3 41 1 18 15 19
NA Okeechobee 7 0 335 527 2 3 15 2 2 2 9
NA Okeechobee 8 0 605 1584 3 NA 27 2 11 17 18
NA Okeechobee 9 0 306 725 4 4 25 NA 4 6 11
NA Orange 101 0 1995 1054 3 1 65 4 22 12 27
NA Orange 102 0 1174 794 5 1 64 1 12 16 15
NA Orange 103 0 978 850 1 3 48 0 11 10 26
NA Orange 104 0 1651 1234 7 4 65 3 26 18 24
NA Orange 105 0 1287 405 2 2 29 4 10 14 17
NA Orange 106 0 1142 1508 5 2 84 1 24 14 25
NA Orange 107 0 839 1406 12 4 81 1 11 20 34
NA Orange 108 0 1455 1213 11 3 77 4 18 22 46
NA Orange 109 0 1854 1612 12 4 101 2 21 20 29
NA Orange 110 0 1315 1405 5 3 79 1 8 17 38
NA Orange 111 0 902 1456 2 2 63 0 12 21 24
NA Orange 112 0 859 1134 4 0 53 1 3 11 23
NA Orange 113 0 1466 1479 2 2 102 1 28 19 39
NA Orange 114 0 1323 673 4 1 50 4 22 18 21
NA Orange 115 0 1482 1176 3 2 76 2 25 16 28
NA Orange 116 0 1311 936 2 0 60 3 20 16 23
NA Orange 117 0 1407 811 6 1 84 6 29 11 24
NA Orange 118 0 1124 905 1 2 46 7 25 10 13
NA Orange 119 0 1586 930 3 4 64 3 17 15 18
NA Orange 120 0 1232 929 5 2 45 2 11 6 22
NA Orange 121 0 1513 775 0 2 54 4 17 10 33
NA Orange 122 0 1222 619 4 0 45 0 19 2 13
NA Orange 123 0 890 633 3 3 21 1 11 9 13
NA Orange 124 0 2044 766 4 6 102 2 42 7 36
NA Orange 125 0 1382 1301 1 2 75 3 22 11 28
NA Orange 126 0 445 584 4 1 38 1 4 8 10
NA Orange 127 0 721 925 2 1 41 0 8 18 24
NA Orange 128 0 1118 1503 6 2 55 3 14 28 30
NA Orange 129 0 666 1634 2 0 61 1 5 17 33
NA Orange 130 0 1406 2105 5 2 88 1 13 25 39
NA Orange 131 0 1800 1600 17 0 115 1 29 20 40
NA Orange 132 0 1389 1536 8 7 109 2 26 19 27
NA Orange 133 0 1111 919 4 3 61 2 10 11 16
NA Orange 134 0 1503 1433 5 2 62 1 19 18 33
NA Orange 135 0 1620 1439 7 1 81 3 16 19 37
NA Orange 136 0 716 996 2 2 53 1 15 17 23
NA Orange 137 0 1256 487 2 4 42 0 15 14 16
NA Orange 138 0 694 1022 2 4 45 0 9 7 15
NA Orange 139 0 2070 1761 10 9 149 0 36 16 42
NA Orange 140 0 831 619 4 1 46 2 14 6 14
NA Orange 141 0 2128 1561 7 3 140 0 25 14 49
NA Orange 201 0 361 748 3 1 30 1 7 18 14
NA Orange 202 0 622 686 4 0 37 0 14 8 20
NA Orange 203 0 1002 257 3 1 20 4 6 6 6
NA Orange 204 0 1038 58 0 0 4 3 12 7 6
NA Orange 205 0 138 114 3 0 11 0 4 5 2
NA Orange 206 0 1184 644 3 2 49 5 15 6 21
NA Orange 207 0 1352 863 11 6 77 5 25 16 23
NA Orange 208 0 1532 1220 6 3 84 1 37 10 35
NA Orange 209 0 1057 679 3 0 55 0 11 14 11
NA Orange 210 0 960 425 5 2 27 0 7 5 11
NA Orange 211 0 1170 279 3 0 23 3 5 3 8
NA Orange 212 0 1104 278 0 0 18 1 13 7 12
NA Orange 213 0 2384 389 6 3 31 9 23 14 20
NA Orange 214 0 2290 590 8 4 69 11 24 8 21
NA Orange 215 0 2248 372 9 2 26 6 14 7 15
NA Orange 216 0 1364 240 5 3 18 5 7 6 9
NA Orange 217 0 2426 395 4 2 30 3 23 7 17
NA Orange 218 0 1406 1066 13 3 68 5 15 12 21
NA Orange 219 0 1744 906 13 5 85 3 21 29 21
NA Orange 220 0 1250 1539 8 3 82 4 21 20 19
NA Orange 221 0 853 1043 2 1 51 8 16 16 17
NA Orange 222 0 2005 1256 6 4 66 0 16 16 34
NA Orange 223 0 1909 880 2 2 80 0 16 14 26
NA Orange 224 0 471 626 1 1 23 1 13 3 11
NA Orange 225 0 1794 290 4 2 30 3 7 7 12
NA Orange 226 0 946 285 0 1 21 2 6 4 15
NA Orange 227 0 1584 1014 9 4 61 4 40 16 22
NA Orange 228 0 989 891 5 5 32 6 18 13 13
NA Orange 229 0 1213 1320 11 4 89 5 21 7 27
NA Orange 230 0 351 365 0 2 33 0 4 3 4
NA Orange 231 0 916 553 4 4 31 5 12 17 17
NA Orange 232 0 1603 1908 7 5 66 3 15 29 40
NA Orange 233 0 1322 920 8 6 70 1 18 8 25
NA Orange 234 0 1071 1819 6 0 77 2 21 15 23
NA Orange 235 0 1018 1685 8 2 56 4 13 19 28
NA Orange 236 0 478 875 4 1 37 3 13 6 27
NA Orange 237 0 965 1303 2 2 65 1 17 23 23
NA Orange 238 0 1150 1994 10 4 88 4 23 12 16
NA Orange 239 0 1113 1719 10 0 61 1 12 8 22
NA Orange 240 0 1899 1172 16 0 66 8 14 12 28
NA Orange 301 0 1097 556 1 3 78 6 13 17 18
NA Orange 302 0 1243 899 6 1 75 1 30 19 41
NA Orange 303 0 1510 946 6 1 115 1 32 20 40
NA Orange 304 0 1479 1088 6 4 90 2 33 20 35
NA Orange 305 0 1475 900 8 2 60 5 27 25 26
NA Orange 306 0 1735 692 3 8 57 12 34 10 22
NA Orange 307 0 2372 767 7 7 74 8 48 17 39
NA Orange 308 0 913 494 1 5 50 2 12 3 22
NA Orange 309 0 1268 599 5 6 44 7 19 12 23
NA Orange 310 0 444 156 0 2 16 3 11 5 6
NA Orange 311 0 988 1052 3 4 58 4 14 10 22
NA Orange 312 0 1459 1132 11 4 74 4 17 17 30
NA Orange 313 0 1104 526 2 4 49 5 6 14 15
NA Orange 314 0 2222 858 13 11 69 8 27 17 29
NA Orange 315 0 1360 512 5 3 52 3 15 14 22
NA Orange 316 0 2380 746 4 8 57 6 42 15 34
NA Orange 317 0 1842 741 5 12 61 6 17 19 22
NA Orange 318 0 1608 533 4 7 45 12 18 13 19
NA Orange 319 0 1254 591 1 4 48 3 14 10 24
NA Orange 320 0 1125 698 7 3 23 7 11 18 12
NA Orange 321 0 2251 673 9 5 58 7 29 8 20
NA Orange 322 0 2223 703 8 5 43 10 23 16 20
NA Orange 323 0 1069 919 4 3 78 2 19 15 23
NA Orange 324 0 1209 906 3 1 66 2 16 15 35
NA Orange 325 0 1770 1042 6 6 85 9 30 20 39
NA Orange 326 0 1361 1518 7 4 132 3 42 28 40
NA Orange 327 0 1126 864 4 2 94 2 21 13 18
NA Orange 328 0 829 652 6 2 39 6 16 5 12
NA Orange 329 0 1198 451 2 4 32 8 20 19 18
NA Orange 330 0 734 1050 4 2 43 2 12 15 16
NA Orange 331 0 1393 715 6 4 42 9 23 20 13
NA Orange 332 0 1092 330 1 2 21 3 11 6 10
NA Orange 333 0 672 1200 4 0 49 2 28 21 23
NA Orange 334 0 902 1632 2 3 71 1 14 25 34
NA Orange 335 0 661 1114 4 0 79 2 13 22 23
NA Orange 336 0 1822 1070 4 6 88 4 21 22 30
NA Orange 337 0 1081 1431 10 2 93 3 20 20 39
NA Orange 338 0 971 979 4 2 61 3 15 17 27
NA Orange 339 0 808 395 1 3 19 0 6 3 9
NA Orange 340 0 1421 367 1 5 45 10 12 11 21
NA Orange 341 0 1497 640 5 8 55 14 28 17 27
NA Orange 342 0 256 171 3 0 9 2 5 2 2
NA Orange 401 0 1516 994 14 11 73 11 29 25 34
NA Orange 402 0 2427 813 8 3 99 14 56 16 39
NA Orange 403 0 1763 995 1 4 95 6 25 23 27
NA Orange 404 0 1210 738 6 2 52 2 23 11 23
NA Orange 405 0 16 92 0 0 4 0 0 0 1
NA Orange 406 0 1250 713 10 2 67 1 18 9 25
NA Orange 407 0 856 697 2 3 51 1 15 11 20
NA Orange 408 0 1281 1285 10 2 86 1 24 24 39
