COUNTY AREA TOTAL DEM REP SCATTERING
MONROE "Town of WELLINGTON Wards 1-2" 73 49 23 1
MONROE "Town of WELLS Ward 1" 114 49 65 0
MONROE "Town of WILTON Wards 1-5" 52 24 28 0
MONROE "Village of CASHTON Wards 1-3" 139 73 66 0
MONROE "Village of KENDALL Ward 1" 77 42 34 1
MONROE "Village of MELVINA Ward 1" 10 4 6 0
MONROE "Village of NORWALK Ward 1" 93 30 63 0
MONROE "Village of OAKDALE Ward 1" 20 10 10 0
MONROE "VILLAGE OF ONTARIO Ward 2" 0 0 0 0
MONROE "VILLAGE OF ROCKLAND Ward 2" 0 0 0 0
MONROE "Village of WARRENS Ward 1" 49 14 35 0
MONROE "Village of WILTON Ward 1" 66 37 29 0
MONROE "Village of WYEVILLE Ward 1" 21 11 10 0
MONROE "City of SPARTA Wards 1-6" 552 310 242 0
MONROE "City of SPARTA Wards 7-12,17-19" 461 244 214 3
MONROE "City of SPARTA Wards 13-16,20-21" 407 229 178 0
MONROE "City of TOMAH Wards 1-6" 280 154 126 0
MONROE "City of TOMAH Wards 7-8,14-17,19-21" 389 220 169 0
MONROE "City of TOMAH Wards 9-13,18" 466 262 204 0
OCONTO "Town of ABRAMS Ward 1-3" 236 102 134 0
OCONTO "Town of BAGLEY Ward 1" 57 23 34 0
OCONTO "Town of BRAZEAU Ward 1-3" 343 131 211 1
OCONTO "Town of BREED Ward 1" 78 26 52 0
OCONTO "Town of CHASE Wards 1-5" 338 165 173 0
OCONTO "Town of DOTY Ward 1" 66 27 39 0
OCONTO "Town of GILLETT Wards 1-2" 195 56 139 0
OCONTO "Town of HOW Wards 1-2" 95 35 60 0
OCONTO "Town of LAKEWOOD Ward 1" 174 73 101 0
OCONTO "Town of LENA Ward 1" 101 34 67 0
OCONTO "Town of LITTLE RIVER Ward 1-2" 126 51 75 0
OCONTO "Town of LITTLE SUAMICO Ward 1-8" 588 230 358 0
OCONTO "Town of MAPLE VALLEY Ward 1" 96 34 62 0
OCONTO "Town of MORGAN Ward 1-2" 208 84 122 2
OCONTO "Town of MOUNTAIN Ward 1" 123 61 62 0
OCONTO "Town of OCONTO Ward 1-3" 213 98 115 0
OCONTO "Town of OCONTO FALLS Ward 1-2" 187 87 99 1
OCONTO "Town of PENSAUKEE Ward 1-2" 180 84 96 0
OCONTO "Town of RIVERVIEW Ward 1-2" 106 62 44 0
OCONTO "Town of SPRUCE Ward 1-2" 115 38 77 0
OCONTO "Town of STILES Ward 1-2" 179 74 104 1
OCONTO "Town of TOWNSEND Ward 1" 200 108 92 0
OCONTO "Town of UNDERHILL Ward 1" 106 36 70 0
OCONTO "Village of LENA Ward 1" 66 39 27 0
OCONTO "VILLAGE OF PULASKI Ward 5" 0 0 0 0
OCONTO "Village of SURING Ward 1" 82 39 43 0
OCONTO "City of GILLETT Ward 1-3" 302 151 151 0
OCONTO "City of OCONTO Wards 1-7" 505 301 203 1
OCONTO "City of OCONTO FALLS Ward 1-6" 272 139 133 0
ONEIDA "Town of CASSIAN Ward 1" 81 38 43 0
ONEIDA "Town of CASSIAN Ward 2" 129 64 65 0
ONEIDA "Town of CRESCENT Wards 1,3" 342 188 154 0
ONEIDA "Town of CRESCENT Ward 2" 17 6 11 0
ONEIDA "Town of ENTERPRISE Ward 1" 116 48 68 0
ONEIDA "Town of HAZELHURST Wards 1-2" 282 164 118 0
ONEIDA "Town of LAKE TOMAHAWK Ward 1" 137 72 65 0
ONEIDA "Town of LAKE TOMAHAWK Ward 2" 46 16 30 0
ONEIDA "Town of LITTLE RICE Ward 1" 60 23 37 0
ONEIDA "Town of LYNNE Ward 1" 40 18 22 0
ONEIDA "Town of MINOCQUA Wards 1,4" 208 108 100 0
ONEIDA "Town of MINOCQUA Wards 2-3,7" 328 161 167 0
ONEIDA "Town of MINOCQUA Wards 5-6" 370 165 203 2
ONEIDA "Town of MONICO Ward 1" 56 24 31 1
ONEIDA "Town of NEWBOLD Ward 1" 78 38 39 1
ONEIDA "Town of NEWBOLD Ward 2" 139 68 71 0
ONEIDA "Town of NEWBOLD Wards 3-4" 353 188 164 1
ONEIDA "Town of NOKOMIS Ward 1-2" 198 112 86 0
ONEIDA "Town of PELICAN Wards 1,3-4" 243 147 96 0
ONEIDA "Town of PELICAN Ward 2" 251 127 123 1
ONEIDA "Town of PIEHL Ward 1" 22 10 12 0
ONEIDA "Town of PINE LAKE Ward 1,4" 300 184 116 0
ONEIDA "Town of PINE LAKE Ward 2-3" 163 85 78 0
ONEIDA "Town of SCHOEPKE Ward 1" 125 50 75 0
ONEIDA "Town of STELLA Ward 1" 100 60 40 0
ONEIDA "Town of STELLA Ward 2" 26 13 13 0
ONEIDA "Town of SUGAR CAMP Wards 1-2" 358 154 204 0
ONEIDA "Town of THREE LAKES Wards 1,3-4" 408 153 255 0
ONEIDA "Town of THREE LAKES Ward 2" 126 53 73 0
ONEIDA "Town of WOODBORO Ward 1" 158 83 75 0
ONEIDA "Town of WOODRUFF Wards 1-3" 525 267 257 1
ONEIDA "City of RHINELANDER Ward 1" 150 94 54 2
ONEIDA "City of RHINELANDER Ward 2" 69 49 20 0
ONEIDA "City of RHINELANDER Ward 3" 76 42 34 0
ONEIDA "City of RHINELANDER Ward 4" 30 15 15 0
ONEIDA "City of RHINELANDER Ward 5" 114 71 43 0
ONEIDA "City of RHINELANDER Ward 6" 128 85 42 1
ONEIDA "City of RHINELANDER Ward 7" 20 7 13 0
ONEIDA "City of RHINELANDER Ward 8" 78 55 23 0
ONEIDA "City of RHINELANDER Ward 9" 183 126 56 1
ONEIDA "City of RHINELANDER Ward 10" 162 94 68 0
ONEIDA "City of RHINELANDER Ward 11" 167 118 49 0
ONEIDA "City of RHINELANDER Ward 12" 2 0 2 0
ONEIDA "City of RHINELANDER Ward 13" 136 81 55 0
ONEIDA "City of RHINELANDER Ward 14" 20 12 8 0
OUTAGAMIE "Town of BLACK CREEK Wards 1-2" 147 53 94 0
OUTAGAMIE "Town of BOVINA Ward 1" 80 36 44 0
OUTAGAMIE "Town of BOVINA Ward 2" 50 20 30 0
OUTAGAMIE "Town of BUCHANAN Ward 1,4,6-9" 634 330 304 0
OUTAGAMIE "Town of BUCHANAN Ward 2-3" 269 120 149 0
OUTAGAMIE "Town of BUCHANAN Ward 5" 2 1 1 0
OUTAGAMIE "Town of BUCHANAN Ward 10" 0 0 0 0
OUTAGAMIE "Town of CENTER Wards 1-7" 535 211 324 0
OUTAGAMIE "Town of CICERO Wards 1-2" 117 61 56 0
OUTAGAMIE "Town of DALE Wards 1-2" 279 110 169 0
OUTAGAMIE "Town of DALE Ward 3" 135 41 94 0
OUTAGAMIE "Town of DEER CREEK Ward 1" 70 26 44 0
OUTAGAMIE "Town of ELLINGTON Wards 1-2,4" 278 79 199 0
OUTAGAMIE "Town of ELLINGTON Ward 3" 76 30 46 0
OUTAGAMIE "Town of ELLINGTON Ward 5" 33 19 14 0
OUTAGAMIE "Town of FREEDOM Wards 1-6" 576 270 306 0
OUTAGAMIE "Town of FREEDOM Wards 7-8" 217 84 133 0
OUTAGAMIE "Town of GRAND CHUTE Wards 1-3" 796 443 353 0
OUTAGAMIE "Town of GRAND CHUTE Ward 4" 78 44 34 0
OUTAGAMIE "Town of GRAND CHUTE Wards 5-7" 496 280 216 0
OUTAGAMIE "Town of GRAND CHUTE Wards 8-10,14" 492 284 208 0
OUTAGAMIE "Town of GRAND CHUTE Ward 11" 29 14 15 0
OUTAGAMIE "Town of GRAND CHUTE Wards 12-13" 310 174 136 0
OUTAGAMIE "Town of GRAND CHUTE Ward 15" 378 212 166 0
OUTAGAMIE "Town of GRAND CHUTE Ward 16" 197 107 90 0
OUTAGAMIE "Town of GRAND CHUTE Ward 17" 142 89 53 0
OUTAGAMIE "Town of GRAND CHUTE Ward 18" 0 0 0 0
OUTAGAMIE "Town of GREENVILLE Wards 1-3,5" 675 286 389 0
OUTAGAMIE "Town of GREENVILLE Ward 4" 22 10 12 0
OUTAGAMIE "Town of GREENVILLE Wards 6,9" 282 103 179 0
OUTAGAMIE "Town of GREENVILLE Wards 7-8" 390 157 233 0
OUTAGAMIE "Town of HORTONIA Ward 1" 152 72 80 0
OUTAGAMIE "Town of HORTONIA Ward 2" 39 12 27 0
OUTAGAMIE "Town of KAUKAUNA Ward 1" 42 15 27 0
OUTAGAMIE "Town of KAUKAUNA Ward 2" 53 17 36 0
OUTAGAMIE "Town of KAUKAUNA Ward 3" 49 25 24 0
OUTAGAMIE "Town of LIBERTY Ward 1" 127 54 73 0
OUTAGAMIE "Town of MAINE Ward 1" 107 47 60 0
OUTAGAMIE "Town of MAPLE CREEK Ward 1" 80 36 44 0
OUTAGAMIE "Town of ONEIDA Wards 1-5" 346 156 190 0
OUTAGAMIE "Town of ONEIDA Ward 6" 24 8 16 0
OUTAGAMIE "Town of OSBORN Wards 1-2" 180 88 92 0
OUTAGAMIE "Town of SEYMOUR Wards 1-2" 139 47 92 0
OUTAGAMIE "Town of VANDENBROEK Wards 1,3" 140 57 83 0
OUTAGAMIE "Town of VANDENBROEK Ward 2" 43 22 21 0
OUTAGAMIE "Village of BEAR CREEK Ward 1" 53 28 25 0
OUTAGAMIE "Village of BLACK CREEK Wards 1-2" 130 63 67 0
OUTAGAMIE "Village of COMBINED LOCKS Wards 1-6" 510 283 227 0
OUTAGAMIE "VILLAGE OF HARRISON Wards 1-2" 0 0 0 0
OUTAGAMIE "Village of HORTONVILLE Wards 1-3" 408 198 210 0
OUTAGAMIE "VILLAGE OF HOWARD Ward 17" 0 0 0 0
OUTAGAMIE "Village of KIMBERLY Wards 1-6" 628 382 246 0
OUTAGAMIE "Village of KIMBERLY Wards 7-8" 266 157 109 0
OUTAGAMIE "Village of KIMBERLY Ward 9" 0 0 0 0
OUTAGAMIE "Village of LITTLE CHUTE Wards 1,3,9-11,14-15" 434 245 189 0
OUTAGAMIE "Village of LITTLE CHUTE Wards 2,13" 27 18 9 0
OUTAGAMIE "Village of LITTLE CHUTE Wards 4-5" 260 140 120 0
OUTAGAMIE "Village of LITTLE CHUTE Wards 6,12" 92 57 35 0
OUTAGAMIE "Village of LITTLE CHUTE Wards 7-8" 320 169 151 0
OUTAGAMIE "Village of NICHOLS Ward 1" 37 14 23 0
OUTAGAMIE "Village of SHIOCTON Ward 1" 90 49 41 0
OUTAGAMIE "VILLAGE OF WRIGHTSTOWN Wards 4-5" 31 12 19 0
OUTAGAMIE "City of APPLETON Ward 1" 202 146 56 0
OUTAGAMIE "City of APPLETON Ward 2" 344 256 88 0
OUTAGAMIE "City of APPLETON Ward 3" 655 543 112 0
OUTAGAMIE "City of APPLETON Ward 4" 195 109 86 0
OUTAGAMIE "City of APPLETON Ward 5" 1 0 1 0
OUTAGAMIE "City of APPLETON Ward 6" 146 98 48 0
OUTAGAMIE "City of APPLETON Ward 7" 304 203 101 0
OUTAGAMIE "City of APPLETON Ward 8" 320 283 37 0
OUTAGAMIE "City of APPLETON Ward 9" 228 132 96 0
OUTAGAMIE "City of APPLETON Ward 10" 208 144 64 0
OUTAGAMIE "City of APPLETON Ward 11" 141 86 55 0
OUTAGAMIE "City of APPLETON Ward 15" 290 154 136 0
OUTAGAMIE "City of APPLETON Ward 16" 225 133 92 0
OUTAGAMIE "City of APPLETON Ward 17" 251 145 106 0
OUTAGAMIE "City of APPLETON Ward 18" 184 105 79 0
OUTAGAMIE "City of APPLETON Ward 19" 407 206 201 0
OUTAGAMIE "City of APPLETON Ward 20" 233 114 119 0
OUTAGAMIE "City of APPLETON Ward 21" 7 2 5 0
OUTAGAMIE "City of APPLETON Ward 22" 7 4 3 0
OUTAGAMIE "City of APPLETON Ward 23" 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 24" 116 81 35 0
OUTAGAMIE "City of APPLETON Ward 25" 227 144 83 0
OUTAGAMIE "City of APPLETON Ward 27" 341 231 110 0
OUTAGAMIE "City of APPLETON Ward 28" 245 151 94 0
OUTAGAMIE "City of APPLETON Ward 29" 359 238 121 0
OUTAGAMIE "City of APPLETON Ward 30" 225 158 67 0
OUTAGAMIE "City of APPLETON Ward 33" 299 197 102 0
OUTAGAMIE "City of APPLETON Ward 34" 86 73 13 0
OUTAGAMIE "City of APPLETON Ward 35" 297 174 123 0
OUTAGAMIE "City of APPLETON Ward 36" 390 228 162 0
OUTAGAMIE "City of APPLETON Ward 37" 200 104 96 0
OUTAGAMIE "City of APPLETON Ward 38" 368 191 177 0
OUTAGAMIE "City of APPLETON Ward 39" 140 83 57 0
OUTAGAMIE "City of APPLETON Ward 40" 6 3 3 0
OUTAGAMIE "City of APPLETON Ward 41" 25 11 14 0
OUTAGAMIE "City of APPLETON Ward 42" 260 130 130 0
OUTAGAMIE "City of APPLETON Ward 43" 233 147 86 0
OUTAGAMIE "City of APPLETON Ward 48" 23 16 7 0
OUTAGAMIE "City of APPLETON Ward 49" 25 15 10 0
OUTAGAMIE "City of APPLETON Ward 50" 47 29 18 0
OUTAGAMIE "City of APPLETON Ward 51" 340 248 92 0
OUTAGAMIE "City of APPLETON Ward 52" 37 27 10 0
OUTAGAMIE "City of APPLETON Ward 53" 6 6 0 0
OUTAGAMIE "City of APPLETON Ward 54" 285 175 110 0
OUTAGAMIE "City of APPLETON Ward 55" 124 76 48 0
OUTAGAMIE "City of APPLETON Ward 56" 1 0 1 0
OUTAGAMIE "City of APPLETON Ward 57" 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 58" 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 59" 1 1 0 0
OUTAGAMIE "City of KAUKAUNA Wards 1-2" 507 287 220 0
OUTAGAMIE "City of KAUKAUNA Ward 3" 145 75 70 0
OUTAGAMIE "City of KAUKAUNA Wards 4-5" 781 473 308 0
OUTAGAMIE "City of KAUKAUNA Wards 6-7" 784 473 311 0
OUTAGAMIE "City of KAUKAUNA Ward 8" 229 153 76 0
OUTAGAMIE "City of KAUKAUNA Wards 9-10,13" 567 336 231 0
OUTAGAMIE "City of KAUKAUNA Ward 12" 0 0 0 0
OUTAGAMIE "CITY OF NEW LONDON Wards 1-2" 171 81 90 0
OUTAGAMIE "City of SEYMOUR Wards 1-2" 148 87 61 0
OUTAGAMIE "City of SEYMOUR Wards 3-4" 104 53 51 0
OUTAGAMIE "City of SEYMOUR Wards 5-6" 131 66 65 0
OZAUKEE "Town of BELGIUM Ward 1-3" 383 113 270 0
OZAUKEE "Town of CEDARBURG Ward 1-2" 372 125 247 0
OZAUKEE "Town of CEDARBURG Ward 3-4" 440 153 286 1
OZAUKEE "Town of CEDARBURG Ward 5-6,10" 525 166 359 0
OZAUKEE "Town of CEDARBURG Ward 7-9" 421 141 280 0
OZAUKEE "Town of FREDONIA Ward 1-4" 624 155 468 1
OZAUKEE "Town of GRAFTON Wards 1-2,5" 549 150 399 0
OZAUKEE "Town of GRAFTON Wards 3-4" 615 234 381 0
OZAUKEE "Town of PORT WASHINGTON Ward 1-2" 377 122 255 0
OZAUKEE "Town of SAUKVILLE Ward 1-3" 592 155 436 1
OZAUKEE "VILLAGE OF BAYSIDE Ward 6" 47 32 15 0
OZAUKEE "Village of BELGIUM Ward 1-3" 410 134 276 0
OZAUKEE "Village of FREDONIA Ward 1-3" 643 226 417 0
OZAUKEE "Village of GRAFTON Ward 1-2" 391 158 233 0
OZAUKEE "Village of GRAFTON Ward 3-4" 419 171 248 0
OZAUKEE "Village of GRAFTON Ward 5-6" 418 200 218 0
OZAUKEE "Village of GRAFTON Ward 7-8" 411 154 257 0
OZAUKEE "Village of GRAFTON Ward 9-10" 396 154 242 0
OZAUKEE "Village of GRAFTON Ward 11-12" 390 151 239 0
OZAUKEE "Village of GRAFTON Ward 13-14" 318 161 157 0
OZAUKEE "VILLAGE OF NEWBURG Ward 3" 18 3 15 0
OZAUKEE "Village of SAUKVILLE Wards 1,6-7" 379 116 262 1
OZAUKEE "Village of SAUKVILLE Wards 2-5" 338 132 206 0
OZAUKEE "Village of THIENSVILLE Ward 1-2" 610 257 353 0
OZAUKEE "Village of THIENSVILLE Ward 3-4" 367 203 162 2
OZAUKEE "City of CEDARBURG Ward 1" 542 253 289 0
OZAUKEE "City of CEDARBURG Ward 2,9" 499 209 290 0
OZAUKEE "City of CEDARBURG Ward 3" 470 241 229 0
OZAUKEE "City of CEDARBURG Ward 4,8" 356 183 173 0
OZAUKEE "City of CEDARBURG Ward 5" 327 181 145 1
OZAUKEE "City of CEDARBURG Ward 6" 512 245 266 1
OZAUKEE "City of CEDARBURG Ward 7" 485 211 274 0
OZAUKEE "City of MEQUON Wards 1-2" 864 375 489 0
OZAUKEE "City of MEQUON Wards 3-4" 821 325 496 0
OZAUKEE "City of MEQUON Wards 5-7B" 884 309 575 0
OZAUKEE "City of MEQUON Wards 8-10" 775 342 433 0
OZAUKEE "City of MEQUON Wards 11-12" 613 272 341 0
OZAUKEE "City of MEQUON Wards 13-14" 504 208 296 0
OZAUKEE "City of MEQUON Ward 15" 410 222 188 0
OZAUKEE "City of MEQUON Ward 16" 320 140 180 0
OZAUKEE "City of MEQUON Ward 17" 398 203 195 0
OZAUKEE "City of MEQUON Ward 18" 238 90 148 0
OZAUKEE "City of MEQUON Wards 19-21" 868 409 459 0
OZAUKEE "City of PORT WASHINGTON Ward 1" 484 217 267 0
OZAUKEE "City of PORT WASHINGTON Ward 2" 395 202 193 0
OZAUKEE "City of PORT WASHINGTON Ward 3" 460 227 232 1
OZAUKEE "City of PORT WASHINGTON Ward 4" 327 161 166 0
OZAUKEE "City of PORT WASHINGTON Ward 5" 466 209 257 0
OZAUKEE "City of PORT WASHINGTON Ward 6" 296 144 152 0
OZAUKEE "City of PORT WASHINGTON Ward 7" 484 253 229 2
PEPIN "Town of ALBANY Ward 1" 142 64 78 0
PEPIN "Town of DURAND Wards 1-2" 145 67 78 0
PEPIN "Town of FRANKFORT Ward 1" 59 39 20 0
PEPIN "Town of LIMA Wards 1-2" 83 44 39 0
PEPIN "Town of PEPIN Wards 1-2" 125 64 61 0
PEPIN "Town of STOCKHOLM Ward 1" 60 36 24 0
PEPIN "Town of WATERVILLE Wards 1-2" 157 75 82 0
PEPIN "Town of WAUBEEK Ward 1" 83 34 49 0
PEPIN "Village of PEPIN Wards 1-2" 147 92 55 0
PEPIN "Village of STOCKHOLM Ward 1" 39 28 11 0
PEPIN "City of DURAND Wards 1-3" 421 200 221 0
PIERCE "Town of CLIFTON Ward 1-3" 398 205 193 0
PIERCE "Town of DIAMOND BLUFF Ward 1" 66 27 39 0
PIERCE "Town of ELLSWORTH Wards 1-2" 235 101 134 0
PIERCE "Town of EL PASO Ward 1" 106 46 60 0
PIERCE "Town of GILMAN Ward 1" 135 90 45 0
PIERCE "Town of HARTLAND Ward 1" 152 51 101 0
PIERCE "Town of ISABELLE Ward 1" 48 21 27 0
PIERCE "Town of MAIDEN ROCK Ward 1" 76 35 41 0
PIERCE "Town of MARTELL Ward 1-2" 214 105 109 0
PIERCE "Town of OAK GROVE Ward 1-3" 344 146 198 0
PIERCE "Town of RIVER FALLS Ward 1-3" 505 303 202 0
PIERCE "Town of ROCK ELM Ward 1" 77 45 32 0
PIERCE "Town of SALEM Ward 1" 67 39 28 0
PIERCE "Town of SPRING LAKE Ward 1-2" 105 43 62 0
PIERCE "Town of TRENTON Ward 1-2" 327 158 169 0
PIERCE "Town of TRIMBELLE Ward 1-2" 323 125 198 0
PIERCE "Town of UNION Ward 1" 71 20 51 0
PIERCE "Village of BAY CITY Ward 1" 78 25 53 0
PIERCE "Village of ELLSWORTH Ward 1-4" 468 227 241 0
PIERCE "Village of ELMWOOD Ward 1" 171 77 94 0
PIERCE "Village of MAIDEN ROCK Ward 1" 39 23 16 0
PIERCE "Village of PLUM CITY Ward 1" 85 38 47 0
PIERCE "Village of SPRING VALLEY Wards 1-2" 165 98 67 0
PIERCE "City of PRESCOTT Wards 1-2" 544 317 227 0
PIERCE "City of PRESCOTT Wards 3-4" 0 0 0 0
PIERCE "City of PRESCOTT Ward 5" 0 0 0 0
PIERCE "City of PRESCOTT Ward 6" 0 0 0 0
PIERCE "City of RIVER FALLS Ward 5" 137 79 58 0
PIERCE "City of RIVER FALLS Wards 6-8" 717 507 210 0
PIERCE "City of RIVER FALLS Wards 9-11" 268 169 99 0
PIERCE "City of RIVER FALLS Wards 12-14" 535 340 195 0
POLK "Town of ALDEN Ward 1-4" 388 170 218 0
POLK "Town of APPLE RIVER Ward 1-2" 159 73 86 0
POLK "Town of BALSAM LAKE Ward 1-2" 172 72 100 0
POLK "Town of BEAVER Ward 1" 103 50 53 0
POLK "Town of BLACK BROOK Ward 1-2" 205 77 128 0
POLK "Town of BONE LAKE Ward 1" 123 61 62 0
POLK "Town of CLAM FALLS Ward 1" 121 51 70 0
POLK "Town of CLAYTON Ward 1" 224 103 121 0
POLK "Town of CLEAR LAKE Ward 1" 82 31 51 0
POLK "Town of EUREKA Ward 1-2" 198 85 113 0
POLK "Town of FARMINGTON Ward 1-2" 258 94 164 0
POLK "Town of GARFIELD Ward 1-3" 203 89 114 0
POLK "Town of GEORGETOWN Ward 1-2" 116 56 60 0
POLK "Town of JOHNSTOWN Ward 1" 56 31 25 0
POLK "Town of LAKETOWN Ward 1" 103 45 58 0
POLK "Town of LINCOLN Ward 1-4" 442 217 225 0
POLK "Town of LORAIN Ward 1" 80 30 50 0
POLK "Town of LUCK Ward 1-2" 116 58 58 0
POLK "Town of MCKINLEY Ward 1" 61 21 40 0
POLK "Town of MILLTOWN Ward 1-2" 146 78 68 0
POLK "Town of OSCEOLA Ward 1-5" 329 158 171 0
POLK "Town of ST. CROIX FALLS Wards 1-2" 156 75 81 0
POLK "Town of STERLING Ward 1" 59 22 37 0
POLK "Town of WEST SWEDEN Ward 1" 191 87 104 0
POLK "Village of BALSAM LAKE Ward 1-2" 128 56 72 0
POLK "Village of CENTURIA Ward 1" 57 32 25 0
POLK "Village of CLAYTON Ward 1" 114 42 72 0
POLK "Village of CLEAR LAKE Wards 1-2" 132 60 72 0
POLK "Village of DRESSER Ward 1" 95 40 55 0
POLK "Village of FREDERIC Ward 1-2" 289 135 154 0
POLK "Village of LUCK Ward 1-2" 112 58 54 0
POLK "Village of MILLTOWN Ward 1" 81 30 51 0
POLK "Village of OSCEOLA Ward 1-3" 278 153 125 0
POLK "VILLAGE OF TURTLE LAKE Ward 2A" 5 0 5 0
POLK "VILLAGE OF TURTLE LAKE Ward 2B" 0 0 0 0
POLK "City of AMERY Wards 1-5" 572 308 264 0
POLK "City of ST. CROIX FALLS Ward 1-4" 449 244 205 0
PORTAGE "Town of ALBAN Ward 1" 206 106 99 1
PORTAGE "Town of ALMOND Ward 1" 166 76 90 0
PORTAGE "Town of AMHERST Ward 1" 138 75 63 0
PORTAGE "Town of AMHERST Ward 2" 128 75 53 0
PORTAGE "Town of BELMONT Ward 1" 131 59 72 0
PORTAGE "Town of BUENA VISTA Ward 1" 199 79 120 0
PORTAGE "Town of BUENA VISTA Ward 2" 76 39 37 0
PORTAGE "Town of CARSON Wards 1-2" 204 102 102 0
PORTAGE "Town of DEWEY Ward 1" 172 102 69 1
PORTAGE "Town of EAU PLEINE Ward 1" 170 90 79 1
PORTAGE "Town of GRANT Wards 1-4" 371 198 173 0
PORTAGE "Town of HULL Wards 1-3" 302 190 111 1
PORTAGE "Town of HULL Wards 4-7" 489 267 220 2
PORTAGE "Town of HULL Ward 8" 167 96 71 0
PORTAGE "Town of LANARK Ward 1" 201 104 96 1
PORTAGE "Town of LANARK Ward 2" 130 58 72 0
PORTAGE "Town of LINWOOD Wards 1-2" 227 120 107 0
PORTAGE "Town of NEW HOPE Ward 1" 235 159 76 0
PORTAGE "Town of PINE GROVE Wards 1-2" 124 66 58 0
PORTAGE "Town of PLOVER Ward 1-3" 265 121 144 0
PORTAGE "Town of SHARON Wards 1-3" 448 237 211 0
PORTAGE "Town of STOCKTON Wards 1-3" 415 230 184 1
PORTAGE "Town of STOCKTON Wards 4-5" 213 127 86 0
PORTAGE "Village of ALMOND Ward 1" 93 45 48 0
PORTAGE "Village of AMHERST Ward 1-2" 183 133 50 0
PORTAGE "Village of AMHERST JUNCTION Ward 1" 63 35 28 0
PORTAGE "Village of JUNCTION CITY Ward 1" 68 40 28 0
PORTAGE "VILLAGE OF MILLADORE Ward 2" 0 0 0 0
PORTAGE "Village of NELSONVILLE Ward 1" 67 51 16 0
PORTAGE "Village of PARK RIDGE Ward 1" 211 150 61 0
PORTAGE "Village of PLOVER Ward 1" 183 109 74 0
PORTAGE "Village of PLOVER Wards 2-3" 399 230 169 0
PORTAGE "Village of PLOVER Wards 4-5" 556 339 217 0
PORTAGE "Village of PLOVER Ward 6" 236 151 85 0
PORTAGE "Village of PLOVER Ward 7" 97 71 26 0
PORTAGE "Village of PLOVER Wards 8-9" 240 144 96 0
PORTAGE "Village of ROSHOLT Ward 1" 98 49 49 0
PORTAGE "Village of WHITING Wards 1-4" 325 220 105 0
PORTAGE "City of STEVENS POINT Wards 1-3" 350 289 61 0
PORTAGE "City of STEVENS POINT Wards 4-5" 223 159 64 0
PORTAGE "City of STEVENS POINT Ward 6" 42 40 2 0
PORTAGE "City of STEVENS POINT Wards 7-8" 212 166 46 0
PORTAGE "City of STEVENS POINT Ward 9" 53 44 9 0
PORTAGE "City of STEVENS POINT Ward 10" 40 32 8 0
PORTAGE "City of STEVENS POINT Ward 11" 218 171 46 1
PORTAGE "City of STEVENS POINT Ward 12" 53 42 11 0
PORTAGE "City of STEVENS POINT Ward 13" 105 78 27 0
PORTAGE "City of STEVENS POINT Wards 14-15" 286 225 61 0
PORTAGE "City of STEVENS POINT Wards 16-18,37,39" 502 342 160 0
PORTAGE "City of STEVENS POINT Wards 19-20,36,38,41,45" 292 218 74 0
PORTAGE "City of STEVENS POINT Ward 21" 37 28 9 0
PORTAGE "City of STEVENS POINT Wards 22-24,35,40,43,46" 594 435 159 0
PORTAGE "City of STEVENS POINT Wards 25-26" 249 192 57 0
PORTAGE "City of STEVENS POINT Ward 27" 87 59 28 0
PORTAGE "City of STEVENS POINT Wards 28-29" 281 191 89 1
PORTAGE "City of STEVENS POINT Ward 30" 122 82 40 0
PORTAGE "City of STEVENS POINT Wards 31,33,42" 144 107 37 0
PORTAGE "City of STEVENS POINT Wards 32,34" 16 13 3 0
PORTAGE "City of STEVENS POINT Ward 44" 0 0 0 0
PRICE "Town of CATAWBA Ward 1" 70 34 36 0
PRICE "Town of EISENSTEIN Wards 1-2" 142 78 64 0
PRICE "Town of ELK Wards 1-2" 393 175 218 0
PRICE "Town of EMERY Ward 1" 107 49 58 0
PRICE "Town of FIFIELD Ward 1" 163 85 78 0
PRICE "Town of FIFIELD Ward 2" 83 32 51 0
PRICE "Town of FLAMBEAU Ward 1" 151 68 83 0
PRICE "Town of GEORGETOWN Ward 1" 48 21 27 0
PRICE "Town of HACKETT Ward 1" 67 27 40 0
PRICE "Town of HARMONY Ward 1" 69 28 41 0
PRICE "Town of HILL Ward 1" 98 42 56 0
PRICE "Town of KENNAN Ward 1" 69 35 34 0
PRICE "Town of KNOX Ward 1" 123 56 67 0
PRICE "Town of LAKE Wards 1-2" 243 137 106 0
PRICE "Town of OGEMA Ward 1" 235 105 130 0
PRICE "Town of PRENTICE Ward 1" 135 60 75 0
PRICE "Town of SPIRIT Ward 1" 84 33 51 0
PRICE "Town of WORCESTER Wards 1-3" 558 253 305 0
PRICE "Village of CATAWBA Ward 1" 34 21 13 0
PRICE "Village of KENNAN Ward 1" 44 21 23 0
PRICE "Village of PRENTICE Ward 1" 201 84 117 0
PRICE "City of PARK FALLS Wards 1-7" 414 248 166 0
PRICE "City of PHILLIPS Wards 1-4" 336 187 149 0
RACINE "Town of BURLINGTON Wards 1-7" 737 275 460 2
