COUNTY AREA TOTAL DEM REP Walters Schiess SCATTERING
MONROE "Town of ADRIAN Ward 1" 360 133 227 0 0 0
MONROE "Town of ANGELO Wards 1-3" 516 230 285 0 0 1
MONROE "Town of BYRON Ward 1" 446 193 252 0 0 1
MONROE "Town of CLIFTON Ward 1" 187 92 95 0 0 0
MONROE "Town of GLENDALE Ward 1" 290 120 170 0 0 0
MONROE "Town of GRANT Ward 1" 195 62 133 0 0 0
MONROE "Town of GREENFIELD Wards 1-2" 333 136 197 0 0 0
MONROE "Town of JEFFERSON Ward 1" 253 126 127 0 0 0
MONROE "Town of LAFAYETTE Wards 1-2" 152 67 84 0 0 1
MONROE "Town of LA GRANGE Wards 1A-3A" 866 416 447 1 0 2
MONROE "Town of LA GRANGE Wards 1B-3B" 60 20 40 0 0 0
MONROE "Town of LEON Wards 1-2" 524 197 327 0 0 0
MONROE "Town of LINCOLN Ward 1" 361 120 241 0 0 0
MONROE "Town of LITTLE FALLS Wards 1-2" 623 278 342 0 0 3
MONROE "Town of NEW LYME Ward 1" 86 34 52 0 0 0
MONROE "Town of OAKDALE Ward 1" 301 120 181 0 0 0
MONROE "Town of PORTLAND Ward 1" 371 176 195 0 0 0
MONROE "Town of RIDGEVILLE Ward 1" 233 110 123 0 0 0
MONROE "Town of SCOTT Ward 1" 45 12 33 0 0 0
MONROE "Town of SHELDON Ward 1" 184 54 130 0 0 0
MONROE "Town of SPARTA Wards 1,3-5" 568 290 278 0 0 0
MONROE "Town of SPARTA Wards 2,6" 825 395 429 0 0 1
MONROE "Town of TOMAH Wards 1-2" 631 261 370 0 0 0
MONROE "Town of WELLINGTON Wards 1-2" 226 133 93 0 0 0
MONROE "Town of WELLS Ward 1" 257 103 154 0 0 0
MONROE "Town of WILTON Wards 1-5" 205 93 112 0 0 0
MONROE "Village of CASHTON Wards 1-3" 399 230 169 0 0 0
MONROE "Village of KENDALL Ward 1" 148 80 68 0 0 0
MONROE "Village of MELVINA Ward 1" 29 13 16 0 0 0
MONROE "Village of NORWALK Ward 1" 176 105 70 0 0 1
MONROE "Village of OAKDALE Ward 1" 101 48 53 0 0 0
MONROE "VILLAGE OF ONTARIO Ward 2" 0 0 0 0 0 0
MONROE "VILLAGE OF ROCKLAND Ward 2" 0 0 0 0 0 0
MONROE "Village of WARRENS Ward 1" 180 64 115 0 0 1
MONROE "Village of WILTON Ward 1" 190 119 71 0 0 0
MONROE "Village of WYEVILLE Ward 1" 57 28 29 0 0 0
MONROE "City of SPARTA Wards 1-6" 1149 659 490 0 0 0
MONROE "City of SPARTA Wards 7-11" 1024 604 416 0 0 4
MONROE "City of SPARTA Wards 12-18,20-21" 1039 576 462 0 0 1
MONROE "City of SPARTA Ward 19" 0 0 0 0 0 0
MONROE "City of TOMAH Wards 1-5A,6" 954 515 438 0 0 1
MONROE "City of TOMAH Wards 5B,24" 0 0 0 0 0 0
MONROE "City of TOMAH Wards 7-11" 1142 574 566 0 0 2
MONROE "City of TOMAH Wards 12-16,18" 1045 565 479 0 0 1
MONROE "City of TOMAH Wards 17,19-23" 0 0 0 0 0 0
OCONTO "Town of ABRAMS Wards 1-3" 909 352 556 0 0 1
OCONTO "Town of BAGLEY Ward 1" 154 43 111 0 0 0
OCONTO "Town of BRAZEAU Wards 1-3" 696 247 448 0 0 1
OCONTO "Town of BREED Ward 1" 353 109 244 0 0 0
OCONTO "Town of CHASE Wards 1-5" 1416 582 834 0 0 0
OCONTO "Town of DOTY Ward 1" 192 84 107 0 0 1
OCONTO "Town of GILLETT Wards 1-2" 523 135 386 0 0 2
OCONTO "Town of HOW Wards 1-2" 271 80 191 0 0 0
OCONTO "Town of LAKEWOOD Ward 1" 505 202 302 0 0 1
OCONTO "Town of LENA Ward 1" 317 112 205 0 0 0
OCONTO "Town of LITTLE RIVER Wards 1-2" 467 179 288 0 0 0
OCONTO "Town of LITTLE SUAMICO Wards 1-8" 2390 851 1538 0 0 1
OCONTO "Town of MAPLE VALLEY Ward 1" 314 106 208 0 0 0
OCONTO "Town of MORGAN Wards 1-2" 492 170 322 0 0 0
OCONTO "Town of MOUNTAIN Ward 1" 453 214 239 0 0 0
OCONTO "Town of OCONTO Wards 1-3" 646 266 379 0 0 1
OCONTO "Town of OCONTO FALLS Wards 1-2" 583 236 347 0 0 0
OCONTO "Town of PENSAUKEE Wards 1-2" 689 270 419 0 0 0
OCONTO "Town of RIVERVIEW Wards 1-2" 451 242 209 0 0 0
OCONTO "Town of SPRUCE Wards 1-2" 393 152 241 0 0 0
OCONTO "Town of STILES Wards 1-2" 691 281 408 0 0 2
OCONTO "Town of TOWNSEND Ward 1" 623 304 319 0 0 0
OCONTO "Town of UNDERHILL Ward 1" 376 143 233 0 0 0
OCONTO "Village of LENA Ward 1" 195 95 100 0 0 0
OCONTO "VILLAGE OF PULASKI Ward 5" 0 0 0 0 0 0
OCONTO "Village of SURING Ward 1" 177 66 111 0 0 0
OCONTO "City of GILLETT Wards 1-3" 509 228 280 0 0 1
OCONTO "City of OCONTO Wards 1-7" 1652 868 780 0 0 4
OCONTO "City of OCONTO FALLS Wards 1-5" 1012 425 587 0 0 0
OCONTO "City of OCONTO FALLS Ward 6" 0 0 0 0 0 0
ONEIDA "Town of CASSIAN Wards 1-2" 620 306 314 0 0 0
ONEIDA "Town of CRESCENT Wards 1-3" 1145 586 558 0 0 1
ONEIDA "Town of ENTERPRISE Ward 1" 212 76 136 0 0 0
ONEIDA "Town of HAZELHURST Wards 1-2" 795 375 420 0 0 0
ONEIDA "Town of LAKE TOMAHAWK Wards 1-2" 612 255 355 0 0 2
ONEIDA "Town of LITTLE RICE Ward 1" 207 85 122 0 0 0
ONEIDA "Town of LYNNE Ward 1" 82 34 48 0 0 0
ONEIDA "Town of MINOCQUA Wards 1-7" 2927 1205 1716 0 0 6
ONEIDA "Town of MONICO Ward 1" 118 42 76 0 0 0
ONEIDA "Town of NEWBOLD Ward 1" 219 99 120 0 0 0
ONEIDA "Town of NEWBOLD Wards 2-4" 1399 690 707 0 0 2
ONEIDA "Town of NOKOMIS Wards 1-2" 785 397 388 0 0 0
ONEIDA "Town of PELICAN Wards 1-4" 1360 711 649 0 0 0
ONEIDA "Town of PIEHL Ward 1" 41 18 23 0 0 0
ONEIDA "Town of PINE LAKE Wards 1-4" 1425 757 667 0 0 1
ONEIDA "Town of SCHOEPKE Ward 1" 220 108 112 0 0 0
ONEIDA "Town of STELLA Wards 1-2" 314 162 152 0 0 0
ONEIDA "Town of SUGAR CAMP Wards 1-2" 1033 415 618 0 0 0
ONEIDA "Town of THREE LAKES Wards 1-4" 1403 528 875 0 0 0
ONEIDA "Town of WOODBORO Ward 1" 488 231 256 0 0 1
ONEIDA "Town of WOODRUFF Wards 1-3" 1158 543 611 0 0 4
ONEIDA "City of RHINELANDER Ward 1" 355 208 146 0 0 1
ONEIDA "City of RHINELANDER Wards 2-3" 356 207 148 0 1 0
ONEIDA "City of RHINELANDER Wards 4-5" 341 203 138 0 0 0
ONEIDA "City of RHINELANDER Wards 6-7" 317 180 135 0 0 2
ONEIDA "City of RHINELANDER Wards 8-9" 504 306 197 0 0 1
ONEIDA "City of RHINELANDER Ward 10" 358 207 150 0 0 1
ONEIDA "City of RHINELANDER Wards 11-12" 325 215 110 0 0 0
ONEIDA "City of RHINELANDER Wards 13-14" 354 189 165 0 0 0
OUTAGAMIE "Town of BLACK CREEK Wards 1-2" 592 221 371 0 0 0
OUTAGAMIE "Town of BOVINA Wards 1-2" 534 214 320 0 0 0
OUTAGAMIE "Town of BUCHANAN Wards 1-10" 3436 1653 1783 0 0 0
OUTAGAMIE "Town of CENTER Wards 1-7" 1955 679 1276 0 0 0
OUTAGAMIE "Town of CICERO Wards 1-2" 460 198 262 0 0 0
OUTAGAMIE "Town of DALE Wards 1-3" 1440 488 952 0 0 0
OUTAGAMIE "Town of DEER CREEK Ward 1" 243 93 150 0 0 0
OUTAGAMIE "Town of ELLINGTON Wards 1-5" 1488 498 990 0 0 0
OUTAGAMIE "Town of FREEDOM Wards 1-8" 2900 1110 1790 0 0 0
OUTAGAMIE "Town of GRAND CHUTE Wards 1-3" 2804 1329 1475 0 0 0
OUTAGAMIE "Town of GRAND CHUTE Wards 4-6,9-14" 4714 2502 2212 0 0 0
OUTAGAMIE "Town of GRAND CHUTE Wards 7-8" 807 453 354 0 0 0
OUTAGAMIE "Town of GRAND CHUTE Wards 15-17" 2277 1134 1143 0 0 0
OUTAGAMIE "Town of GRAND CHUTE Ward 18" 2 0 2 0 0 0
OUTAGAMIE "Town of GREENVILLE Wards 1-3,5,7-8" 4658 1836 2822 0 0 0
OUTAGAMIE "Town of GREENVILLE Wards 4,9" 1097 438 659 0 0 0
OUTAGAMIE "Town of GREENVILLE Ward 6" 195 60 135 0 0 0
OUTAGAMIE "Town of HORTONIA Wards 1-2" 540 177 363 0 0 0
OUTAGAMIE "Town of KAUKAUNA Wards 1-3" 651 213 438 0 0 0
OUTAGAMIE "Town of LIBERTY Ward 1" 419 133 286 0 0 0
OUTAGAMIE "Town of MAINE Ward 1" 395 166 229 0 0 0
OUTAGAMIE "Town of MAPLE CREEK Ward 1" 265 93 172 0 0 0
OUTAGAMIE "Town of ONEIDA Wards 1-6" 1683 888 795 0 0 0
OUTAGAMIE "Town of OSBORN Wards 1-2" 622 249 373 0 0 0
OUTAGAMIE "Town of SEYMOUR Wards 1-2" 543 188 355 0 0 0
OUTAGAMIE "Town of VANDENBROEK Wards 1-3" 797 290 507 0 0 0
OUTAGAMIE "Village of BEAR CREEK Ward 1" 114 55 59 0 0 0
OUTAGAMIE "Village of BLACK CREEK Wards 1-2" 512 218 294 0 0 0
OUTAGAMIE "Village of COMBINED LOCKS Wards 1-6" 1785 870 915 0 0 0
OUTAGAMIE "VILLAGE OF HARRISON Wards 1-2" 0 0 0 0 0 0
OUTAGAMIE "Village of HORTONVILLE Wards 1-3" 1279 541 738 0 0 0
OUTAGAMIE "VILLAGE OF HOWARD Ward 17" 0 0 0 0 0 0
OUTAGAMIE "Village of KIMBERLY Wards 1-9" 3127 1699 1428 0 0 0
OUTAGAMIE "Village of LITTLE CHUTE Wards 1,4-5,14" 1242 630 612 0 0 0
OUTAGAMIE "Village of LITTLE CHUTE Wards 2,6,8,12-13" 865 475 390 0 0 0
OUTAGAMIE "Village of LITTLE CHUTE Wards 3,9-11" 1633 831 802 0 0 0
OUTAGAMIE "Village of LITTLE CHUTE Ward 7" 824 412 412 0 0 0
OUTAGAMIE "Village of LITTLE CHUTE Ward 15" 0 0 0 0 0 0
OUTAGAMIE "Village of NICHOLS Ward 1" 92 31 61 0 0 0
OUTAGAMIE "Village of SHIOCTON Ward 1" 318 144 174 0 0 0
OUTAGAMIE "VILLAGE OF WRIGHTSTOWN Ward 4" 145 45 100 0 0 0
OUTAGAMIE "VILLAGE OF WRIGHTSTOWN Ward 5" 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 1" 602 404 198 0 0 0
OUTAGAMIE "City of APPLETON Ward 2" 1161 755 406 0 0 0
OUTAGAMIE "City of APPLETON Ward 3" 1427 1051 376 0 0 0
OUTAGAMIE "City of APPLETON Ward 4" 697 380 317 0 0 0
OUTAGAMIE "City of APPLETON Ward 5" 4 0 4 0 0 0
OUTAGAMIE "City of APPLETON Ward 6" 428 268 160 0 0 0
OUTAGAMIE "City of APPLETON Ward 7" 918 530 388 0 0 0
OUTAGAMIE "City of APPLETON Ward 8" 822 704 118 0 0 0
OUTAGAMIE "City of APPLETON Ward 9" 735 425 310 0 0 0
OUTAGAMIE "City of APPLETON Ward 10" 563 343 220 0 0 0
OUTAGAMIE "City of APPLETON Ward 11" 434 248 186 0 0 0
OUTAGAMIE "City of APPLETON Ward 15" 706 381 325 0 0 0
OUTAGAMIE "City of APPLETON Ward 16" 560 304 256 0 0 0
OUTAGAMIE "City of APPLETON Ward 17" 719 374 344 0 1 0
OUTAGAMIE "City of APPLETON Ward 18" 519 261 258 0 0 0
OUTAGAMIE "City of APPLETON Ward 19" 1280 570 710 0 0 0
OUTAGAMIE "City of APPLETON Ward 20" 921 429 492 0 0 0
OUTAGAMIE "City of APPLETON Ward 21" 34 14 20 0 0 0
OUTAGAMIE "City of APPLETON Ward 22" 59 12 47 0 0 0
OUTAGAMIE "City of APPLETON Ward 23" 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 24" 399 258 141 0 0 0
OUTAGAMIE "City of APPLETON Ward 25" 776 458 318 0 0 0
OUTAGAMIE "City of APPLETON Ward 27" 878 539 339 0 0 0
OUTAGAMIE "City of APPLETON Ward 28" 807 491 316 0 0 0
OUTAGAMIE "City of APPLETON Ward 29" 1039 666 373 0 0 0
OUTAGAMIE "City of APPLETON Ward 30" 821 515 306 0 0 0
OUTAGAMIE "City of APPLETON Ward 33" 925 552 373 0 0 0
OUTAGAMIE "City of APPLETON Ward 34" 272 192 80 0 0 0
OUTAGAMIE "City of APPLETON Ward 35" 804 447 357 0 0 0
OUTAGAMIE "City of APPLETON Ward 36" 1042 584 458 0 0 0
OUTAGAMIE "City of APPLETON Ward 37" 643 363 280 0 0 0
OUTAGAMIE "City of APPLETON Ward 38" 1348 644 704 0 0 0
OUTAGAMIE "City of APPLETON Ward 39" 665 313 352 0 0 0
OUTAGAMIE "City of APPLETON Ward 40" 19 6 13 0 0 0
OUTAGAMIE "City of APPLETON Ward 41" 149 50 99 0 0 0
OUTAGAMIE "City of APPLETON Ward 42" 745 421 324 0 0 0
OUTAGAMIE "City of APPLETON Ward 43" 700 409 290 1 0 0
OUTAGAMIE "City of APPLETON Ward 48" 131 92 39 0 0 0
OUTAGAMIE "City of APPLETON Ward 49" 83 46 37 0 0 0
OUTAGAMIE "City of APPLETON Ward 50" 134 85 49 0 0 0
OUTAGAMIE "City of APPLETON Ward 51" 822 548 274 0 0 0
OUTAGAMIE "City of APPLETON Ward 52" 98 61 37 0 0 0
OUTAGAMIE "City of APPLETON Ward 53" 18 17 1 0 0 0
OUTAGAMIE "City of APPLETON Ward 54" 803 457 346 0 0 0
OUTAGAMIE "City of APPLETON Ward 55" 416 242 174 0 0 0
OUTAGAMIE "City of APPLETON Ward 56" 1 0 1 0 0 0
OUTAGAMIE "City of APPLETON Ward 57" 3 2 1 0 0 0
OUTAGAMIE "City of APPLETON Ward 58" 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 59" 7 4 3 0 0 0
OUTAGAMIE "City of KAUKAUNA Wards 1-5" 3024 1665 1359 0 0 0
OUTAGAMIE "City of KAUKAUNA Wards 6-10" 3404 1900 1504 0 0 0
OUTAGAMIE "City of KAUKAUNA Ward 12" 0 0 0 0 0 0
OUTAGAMIE "City of KAUKAUNA Wards 13-14" 0 0 0 0 0 0
OUTAGAMIE "CITY OF NEW LONDON Wards 1-2" 533 242 291 0 0 0
OUTAGAMIE "City of SEYMOUR Wards 1-6" 1423 642 781 0 0 0
OZAUKEE "Town of BELGIUM Wards 1-3" 811 277 533 0 0 1
OZAUKEE "Town of CEDARBURG Wards 1-2" 791 266 525 0 0 0
OZAUKEE "Town of CEDARBURG Wards 3-4" 953 346 605 0 0 2
OZAUKEE "Town of CEDARBURG Wards 5-6,10" 1069 355 713 0 0 1
OZAUKEE "Town of CEDARBURG Wards 7-9" 1063 366 696 0 0 1
OZAUKEE "Town of FREDONIA Wards 1-4" 1165 305 858 0 0 2
OZAUKEE "Town of GRAFTON Wards 1-2,5" 1303 413 890 0 0 0
OZAUKEE "Town of GRAFTON Wards 3-4" 1374 530 842 0 0 2
OZAUKEE "Town of PORT WASHINGTON Wards 1-2" 868 294 574 0 0 0
OZAUKEE "Town of SAUKVILLE Wards 1-3" 1104 313 791 0 0 0
OZAUKEE "VILLAGE OF BAYSIDE Ward 6" 78 46 32 0 0 0
OZAUKEE "Village of BELGIUM Wards 1-3" 1136 373 759 0 0 4
OZAUKEE "Village of FREDONIA Wards 1-3" 1097 349 746 0 0 2
OZAUKEE "Village of GRAFTON Wards 1-2" 903 344 557 0 0 2
OZAUKEE "Village of GRAFTON Wards 3-4" 978 410 567 0 0 1
OZAUKEE "Village of GRAFTON Wards 5-6" 1126 538 588 0 0 0
OZAUKEE "Village of GRAFTON Wards 7-8" 894 356 537 0 0 1
OZAUKEE "Village of GRAFTON Wards 9-10" 915 414 500 0 0 1
OZAUKEE "Village of GRAFTON Wards 11-12" 871 320 550 0 0 1
OZAUKEE "Village of GRAFTON Wards 13-14" 905 434 471 0 0 0
OZAUKEE "VILLAGE OF NEWBURG Ward 3" 27 7 19 0 0 1
OZAUKEE "Village of SAUKVILLE Wards 1,6-7" 1018 416 601 0 0 1
OZAUKEE "Village of SAUKVILLE Wards 2-5" 947 393 554 0 0 0
OZAUKEE "Village of THIENSVILLE Wards 1-2" 1118 485 629 0 0 4
OZAUKEE "Village of THIENSVILLE Wards 3-4" 782 407 373 0 0 2
OZAUKEE "City of CEDARBURG Ward 1" 1087 515 571 0 0 1
OZAUKEE "City of CEDARBURG Wards 2,9" 1129 455 672 0 0 2
OZAUKEE "City of CEDARBURG Ward 3" 997 507 488 0 0 2
OZAUKEE "City of CEDARBURG Wards 4,8" 857 399 457 0 0 1
OZAUKEE "City of CEDARBURG Ward 5" 822 414 408 0 0 0
OZAUKEE "City of CEDARBURG Ward 6" 1007 474 531 0 0 2
OZAUKEE "City of CEDARBURG Ward 7" 1000 444 553 0 0 3
OZAUKEE "City of MEQUON Ward 1" 1354 627 726 0 0 1
OZAUKEE "City of MEQUON Ward 2" 491 159 332 0 0 0
OZAUKEE "City of MEQUON Wards 3-4" 1727 743 979 0 0 5
OZAUKEE "City of MEQUON Wards 5,7B" 812 323 489 0 0 0
OZAUKEE "City of MEQUON Wards 6-7A" 1235 445 788 0 0 2
OZAUKEE "City of MEQUON Wards 8-10" 1897 911 985 0 0 1
OZAUKEE "City of MEQUON Wards 11-12" 1528 681 847 0 0 0
OZAUKEE "City of MEQUON Wards 13-14" 1115 481 634 0 0 0
OZAUKEE "City of MEQUON Ward 15" 821 426 395 0 0 0
OZAUKEE "City of MEQUON Wards 16-17" 1410 670 738 0 0 2
OZAUKEE "City of MEQUON Ward 18" 524 230 294 0 0 0
OZAUKEE "City of MEQUON Wards 19-21" 1761 803 954 0 0 4
OZAUKEE "City of PORT WASHINGTON Ward 1" 949 415 533 0 0 1
OZAUKEE "City of PORT WASHINGTON Ward 2" 819 419 396 0 0 4
OZAUKEE "City of PORT WASHINGTON Ward 3" 865 449 416 0 0 0
OZAUKEE "City of PORT WASHINGTON Ward 4" 912 437 473 0 0 2
OZAUKEE "City of PORT WASHINGTON Ward 5" 969 446 521 0 0 2
OZAUKEE "City of PORT WASHINGTON Ward 6" 758 387 370 0 0 1
OZAUKEE "City of PORT WASHINGTON Ward 7" 868 447 420 0 0 1
PEPIN "Town of ALBANY Ward 1" 265 131 134 0 0 0
PEPIN "Town of DURAND Wards 1-2" 298 115 183 0 0 0
PEPIN "Town of FRANKFORT Ward 1" 144 77 67 0 0 0
PEPIN "Town of LIMA Wards 1-2" 263 132 131 0 0 0
PEPIN "Town of PEPIN Wards 1-2" 351 182 169 0 0 0
PEPIN "Town of STOCKHOLM Ward 1" 114 67 47 0 0 0
PEPIN "Town of WATERVILLE Wards 1-2" 350 159 191 0 0 0
PEPIN "Town of WAUBEEK Ward 1" 193 78 115 0 0 0
PEPIN "Village of PEPIN Wards 1-2" 354 211 143 0 0 0
PEPIN "Village of STOCKHOLM Ward 1" 60 34 26 0 0 0
PEPIN "City of DURAND Wards 1-3" 715 343 372 0 0 0
PIERCE "Town of CLIFTON Wards 1-3" 1155 558 596 0 1 0
PIERCE "Town of DIAMOND BLUFF Ward 1" 227 107 120 0 0 0
PIERCE "Town of ELLSWORTH Wards 1-2" 526 259 267 0 0 0
PIERCE "Town of EL PASO Ward 1" 316 165 150 0 0 1
PIERCE "Town of GILMAN Ward 1" 494 244 249 0 0 1
PIERCE "Town of HARTLAND Ward 1" 363 146 217 0 0 0
PIERCE "Town of ISABELLE Ward 1" 116 47 69 0 0 0
PIERCE "Town of MAIDEN ROCK Ward 1" 282 121 161 0 0 0
PIERCE "Town of MARTELL Wards 1-2" 583 278 305 0 0 0
PIERCE "Town of OAK GROVE Wards 1-3" 1052 449 603 0 0 0
PIERCE "Town of RIVER FALLS Wards 1-3" 1233 661 572 0 0 0
PIERCE "Town of ROCK ELM Ward 1" 174 98 76 0 0 0
PIERCE "Town of SALEM Ward 1" 216 100 116 0 0 0
PIERCE "Town of SPRING LAKE Wards 1-2" 269 130 139 0 0 0
PIERCE "Town of TRENTON Wards 1-2" 794 390 404 0 0 0
PIERCE "Town of TRIMBELLE Wards 1-2" 752 322 430 0 0 0
PIERCE "Town of UNION Ward 1" 250 80 170 0 0 0
PIERCE "Village of BAY CITY Ward 1" 160 70 90 0 0 0
PIERCE "Village of ELLSWORTH Wards 1-4" 1130 588 542 0 0 0
PIERCE "Village of ELMWOOD Ward 1" 299 152 147 0 0 0
PIERCE "Village of MAIDEN ROCK Ward 1" 65 34 31 0 0 0
PIERCE "Village of PLUM CITY Ward 1" 210 112 98 0 0 0
PIERCE "Village of SPRING VALLEY Wards 1-2" 580 329 251 0 0 0
PIERCE "City of PRESCOTT Wards 1-6" 1734 919 815 0 0 0
PIERCE "City of RIVER FALLS Ward 5" 264 148 116 0 0 0
PIERCE "City of RIVER FALLS Wards 6-8" 1658 1108 550 0 0 0
PIERCE "City of RIVER FALLS Wards 9-11" 1166 730 436 0 0 0
PIERCE "City of RIVER FALLS Wards 12-14" 1398 871 527 0 0 0
POLK "Town of ALDEN Wards 1-4" 1329 553 776 0 0 0
POLK "Town of APPLE RIVER Wards 1-2" 471 223 248 0 0 0
POLK "Town of BALSAM LAKE Wards 1-2" 673 270 403 0 0 0
POLK "Town of BEAVER Ward 1" 345 157 188 0 0 0
POLK "Town of BLACK BROOK Wards 1-2" 578 219 359 0 0 0
POLK "Town of BONE LAKE Ward 1" 342 167 175 0 0 0
POLK "Town of CLAM FALLS Ward 1" 229 116 113 0 0 0
POLK "Town of CLAYTON Ward 1" 395 185 210 0 0 0
POLK "Town of CLEAR LAKE Ward 1" 350 117 233 0 0 0
POLK "Town of EUREKA Wards 1-2" 755 306 449 0 0 0
POLK "Town of FARMINGTON Wards 1-2" 820 310 510 0 0 0
POLK "Town of GARFIELD Wards 1-3" 719 310 409 0 0 0
POLK "Town of GEORGETOWN Wards 1-2" 464 227 237 0 0 0
POLK "Town of JOHNSTOWN Ward 1" 229 130 99 0 0 0
POLK "Town of LAKETOWN Ward 1" 469 196 273 0 0 0
POLK "Town of LINCOLN Wards 1-4" 1034 435 599 0 0 0
POLK "Town of LORAIN Ward 1" 138 54 84 0 0 0
POLK "Town of LUCK Wards 1-2" 437 201 236 0 0 0
POLK "Town of MCKINLEY Ward 1" 171 62 109 0 0 0
POLK "Town of MILLTOWN Wards 1-2" 540 262 278 0 0 0
POLK "Town of OSCEOLA Wards 1-5" 1331 573 758 0 0 0
POLK "Town of ST. CROIX FALLS Wards 1-2" 553 222 331 0 0 0
POLK "Town of STERLING Ward 1" 257 109 148 0 0 0
POLK "Town of WEST SWEDEN Ward 1" 330 148 182 0 0 0
POLK "Village of BALSAM LAKE Wards 1-2" 350 150 200 0 0 0
POLK "Village of CENTURIA Ward 1" 213 102 111 0 0 0
POLK "Village of CLAYTON Ward 1" 135 50 85 0 0 0
POLK "Village of CLEAR LAKE Wards 1-2" 383 167 216 0 0 0
POLK "Village of DRESSER Ward 1" 318 130 188 0 0 0
POLK "Village of FREDERIC Wards 1-2" 410 227 183 0 0 0
POLK "Village of LUCK Wards 1-2" 424 218 206 0 0 0
POLK "Village of MILLTOWN Ward 1" 282 114 168 0 0 0
POLK "Village of OSCEOLA Wards 1-3" 1009 518 491 0 0 0
POLK "VILLAGE OF TURTLE LAKE Ward 2A" 29 12 17 0 0 0
POLK "VILLAGE OF TURTLE LAKE Ward 2B" 0 0 0 0 0 0
POLK "City of AMERY Wards 1-5" 1107 573 534 0 0 0
POLK "City of ST. CROIX FALLS Wards 1-4" 925 486 439 0 0 0
PORTAGE "Town of ALBAN Ward 1" 428 214 214 0 0 0
PORTAGE "Town of ALMOND Ward 1" 365 135 230 0 0 0
PORTAGE "Town of AMHERST Wards 1-2" 794 428 366 0 0 0
PORTAGE "Town of BELMONT Ward 1" 288 140 148 0 0 0
PORTAGE "Town of BUENA VISTA Wards 1-2" 616 256 360 0 0 0
PORTAGE "Town of CARSON Wards 1-2" 724 349 375 0 0 0
PORTAGE "Town of DEWEY Ward 1" 562 290 272 0 0 0
PORTAGE "Town of EAU PLEINE Ward 1" 553 259 294 0 0 0
PORTAGE "Town of GRANT Wards 1-2,4" 800 396 404 0 0 0
PORTAGE "Town of GRANT Ward 3" 194 86 108 0 0 0
PORTAGE "Town of HULL Wards 1-3" 1025 598 425 0 0 2
PORTAGE "Town of HULL Wards 4-5" 940 470 469 0 0 1
PORTAGE "Town of HULL Wards 6-8" 1054 588 466 0 0 0
PORTAGE "Town of LANARK Wards 1-2" 811 395 416 0 0 0
PORTAGE "Town of LINWOOD Wards 1-2" 619 309 310 0 0 0
PORTAGE "Town of NEW HOPE Ward 1" 448 280 168 0 0 0
PORTAGE "Town of PINE GROVE Wards 1-2" 310 147 163 0 0 0
PORTAGE "Town of PLOVER Wards 1-3" 799 370 429 0 0 0
PORTAGE "Town of SHARON Wards 1-3" 1158 559 597 0 0 2
PORTAGE "Town of STOCKTON Wards 1-5" 1647 822 823 0 0 2
PORTAGE "Village of ALMOND Ward 1" 158 72 86 0 0 0
PORTAGE "Village of AMHERST Wards 1-2" 520 309 210 0 0 1
PORTAGE "Village of AMHERST JUNCTION Ward 1" 184 87 97 0 0 0
PORTAGE "Village of JUNCTION CITY Ward 1" 161 89 71 1 0 0
PORTAGE "VILLAGE OF MILLADORE Ward 2" 4 3 1 0 0 0
PORTAGE "Village of NELSONVILLE Ward 1" 99 67 32 0 0 0
PORTAGE "Village of PARK RIDGE Ward 1" 343 223 119 0 0 1
PORTAGE "Village of PLOVER Wards 1-3" 2011 1126 883 0 0 2
PORTAGE "Village of PLOVER Wards 4-6" 2394 1345 1045 0 0 4
PORTAGE "Village of PLOVER Wards 7-9" 1675 1004 670 0 0 1
PORTAGE "Village of ROSHOLT Ward 1" 198 103 95 0 0 0
PORTAGE "Village of WHITING Wards 1-4" 913 562 350 0 0 1
PORTAGE "City of STEVENS POINT Wards 1-3" 1057 774 278 0 1 4
PORTAGE "City of STEVENS POINT Wards 4-6" 1013 729 283 0 0 1
PORTAGE "City of STEVENS POINT Wards 7-9" 946 680 264 0 0 2
PORTAGE "City of STEVENS POINT Wards 10-12" 989 702 284 0 0 3
PORTAGE "City of STEVENS POINT Wards 13-15" 1129 814 313 0 0 2
PORTAGE "City of STEVENS POINT Wards 16-18" 1383 826 552 0 0 5
PORTAGE "City of STEVENS POINT Wards 19-21" 1046 697 349 0 0 0
PORTAGE "City of STEVENS POINT Wards 22-24" 1339 855 484 0 0 0
PORTAGE "City of STEVENS POINT Wards 25-27" 1015 684 325 0 0 6
PORTAGE "City of STEVENS POINT Wards 28-30" 1177 751 425 0 0 1
PORTAGE "City of STEVENS POINT Wards 31-33" 829 572 255 0 0 2
PORTAGE "City of STEVENS POINT Wards 34,42" 0 0 0 0 0 0
PORTAGE "City of STEVENS POINT Wards 35,40,43,46" 6 4 2 0 0 0
PORTAGE "City of STEVENS POINT Wards 36,38,41,45" 0 0 0 0 0 0
PORTAGE "City of STEVENS POINT Wards 37,39,44" 1 1 0 0 0 0
PRICE "Town of CATAWBA Ward 1" 121 64 57 0 0 0
PRICE "Town of EISENSTEIN Wards 1-2" 319 167 152 0 0 0
PRICE "Town of ELK Wards 1-2" 564 264 300 0 0 0
