DIST COUNTY AREA TOTAL DEM REP CPF REF GRE LPF PSL OverVotes UnderVotes WriteinVotes
NA Leon 3469 0 1332 764 4 1 4 18 1 2 10 6
NA Leon 3473 0 774 644 2 3 0 14 1 2 5 2
NA Leon 3475 0 149 58 0 0 0 2 0 0 2 0
NA Leon 3477 0 306 242 0 1 0 4 0 0 0 2
NA Leon 3501 0 1212 456 0 1 0 21 3 1 4 5
NA Leon 3502 0 573 110 1 3 0 8 0 0 3 2
NA Leon 3507 0 1244 408 0 0 3 18 2 0 8 5
NA Leon 3509 0 1438 646 1 0 6 31 3 1 12 8
NA Leon 3513 0 1492 439 0 1 3 28 3 1 5 9
NA Leon 3551 0 14 12 0 0 0 0 0 0 0 0
NA Leon 4101 0 746 452 0 0 7 16 0 0 2 7
NA Leon 4103 0 1433 1140 2 2 2 25 2 4 15 8
NA Leon 4105 0 116 16 0 0 0 0 0 0 0 2
NA Leon 4106 0 14 0 0 0 0 0 0 0 0 0
NA Leon 4107 0 239 156 0 0 0 1 0 0 0 0
NA Leon 4109 0 116 93 2 0 0 2 0 0 1 0
NA Leon 4119 0 2112 1809 1 2 5 31 0 2 19 16
NA Leon 4125 0 1993 1998 4 4 4 26 1 1 19 11
NA Leon 4152 0 36 42 0 0 0 0 0 0 0 0
NA Leon 4153 0 751 671 0 1 2 12 0 0 5 4
NA Leon 4154 0 93 10 0 0 0 0 0 1 0 0
NA Leon 4155 0 346 163 0 0 0 0 0 2 1 1
NA Leon 4157 0 375 288 0 0 2 7 0 1 4 2
NA Leon 4159 0 327 233 0 1 0 1 1 1 1 0
NA Leon 4161 0 1067 1330 0 1 2 13 0 2 4 7
NA Leon 4162 0 23 21 0 0 0 0 0 0 0 1
NA Leon 4163 0 809 835 2 3 3 19 0 0 11 6
NA Leon 4167 0 1151 1423 1 2 4 18 0 0 11 6
NA Leon 4168 0 47 34 0 0 1 0 0 0 0 0
NA Leon 4173 0 308 432 0 0 1 6 0 1 6 4
NA Leon 4184 0 336 259 0 0 2 1 0 0 0 1
NA Leon 4401 0 301 311 0 1 0 2 1 0 3 4
NA Leon 4403 0 599 787 0 1 0 9 1 0 7 6
NA Leon 4405 0 791 951 0 0 0 12 0 0 4 2
NA Leon 4408 0 781 828 1 0 0 4 1 0 7 8
NA Leon 4451 0 439 351 0 0 0 4 0 0 9 3
NA Leon 4453 0 539 726 0 1 1 7 1 1 7 4
NA Leon 4455 0 1012 1439 0 1 2 31 1 0 9 7
NA Leon 4456 0 95 104 0 0 1 0 0 0 1 0
NA Leon 4457 0 57 55 0 0 0 0 0 0 1 1
NA Leon 4458 0 441 622 0 1 5 11 0 0 4 3
NA Leon 4459 0 1528 1955 0 0 7 23 0 3 14 16
NA Leon 4461 0 916 1162 0 2 1 12 0 2 9 4
NA Leon 5101 0 71 35 0 0 0 0 0 1 0 0
NA Leon 5103 0 686 191 0 1 2 9 2 2 6 7
NA Leon 5105 0 1840 720 2 0 4 17 2 1 18 15
NA Leon 5107 0 241 131 0 0 0 3 1 0 0 1
NA Leon 5110 0 831 333 0 2 4 17 1 1 7 3
NA Leon 5115 0 1042 476 0 1 1 12 0 5 6 4
NA Leon 5153 0 806 828 1 0 2 14 4 1 7 5
NA Leon 5154 0 247 294 0 0 2 8 2 0 1 3
NA Leon 5165 0 118 32 0 0 0 0 1 0 0 0
NA Leon 5201 0 974 229 0 0 2 13 2 0 5 4
NA Leon 5203 0 1096 216 0 0 3 8 0 1 2 2
NA Leon 5204 0 0 1 0 0 0 0 0 0 0 0
NA Leon 5205 0 234 78 1 0 2 4 0 0 2 0
NA Leon 5207 0 2166 697 1 1 6 20 4 1 13 18
NA Leon 5209 0 297 93 0 1 0 2 0 0 2 4
NA Leon 5211 0 734 233 1 1 2 10 2 1 1 5
NA Leon 5212 0 92 68 0 0 0 0 0 0 1 0
NA Leon 5214 0 950 452 2 1 3 18 0 2 5 3
NA Leon 5219 0 1185 832 0 1 3 17 1 0 7 9
NA Leon 5220 0 798 378 0 0 1 3 0 1 5 8
NA Leon 5221 0 1339 551 0 0 3 24 3 3 4 9
NA Leon 5223 0 131 41 0 0 0 0 0 0 0 0
NA Leon 5224 0 152 110 0 0 1 2 0 0 0 0
NA Leon 5225 0 1932 1359 0 0 6 25 1 0 18 17
NA Leon 5227 0 156 73 0 0 0 3 0 0 0 0
NA Leon 5228 0 33 34 0 0 0 1 0 0 0 1
NA Leon 5251 0 912 918 1 1 2 8 1 0 7 6
NA Leon 5252 0 158 78 0 0 0 3 0 0 1 0
NA Leon 5258 0 0 2 0 0 0 0 0 0 0 0
NA Leon 5260 0 2232 1055 3 1 9 28 3 3 9 9
NA Leon 5261 0 1162 1118 0 3 2 16 1 2 7 10
NA Leon 5263 0 805 889 4 0 2 14 0 0 21 4
NA Leon 5264 0 61 18 0 0 0 0 0 0 0 0
NA Leon 5265 0 58 11 0 0 0 0 0 1 0 0
NA Leon 5284 0 882 861 1 0 3 12 1 0 6 5
NA Leon 9000 0 233 90 0 2 3 4 1 0 1 0
NA Levy 1 0 537 1211 2 2 3 21 0 5 4 3
NA Levy 10 0 131 700 1 0 1 5 0 1 2 1
NA Levy 11 0 362 732 0 0 0 4 0 1 3 5
NA Levy 12 0 316 1236 0 1 1 14 1 3 4 1
NA Levy 13 0 476 1114 1 2 1 12 0 11 2 1
NA Levy 2 0 630 1705 1 1 5 16 0 2 5 9
NA Levy 3 0 790 1971 5 2 5 14 1 11 13 7
NA Levy 4 0 360 733 0 3 0 4 2 4 3 3
NA Levy 5 0 469 2130 0 2 1 9 1 9 7 5
NA Levy 6 0 69 330 0 0 0 1 0 3 1 0
NA Levy 7 0 997 1269 2 0 1 13 0 6 6 3
NA Levy 8 0 593 2031 1 1 4 9 1 5 7 0
NA Levy 9 0 475 1587 0 0 3 9 1 3 3 3
NA Liberty 1 0 200 85 0 0 0 1 0 0 1 0
NA Liberty 2 0 96 105 0 0 1 1 1 0 1 0
NA Liberty 3 0 125 712 0 0 0 3 1 0 3 2
NA Liberty 4 0 75 744 0 2 0 2 0 1 3 0
NA Liberty 5 0 81 418 1 0 1 5 0 0 1 2
NA Liberty 6 0 61 484 0 0 0 1 0 0 1 0
NA Liberty 7 0 11 130 0 0 0 0 0 0 0 0
NA Liberty 8 0 45 168 0 0 0 1 0 0 1 0
NA Madison 1 0 755 941 0 1 3 7 0 1 4 4
NA Madison 10 0 679 527 1 0 4 1 1 1 7 1
NA Madison 11 0 513 286 1 1 0 2 2 0 6 1
NA Madison 2 0 254 71 0 0 0 0 0 0 3 1
NA Madison 3 0 289 1424 2 1 3 4 0 0 9 4
NA Madison 4 0 74 262 0 0 1 2 1 0 1 1
NA Madison 5 0 563 374 0 0 0 6 0 0 10 0
NA Madison 6 0 49 212 0 0 0 1 0 0 1 0
NA Madison 7 0 265 685 0 0 0 3 0 0 1 1
NA Madison 8 0 207 663 1 0 2 5 0 0 3 0
NA Madison 9 0 99 131 0 0 0 1 0 0 0 0
NA Manatee 101 0 1636 2875 0 1 6 42 0 2 16 10
NA Manatee 103 0 350 589 0 0 1 3 0 1 2 4
NA Manatee 107 0 433 941 0 0 1 12 1 1 4 1
NA Manatee 111 0 508 677 0 0 1 6 0 4 3 1
NA Manatee 117 0 2653 3934 3 4 3 58 2 11 18 20
NA Manatee 119 0 556 989 0 1 2 6 1 0 2 4
NA Manatee 121 0 1572 2788 0 2 2 24 1 5 5 10
NA Manatee 123 0 1555 2059 2 0 4 17 2 1 8 10
NA Manatee 125 0 729 1294 0 0 1 4 2 3 5 2
NA Manatee 127 0 1923 3598 2 4 13 43 2 4 14 14
NA Manatee 129 0 436 845 1 0 1 5 2 0 5 7
NA Manatee 131 0 1736 2321 1 0 6 22 1 2 9 12
NA Manatee 133 0 331 541 0 0 1 4 1 0 3 2
NA Manatee 135 0 1872 3648 1 2 4 30 1 0 10 20
NA Manatee 137 0 1448 3219 0 3 2 33 0 2 8 13
NA Manatee 139 0 2275 5095 4 4 9 57 0 7 25 16
NA Manatee 141 0 91 497 0 0 0 8 1 0 1 2
NA Manatee 201 0 698 1038 0 1 0 8 2 4 4 1
NA Manatee 203 0 433 778 1 0 3 5 0 2 4 1
NA Manatee 205 0 858 76 1 0 1 3 0 1 4 3
NA Manatee 207 0 1042 1226 1 0 0 9 1 5 6 12
NA Manatee 209 0 1154 462 0 3 3 12 0 4 9 5
NA Manatee 211 0 511 1045 1 0 3 5 0 0 5 4
NA Manatee 213 0 2251 1380 4 2 5 22 6 12 14 11
NA Manatee 215 0 1006 589 1 0 1 9 0 3 2 3
NA Manatee 217 0 1431 1391 3 0 5 20 2 4 10 9
NA Manatee 219 0 1328 1286 1 0 5 18 1 6 5 7
NA Manatee 221 0 1478 1496 2 1 5 13 1 10 5 7
NA Manatee 223 0 1490 477 0 2 4 16 2 6 10 7
NA Manatee 301 0 385 448 0 0 0 1 0 1 4 1
NA Manatee 303 0 432 668 0 2 3 4 0 0 6 3
NA Manatee 305 0 526 704 0 1 0 5 0 1 10 1
NA Manatee 307 0 255 340 0 0 0 2 1 1 1 3
NA Manatee 309 0 861 1089 0 1 1 12 1 1 8 6
NA Manatee 311 0 1698 2669 2 3 7 43 0 2 11 12
NA Manatee 313 0 1062 1777 0 1 0 8 0 1 6 7
NA Manatee 315 0 1473 1931 2 1 7 16 1 1 13 9
NA Manatee 317 0 1248 2223 0 2 5 33 0 1 13 11
NA Manatee 321 0 222 219 0 1 0 1 0 0 3 0
NA Manatee 323 0 1641 2079 6 2 4 17 1 4 13 7
NA Manatee 325 0 1139 1691 2 2 5 11 0 0 13 6
NA Manatee 327 0 1560 2410 2 3 7 35 1 4 16 11
NA Manatee 329 0 1886 1791 2 5 7 27 1 6 8 3
NA Manatee 331 0 1013 1130 0 0 3 11 1 2 13 7
NA Manatee 333 0 1917 2964 1 1 8 24 2 3 12 15
NA Manatee 401 0 1160 1160 3 2 7 19 3 5 4 8
NA Manatee 403 0 1423 1497 2 2 8 18 0 6 7 5
NA Manatee 405 0 259 394 0 0 1 6 0 0 3 2
NA Manatee 407 0 363 514 0 0 2 7 0 1 2 0
NA Manatee 409 0 988 1662 1 3 4 5 6 3 8 4
NA Manatee 411 0 1151 1302 1 2 7 20 6 5 3 4
NA Manatee 413 0 1301 1566 0 2 3 17 0 1 9 6
NA Manatee 415 0 1987 1603 1 3 5 28 0 11 15 9
NA Manatee 417 0 1963 2703 1 4 4 28 3 5 11 12
NA Manatee 419 0 2327 2546 4 0 3 25 0 5 13 8
NA Manatee 421 0 765 1097 1 0 8 14 2 1 4 6
NA Manatee 501 0 2552 4075 1 1 7 54 2 7 19 19
NA Manatee 503 0 1722 2475 1 1 6 22 3 6 7 11
NA Manatee 505 0 2138 2399 1 1 2 16 1 4 17 9
NA Manatee 507 0 1773 1738 1 1 2 27 2 0 7 5
NA Manatee 509 0 1151 2338 0 4 3 15 3 2 10 5
NA Manatee 511 0 1507 2189 1 2 3 18 1 6 21 6
NA Manatee 513 0 1341 1307 1 3 1 7 0 0 5 4
NA Manatee 515 0 2503 3366 0 5 4 38 0 4 16 12
NA Manatee 517 0 2461 3239 0 0 10 28 1 3 21 21
NA Manatee 519 0 3090 4776 0 1 5 36 2 6 18 12
NA Manatee 521 0 2314 3409 1 0 4 17 0 2 26 19
NA Manatee 523 0 1714 2312 0 2 7 28 1 4 7 15
NA Manatee 525 0 791 2544 0 1 3 20 1 1 4 7
NA Manatee 527 0 320 1489 2 1 0 10 0 2 4 2
NA Monroe 1 0 608 572 0 2 3 9 1 0 3 1
NA Monroe 10 0 958 572 3 2 0 13 2 1 5 4
NA Monroe 11 0 1100 1212 1 1 3 14 0 2 4 6
NA Monroe 12 0 731 998 1 1 3 20 0 0 2 7
NA Monroe 13 0 669 779 1 0 0 17 0 0 2 4
NA Monroe 14 0 492 903 2 0 3 6 0 0 6 5
NA Monroe 15 0 695 1325 0 0 5 16 0 2 7 2
NA Monroe 16 0 612 990 0 1 2 11 0 1 7 2
NA Monroe 17 0 508 651 1 0 1 6 0 1 2 5
NA Monroe 18 0 385 508 0 1 2 7 0 4 0 5
NA Monroe 19 0 667 1023 0 1 3 8 2 2 3 0
NA Monroe 2 0 873 663 0 2 1 13 1 0 6 3
NA Monroe 20 0 381 646 0 0 0 3 0 0 2 3
NA Monroe 21 0 336 586 1 0 5 7 1 0 3 0
NA Monroe 22 0 195 450 1 0 0 5 0 0 2 1
NA Monroe 23 0 412 728 0 0 1 7 0 1 3 4
NA Monroe 24 0 489 927 0 2 2 11 0 1 8 2
NA Monroe 25 0 514 940 0 2 2 7 0 3 4 1
NA Monroe 26 0 669 1266 0 0 1 8 0 0 3 6
NA Monroe 27 0 538 787 0 0 0 10 0 2 5 3
NA Monroe 28 0 529 855 0 1 0 2 1 2 8 3
NA Monroe 29 0 781 1361 0 2 0 13 0 0 11 2
NA Monroe 3 0 763 434 0 0 2 3 1 0 4 2
NA Monroe 30 0 556 702 0 0 1 8 1 4 6 2
NA Monroe 31 0 503 733 0 0 1 6 1 0 4 2
NA Monroe 32 0 718 1088 0 1 2 9 0 0 5 1
NA Monroe 33 0 358 830 0 0 0 5 0 0 7 8
NA Monroe 4 0 756 161 0 0 0 4 0 1 1 1
NA Monroe 5 0 1705 999 1 2 4 34 1 0 8 10
NA Monroe 6 0 926 406 0 1 1 11 0 1 4 4
NA Monroe 7 0 627 390 0 1 0 16 0 0 3 0
NA Monroe 8 0 930 512 0 2 2 20 1 1 9 4
NA Monroe 9 0 892 686 0 1 1 18 1 0 9 7
NA Marion 1 0 348 523 0 0 1 11 0 1 6 1
NA Marion 10 0 753 212 0 0 2 2 1 4 2 1
NA Marion 11 0 463 229 0 0 3 2 1 1 0 1
NA Marion 12 0 725 1179 2 1 3 16 1 1 4 3
NA Marion 13 0 126 227 0 0 0 1 1 0 3 0
NA Marion 14 0 966 2136 1 1 3 19 2 2 11 6
NA Marion 15 0 620 1279 2 1 1 16 1 4 4 3
NA Marion 1500 0 76 377 1 0 0 3 0 0 1 0
NA Marion 1510 0 180 645 0 0 2 5 2 1 3 1
NA Marion 1520 0 287 1111 0 1 1 9 0 0 3 3
NA Marion 1530 0 318 1296 0 0 0 9 0 1 3 3
NA Marion 1540 0 298 1267 0 0 2 10 3 4 5 7
NA Marion 1550 0 629 1882 1 2 1 12 0 6 6 4
NA Marion 1560 0 334 1187 0 0 2 10 0 2 4 0
NA Marion 1570 0 576 1501 0 0 6 6 0 3 3 1
NA Marion 1580 0 474 941 0 1 2 10 0 2 3 0
NA Marion 1590 0 539 1154 0 0 3 9 0 2 1 1
NA Marion 16 0 527 1186 1 1 2 16 0 0 5 2
NA Marion 1600 0 604 1407 3 0 4 13 3 5 8 5
NA Marion 1610 0 810 1676 1 2 3 21 4 4 8 8
NA Marion 17 0 444 934 0 1 5 16 1 0 5 3
NA Marion 18 0 1405 1741 0 4 3 21 0 3 11 8
NA Marion 19 0 647 694 0 1 0 8 0 1 2 2
NA Marion 2 0 479 57 0 0 0 2 1 3 0 0
NA Marion 2500 0 412 813 2 0 1 7 0 1 2 6
NA Marion 2510 0 205 261 0 1 1 6 0 0 1 1
NA Marion 2520 0 687 820 1 1 3 8 2 3 2 0
NA Marion 2530 0 677 586 1 0 1 9 0 0 8 4
NA Marion 2540 0 411 546 0 0 1 8 0 1 1 1
NA Marion 2550 0 424 854 1 0 1 14 0 2 5 1
NA Marion 2551 0 263 565 0 0 0 1 0 0 2 1
NA Marion 2560 0 329 537 0 0 0 1 0 1 1 2
NA Marion 2570 0 1028 1159 1 1 2 19 1 8 7 5
NA Marion 2580 0 591 916 0 3 3 1 0 4 3 2
NA Marion 2590 0 389 352 0 1 1 3 1 0 0 2
NA Marion 2600 0 1118 2070 1 4 6 13 3 1 7 7
NA Marion 2610 0 554 800 0 0 3 7 0 2 4 3
NA Marion 2620 0 143 171 0 0 0 3 0 0 1 0
NA Marion 2621 0 9 1 0 0 1 0 0 0 0 0
NA Marion 2630 0 347 89 1 0 2 0 0 0 0 3
NA Marion 3 0 786 1191 1 0 5 22 2 4 5 6
NA Marion 3510 0 289 1013 1 0 4 9 0 4 4 1
NA Marion 3520 0 391 1328 0 4 2 7 1 2 3 0
NA Marion 3530 0 947 2151 0 0 0 6 0 3 11 2
NA Marion 3540 0 614 1349 2 1 2 4 0 6 8 1
NA Marion 3550 0 2433 4879 1 3 3 6 1 7 13 11
NA Marion 3560 0 276 705 0 0 2 10 1 4 1 1
NA Marion 3570 0 548 1569 1 1 0 16 3 6 4 4
NA Marion 3580 0 950 2230 3 1 5 21 1 4 6 3
NA Marion 3590 0 531 1424 0 0 2 14 0 1 3 4
NA Marion 3600 0 372 1090 0 0 0 15 1 3 2 2
NA Marion 3610 0 195 474 0 0 1 7 0 2 0 1
NA Marion 3620 0 592 1030 0 0 0 7 0 3 7 1
NA Marion 3621 0 445 984 1 0 0 1 1 3 2 0
NA Marion 3622 0 503 1074 0 1 0 5 1 6 4 0
NA Marion 3630 0 477 1270 0 1 1 20 2 2 1 0
NA Marion 3640 0 367 1141 0 1 1 11 1 2 3 2
NA Marion 3650 0 346 1165 1 1 2 12 0 2 2 4
NA Marion 3660 0 600 1173 0 0 2 9 1 1 4 4
NA Marion 3670 0 2165 1914 3 6 5 32 3 12 12 7
NA Marion 3680 0 608 595 2 0 0 10 1 5 1 4
NA Marion 3690 0 1261 1755 2 4 2 25 1 1 6 4
NA Marion 3700 0 1218 945 2 1 2 22 3 9 3 2
NA Marion 3710 0 1196 1881 1 1 3 25 2 5 6 5
NA Marion 3720 0 225 631 0 0 3 4 1 0 2 1
NA Marion 3721 0 51 54 0 0 0 2 0 0 0 0
NA Marion 3730 0 539 1305 1 0 3 11 1 5 4 1
NA Marion 3740 0 462 1100 2 0 5 5 1 1 9 6
NA Marion 3750 0 558 1406 2 0 2 13 0 1 2 3
NA Marion 3760 0 480 1102 0 0 2 14 1 0 3 3
NA Marion 3770 0 418 1227 3 0 3 9 1 2 5 6
NA Marion 3780 0 853 2251 1 0 2 26 1 6 8 9
NA Marion 3790 0 137 515 0 0 1 3 0 0 2 0
NA Marion 3800 0 586 1046 0 0 1 18 0 0 7 3
NA Marion 3810 0 578 1045 0 0 1 19 0 1 0 3
NA Marion 3820 0 415 884 0 0 1 6 0 0 2 0
NA Marion 3830 0 337 650 0 1 1 6 1 1 1 4
NA Marion 3840 0 550 1318 2 4 3 20 0 1 6 0
NA Marion 4 0 1469 1889 1 3 5 23 3 8 7 8
NA Marion 40 0 803 1693 0 0 2 16 1 3 8 5
NA Marion 4500 0 575 1149 0 1 1 8 1 2 0 1
NA Marion 4510 0 803 1600 0 0 1 3 1 3 4 5
NA Marion 4520 0 689 1797 2 0 1 17 1 4 6 12
NA Marion 4521 0 19 100 0 0 0 1 0 0 0 0
NA Marion 4530 0 325 521 0 0 0 3 0 0 8 1
NA Marion 4540 0 209 588 0 0 3 3 0 0 1 1
NA Marion 4550 0 904 619 0 2 3 6 3 5 6 1
NA Marion 4560 0 1186 795 3 1 4 8 1 2 5 5
NA Marion 4570 0 583 987 1 0 0 7 1 1 0 1
NA Marion 4580 0 1520 982 0 2 3 17 3 8 5 2
NA Marion 4590 0 1490 1022 1 2 7 13 3 12 4 3
NA Marion 4600 0 346 646 0 0 0 2 1 4 3 1
NA Marion 4610 0 876 1308 3 0 3 4 0 4 9 3
NA Marion 4620 0 901 1423 0 2 0 5 0 0 5 5
NA Marion 4630 0 327 504 2 0 2 1 0 4 4 3
NA Marion 4640 0 1251 1505 0 1 5 8 3 4 8 7
NA Marion 4650 0 670 949 1 1 1 2 0 1 6 2
NA Marion 4651 0 1943 2891 0 3 4 11 0 10 17 7
NA Marion 4652 0 353 512 0 0 0 0 0 1 8 3
NA Marion 4653 0 338 533 1 0 1 2 0 0 2 1
NA Marion 4654 0 1318 2056 0 0 2 11 2 1 9 3
NA Marion 4660 0 809 1330 2 0 1 13 3 5 5 5
NA Marion 4670 0 1380 1726 1 0 0 11 2 6 6 7
NA Marion 4680 0 532 1052 1 1 1 9 1 2 4 1
NA Marion 4690 0 737 1492 0 0 4 9 1 9 3 9
NA Marion 4700 0 134 434 0 0 2 5 0 0 3 0
NA Marion 4710 0 750 1952 2 1 5 20 0 7 1 8
NA Marion 4720 0 300 483 1 0 2 5 1 0 4 2
NA Marion 4730 0 319 569 0 2 0 7 2 0 2 1
NA Marion 4740 0 251 535 0 1 0 2 0 1 6 0
NA Marion 4750 0 683 1054 3 1 2 7 0 2 7 7
NA Marion 4760 0 269 375 0 0 1 3 0 0 1 0
NA Marion 4770 0 351 822 0 2 2 9 0 1 2 0
NA Marion 4771 0 116 300 0 1 0 0 1 0 0 2
NA Marion 5 0 523 1137 0 0 0 13 0 0 6 4
NA Marion 50 0 385 713 1 0 2 13 0 1 6 3
NA Marion 6 0 819 1279 0 2 5 26 2 3 6 4
NA Marion 60 0 111 194 0 0 0 2 0 0 0 0
NA Marion 7 0 924 1140 1 1 4 19 0 4 7 7
NA Marion 70 0 146 93 0 0 0 3 0 0 0 0
NA Marion 8 0 680 585 0 2 1 10 0 5 1 3
NA Marion 9 0 1227 247 1 1 1 4 0 7 4 3
NA Martin 1 0 1888 3073 3 2 6 22 3 3 12 9
NA Martin 10 0 639 981 1 0 0 10 1 0 6 6
NA Martin 11 0 1016 1619 2 2 5 21 3 7 6 5
NA Martin 12 0 2016 3170 3 0 11 18 1 8 20 8
NA Martin 13 0 1963 3465 2 3 3 21 3 9 17 11
NA Martin 14 0 1627 1905 3 0 5 21 3 5 7 8
NA Martin 15 0 1006 1702 0 1 1 9 2 3 10 2
NA Martin 16 0 861 1377 0 1 4 14 1 5 5 5
NA Martin 17 0 732 2171 0 3 2 12 3 2 7 5
NA Martin 18 0 1656 2950 1 3 5 26 2 7 12 5
NA Martin 19 0 1881 2879 3 3 2 23 1 6 14 7
NA Martin 2 0 2197 3579 1 2 6 33 3 6 16 10
NA Martin 20 0 721 1489 2 2 3 9 0 4 10 10
NA Martin 21 0 1622 3382 2 1 3 16 1 1 20 15
NA Martin 22 0 991 1583 1 1 4 19 1 5 5 3
NA Martin 23 0 1538 2998 1 3 5 18 1 7 11 10
NA Martin 24 0 1156 2407 2 3 6 14 1 6 10 2
NA Martin 25 0 1714 3303 1 3 2 26 1 5 22 13
NA Martin 26 0 1700 3153 0 1 2 15 0 3 15 15
NA Martin 27 0 1548 3110 1 0 2 18 1 2 13 12
NA Martin 28 0 196 403 0 0 3 2 0 0 8 6
NA Martin 3 0 431 53 0 0 0 5 3 3 3 1
NA Martin 4 0 1511 2207 3 0 8 23 0 8 16 4
NA Martin 5 0 532 870 1 1 3 3 0 1 5 4
NA Martin 6 0 1829 2523 1 1 6 19 0 5 13 14
NA Martin 7 0 2255 2758 2 1 6 22 0 11 12 16
NA Martin 8 0 920 659 0 1 2 5 0 4 4 3
NA Martin 9 0 747 1399 1 0 0 4 0 2 14 9
NA Nassau 101 0 1170 1107 2 0 1 24 0 3 4 7
NA Nassau 102 0 2313 3263 2 2 1 50 1 3 22 16
NA Nassau 201 0 2013 3378 1 4 6 44 0 3 23 14
NA Nassau 202 0 1514 2555 0 1 1 21 0 2 24 10
NA Nassau 203 0 834 2428 0 2 4 32 3 5 10 9
NA Nassau 204 0 2008 4156 4 4 4 78 1 2 20 8
NA Nassau 301 0 986 2428 2 2 7 53 1 5 9 9
NA Nassau 302 0 1112 3323 4 0 1 60 3 5 3 9
NA Nassau 303 0 828 2893 1 3 1 51 1 2 8 2
NA Nassau 401 0 624 4204 1 1 7 26 0 4 7 5
NA Nassau 402 0 67 1210 0 0 0 9 0 0 0 0
NA Nassau 403 0 207 2378 2 0 2 18 1 2 6 2
NA Nassau 501 0 805 1733 1 2 5 49 0 0 3 5
NA Nassau 503 0 772 4572 4 5 2 33 1 2 8 10
NA Nassau 504 0 311 2938 0 2 1 21 0 4 8 3
NA Okaloosa 1 0 239 1953 2 2 1 20 1 4 5 3
NA Okaloosa 10 0 1882 2926 3 3 15 93 2 4 12 20
NA Okaloosa 11 0 3536 5147 12 6 17 204 3 4 22 38
NA Okaloosa 12 0 460 220 0 0 0 4 2 3 2 0
NA Okaloosa 13 0 814 2306 1 2 4 37 0 5 5 5
NA Okaloosa 14 0 700 1725 1 2 7 42 1 1 4 6
NA Okaloosa 15 0 657 1763 1 2 2 51 2 2 13 7
NA Okaloosa 16 0 763 1541 0 2 2 32 2 1 8 7
NA Okaloosa 17 0 936 1433 0 2 5 59 2 3 3 13
NA Okaloosa 18 0 681 1382 3 2 1 31 2 0 5 3
NA Okaloosa 19 0 615 733 0 2 1 29 1 1 4 3
NA Okaloosa 2 0 47 556 0 1 1 1 0 1 0 1
NA Okaloosa 20 0 518 1628 1 4 0 25 2 2 8 11
NA Okaloosa 21 0 667 1501 2 1 2 33 1 3 8 6
NA Okaloosa 22 0 607 1099 1 2 1 22 0 5 7 8
NA Okaloosa 23 0 203 260 0 0 2 22 0 1 1 1
NA Okaloosa 24 0 905 1388 2 2 6 39 4 0 10 8
NA Okaloosa 25 0 447 1085 0 1 9 31 1 3 2 8
NA Okaloosa 26 0 535 1772 4 1 5 37 0 0 6 18
NA Okaloosa 27 0 69 136 1 0 0 6 0 1 1 0
NA Okaloosa 28 0 78 227 0 0 0 3 0 0 0 1
NA Okaloosa 29 0 476 1243 0 1 2 41 2 0 5 9
NA Okaloosa 3 0 153 973 0 0 2 12 1 2 1 1
NA Okaloosa 30 0 398 942 0 0 1 18 1 1 3 4
NA Okaloosa 31 0 503 1365 1 1 1 19 1 0 2 10
NA Okaloosa 32 0 634 1526 0 2 5 18 1 0 3 5
NA Okaloosa 33 0 1089 3078 2 1 1 52 2 2 13 18
NA Okaloosa 34 0 1003 1737 1 7 7 60 2 1 3 7
NA Okaloosa 35 0 747 2114 1 1 2 32 2 0 12 4
NA Okaloosa 36 0 654 1713 1 2 2 32 1 0 7 9
NA Okaloosa 37 0 674 1690 5 2 4 43 4 0 9 14
NA Okaloosa 38 0 616 1172 2 2 4 26 3 0 0 10
NA Okaloosa 39 0 654 1202 1 0 1 35 1 2 3 6
NA Okaloosa 4 0 152 981 0 2 0 14 0 1 3 2
NA Okaloosa 40 0 704 1872 5 1 6 29 1 3 5 11
NA Okaloosa 41 0 344 812 0 0 4 15 1 2 0 4
NA Okaloosa 42 0 818 923 2 2 5 27 2 2 3 6
NA Okaloosa 43 0 551 1365 1 0 2 32 1 4 4 3
NA Okaloosa 44 0 447 1069 1 1 4 22 1 3 7 3
NA Okaloosa 45 0 1279 2192 3 1 6 97 1 3 11 17
NA Okaloosa 46 0 1072 2716 0 1 10 66 3 2 10 21
NA Okaloosa 47 0 467 926 0 1 2 41 2 1 4 2
NA Okaloosa 48 0 31 59 0 0 0 0 0 0 2 0
NA Okaloosa 49 0 650 2155 3 2 1 21 0 2 13 3
NA Okaloosa 5 0 146 818 0 1 1 6 0 1 9 1
NA Okaloosa 50 0 614 1998 1 2 1 22 0 1 9 8
NA Okaloosa 51 0 374 1297 1 1 1 23 0 0 1 6
NA Okaloosa 52 0 921 2183 3 0 9 78 2 0 5 13
NA Okaloosa 6 0 634 2652 4 0 4 43 4 2 6 5
NA Okaloosa 7 0 283 1178 0 1 0 20 1 0 5 9
NA Okaloosa 8 0 893 2624 5 1 6 58 6 7 5 14
NA Okaloosa 9 0 908 2442 2 3 8 58 1 0 6 13
NA Okeechobee 1 0 222 960 0 0 0 3 0 0 1 0
NA Okeechobee 10 0 198 699 0 0 1 2 0 0 2 4
NA Okeechobee 11 0 231 718 1 1 0 6 1 0 4 3
NA Okeechobee 2 0 108 530 0 0 0 1 0 2 0 0
NA Okeechobee 3 0 400 1569 0 0 2 8 0 0 5 8
NA Okeechobee 4 0 729 1094 0 0 0 12 2 2 7 3
