DIST COUNTY AREA TOTAL DEM REP IND1 IND2 OTH
6 "FOND DU LAC" "Town of ROSENDALE Ward 1" 712 104 252 0 0 0
6 "FOND DU LAC" "Town of SPRINGVALE Ward 1" 702 105 246 0 0 0
6 "FOND DU LAC" "Town of TAYCHEEDAH Wards 1-5" 5154 850 1726 0 0 1
6 "FOND DU LAC" "Town of WAUPUN Wards 1-2" 1422 231 480 0 0 0
6 "FOND DU LAC" "Village of BRANDON Ward 1" 724 124 238 0 0 0
6 "FOND DU LAC" "Village of CAMPBELLSPORT Wards 1-4" 1624 244 568 0 0 0
6 "FOND DU LAC" "Village of EDEN Ward 1" 644 98 224 0 0 0
6 "FOND DU LAC" "Village of FAIRWATER Ward 1" 260 44 86 0 0 0
6 "FOND DU LAC" "VILLAGE OF KEWASKUM Ward 6" 0 0 0 0 0 0
6 "FOND DU LAC" "Village of MOUNT CALVARY Ward 1" 544 96 176 0 0 0
6 "FOND DU LAC" "Village of NORTH FOND DU LAC Wards 1-7" 3896 972 975 0 0 1
6 "FOND DU LAC" "Village of OAKFIELD Wards 1-2" 1016 191 317 0 0 0
6 "FOND DU LAC" "Village of ROSENDALE Wards 1-2" 984 157 335 0 0 0
6 "FOND DU LAC" "Village of ST. CLOUD Ward 1" 518 79 180 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 1" 1174 296 291 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 2" 928 242 222 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 3" 1826 442 470 0 0 1
6 "FOND DU LAC" "City of FOND DU LAC Ward 4" 1126 277 285 0 0 1
6 "FOND DU LAC" "City of FOND DU LAC Ward 5" 2076 532 506 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 6" 1520 372 386 0 0 2
6 "FOND DU LAC" "City of FOND DU LAC Ward 7" 1154 294 282 0 0 1
6 "FOND DU LAC" "City of FOND DU LAC Ward 8" 1492 390 353 0 0 3
6 "FOND DU LAC" "City of FOND DU LAC Ward 9" 1096 300 248 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 10" 1582 370 420 0 0 1
6 "FOND DU LAC" "City of FOND DU LAC Ward 11" 882 250 190 0 0 1
6 "FOND DU LAC" "City of FOND DU LAC Ward 12" 1528 420 342 0 0 2
6 "FOND DU LAC" "City of FOND DU LAC Ward 13" 844 231 190 0 0 1
6 "FOND DU LAC" "City of FOND DU LAC Ward 14" 1720 387 473 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 15" 1208 233 371 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 16" 1132 277 289 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 17" 304 66 86 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 18" 132 21 45 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 19" 1246 316 307 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 20" 0 0 0 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 21" 1566 423 360 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 22" 1886 403 540 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 23" 2052 429 597 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 24" 2000 459 541 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 25" 2394 461 736 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 26" 2 0 1 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 27" 0 0 0 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 28" 0 0 0 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 29" 0 0 0 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 30" 0 0 0 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 31" 0 0 0 0 0 0
6 "FOND DU LAC" "City of RIPON Wards 1-3" 1494 360 385 0 0 2
6 "FOND DU LAC" "City of RIPON Wards 4-6" 1412 405 301 0 0 0
6 "FOND DU LAC" "City of RIPON Wards 7-8" 1390 362 333 0 0 0
6 "FOND DU LAC" "City of RIPON Wards 9-11" 1830 453 462 0 0 0
6 "FOND DU LAC" "CITY OF WAUPUN Wards 9-12" 3014 521 985 0 0 1
6 "FOND DU LAC" "CITY OF WAUPUN Ward 9B" 0 0 0 0 0 0
6 "GREEN LAKE" "Town of BERLIN Wards 1-3" 1172 158 428 0 0 0
6 "GREEN LAKE" "Town of BROOKLYN Wards 1-3" 2154 379 698 0 0 0
6 "GREEN LAKE" "Town of GREEN LAKE Wards 1-2" 1286 169 474 0 0 0
6 "GREEN LAKE" "Town of KINGSTON Wards 1-2" 502 67 184 0 0 0
6 "GREEN LAKE" "Town of MACKFORD Ward 1" 482 50 191 0 0 0
6 "GREEN LAKE" "Town of MANCHESTER Ward 1" 614 84 223 0 0 0
6 "GREEN LAKE" "Town of MARQUETTE Ward 1" 454 71 156 0 0 0
6 "GREEN LAKE" "Town of PRINCETON Wards 1-4" 1598 304 495 0 0 0
6 "GREEN LAKE" "Town of ST. MARIE Wards 1-2" 400 62 138 0 0 0
6 "GREEN LAKE" "Town of SENECA Ward 1" 360 67 113 0 0 0
6 "GREEN LAKE" "Village of KINGSTON Ward 1" 294 51 96 0 0 0
6 "GREEN LAKE" "Village of MARQUETTE Ward 1" 156 27 51 0 0 0
6 "GREEN LAKE" "City of BERLIN Wards 1-6" 3646 810 1013 0 0 0
6 "GREEN LAKE" "City of GREEN LAKE Wards 1-5" 946 209 264 0 0 0
6 "GREEN LAKE" "City of MARKESAN Wards 1-3" 1092 171 375 0 0 0
6 "GREEN LAKE" "City of PRINCETON Wards 1-4" 992 204 292 0 0 0
6 MANITOWOC "Town of CATO Wards 1-2" 1608 283 521 0 0 0
6 MANITOWOC "Town of CENTERVILLE Ward 1" 680 128 212 0 0 0
6 MANITOWOC "Town of COOPERSTOWN Wards 1-2" 1294 217 428 0 0 2
6 MANITOWOC "Town of EATON Ward 1" 846 146 277 0 0 0
6 MANITOWOC "Town of FRANKLIN Wards 1-3" 1204 208 394 0 0 0
6 MANITOWOC "Town of GIBSON Wards 1-2" 1324 249 413 0 0 0
6 MANITOWOC "Town of KOSSUTH Wards 1-3" 2050 406 619 0 0 0
6 MANITOWOC "Town of LIBERTY Wards 1-2" 1348 206 468 0 0 0
6 MANITOWOC "Town of MANITOWOC Wards 1-2" 1080 223 317 0 0 0
6 MANITOWOC "Town of MANITOWOC RAPIDS Wards 1-5" 2554 469 808 0 0 0
6 MANITOWOC "Town of MAPLE GROVE Ward 1" 794 110 287 0 0 0
6 MANITOWOC "Town of MEEME Wards 1,4" 890 147 297 0 0 1
6 MANITOWOC "Town of MEEME Wards 2-3" 640 108 212 0 0 0
6 MANITOWOC "Town of MISHICOT Wards 1-2" 1190 207 388 0 0 0
6 MANITOWOC "Town of NEWTON Wards 1-3" 2360 398 782 0 0 0
6 MANITOWOC "Town of ROCKLAND Wards 1-2" 886 130 313 0 0 0
6 MANITOWOC "Town of SCHLESWIG Wards 1-2" 2172 404 682 0 0 0
6 MANITOWOC "Town of TWO CREEKS Ward 1" 424 80 132 0 0 0
6 MANITOWOC "Town of TWO RIVERS Wards 1-2" 1766 392 491 0 0 0
6 MANITOWOC "Village of CLEVELAND Wards 1-2" 1378 307 382 0 0 0
6 MANITOWOC "Village of FRANCIS CREEK Ward 1" 606 144 158 0 0 1
6 MANITOWOC "Village of KELLNERSVILLE Ward 1" 256 65 63 0 0 0
6 MANITOWOC "Village of MARIBEL Ward 1" 278 56 83 0 0 0
6 MANITOWOC "Village of MISHICOT Wards 1-4" 1232 259 355 0 0 2
6 MANITOWOC "Village of REEDSVILLE Wards 1-3" 942 192 279 0 0 0
6 MANITOWOC "Village of ST. NAZIANZ Ward 1" 574 99 188 0 0 0
6 MANITOWOC "Village of VALDERS Ward 1" 824 151 261 0 0 0
6 MANITOWOC "Village of WHITELAW Ward 1" 652 128 198 0 0 0
6 MANITOWOC "City of KIEL Wards 1-6,8-9" 3398 706 992 0 0 1
6 MANITOWOC "City of MANITOWOC Wards 1-2" 2346 660 512 0 0 1
6 MANITOWOC "City of MANITOWOC Wards 3-4,22" 2496 624 623 0 0 1
6 MANITOWOC "City of MANITOWOC Wards 5-6" 2412 697 509 0 0 0
6 MANITOWOC "City of MANITOWOC Wards 7-8" 1474 410 325 0 0 2
6 MANITOWOC "City of MANITOWOC Wards 9-10,29" 2422 634 575 0 0 2
6 MANITOWOC "City of MANITOWOC Wards 11-12" 3056 738 790 0 0 0
6 MANITOWOC "City of MANITOWOC Wards 13-14" 2062 515 516 0 0 0
6 MANITOWOC "City of MANITOWOC Wards 15-16" 3448 768 956 0 0 0
6 MANITOWOC "City of MANITOWOC Wards 17-18,21,23-26,28" 2440 616 604 0 0 0
6 MANITOWOC "City of MANITOWOC Wards 19-20,27" 3776 799 1088 0 0 1
6 MANITOWOC "City of TWO RIVERS Wards 1-2" 1974 507 480 0 0 0
6 MANITOWOC "City of TWO RIVERS Wards 3-4" 2996 771 726 0 0 1
6 MANITOWOC "City of TWO RIVERS Wards 5-6" 2098 527 522 0 0 0
6 MANITOWOC "City of TWO RIVERS Wards 7-8" 1932 534 431 0 0 1
6 MARQUETTE "Town of BUFFALO Wards 1-2" 1002 237 264 0 0 0
6 MARQUETTE "Town of CRYSTAL LAKE Ward 1" 560 113 167 0 0 0
6 MARQUETTE "Town of DOUGLAS Ward 1" 896 189 258 0 0 1
6 MARQUETTE "Town of HARRIS Ward 1" 806 163 240 0 0 0
6 MARQUETTE "Town of MECAN Ward 1" 738 147 222 0 0 0
6 MARQUETTE "Town of MONTELLO Wards 1-4" 1098 209 340 0 0 0
6 MARQUETTE "Town of MOUNDVILLE Wards 1-2" 486 103 140 0 0 0
6 MARQUETTE "Town of NESHKORO Wards 1-2" 584 94 198 0 0 0
6 MARQUETTE "Town of NEWTON Wards 1-2" 426 77 136 0 0 0
6 MARQUETTE "Town of OXFORD Wards 1-2" 852 165 261 0 0 0
6 MARQUETTE "Town of PACKWAUKEE Wards 1-3" 1328 287 376 0 0 1
6 MARQUETTE "Town of SHIELDS Ward 1" 600 106 193 0 0 1
6 MARQUETTE "Town of SPRINGFIELD Ward 1" 774 158 229 0 0 0
6 MARQUETTE "Town of WESTFIELD Wards 1-2" 814 169 238 0 0 0
6 MARQUETTE "Village of ENDEAVOR Ward 1" 334 79 86 0 0 2
6 MARQUETTE "Village of NESHKORO Ward 1" 364 76 106 0 0 0
6 MARQUETTE "Village of OXFORD Ward 1" 440 102 118 0 0 0
6 MARQUETTE "Village of WESTFIELD Wards 1-2" 840 182 238 0 0 0
6 MARQUETTE "City of MONTELLO Wards 1-4" 1204 314 288 0 0 0
6 MILWAUKEE "Village of BAYSIDE Wards 1S,3S" 108 31 23 0 0 0
6 MILWAUKEE "Village of RIVER HILLS Wards 1-3" 2144 540 532 0 0 0
6 OZAUKEE "Town of BELGIUM Wards 1-3" 1616 243 564 0 0 1
6 OZAUKEE "Town of CEDARBURG Wards 1-2" 1572 245 541 0 0 0
6 OZAUKEE "Town of CEDARBURG Wards 3-4" 1892 312 634 0 0 0
6 OZAUKEE "Town of CEDARBURG Wards 5-6,10" 2140 333 737 0 0 0
6 OZAUKEE "Town of CEDARBURG Wards 7-9" 2122 334 726 0 0 1
6 OZAUKEE "Town of FREDONIA Wards 1-4" 2322 244 917 0 0 0
6 OZAUKEE "Town of GRAFTON Wards 1-2,5" 2592 354 942 0 0 0
6 OZAUKEE "Town of GRAFTON Wards 3-4" 2738 502 867 0 0 0
6 OZAUKEE "Town of PORT WASHINGTON Wards 1-2" 1730 260 605 0 0 0
6 OZAUKEE "Town of SAUKVILLE Wards 1-3" 2190 270 825 0 0 0
6 OZAUKEE "VILLAGE OF BAYSIDE Ward 6" 156 50 28 0 0 0
6 OZAUKEE "Village of BELGIUM Wards 1-3" 2262 340 788 0 0 3
6 OZAUKEE "Village of FREDONIA Wards 1-3" 2170 316 767 0 0 2
6 OZAUKEE "Village of GRAFTON Wards 1-2" 1800 320 579 0 0 1
6 OZAUKEE "Village of GRAFTON Wards 3-4" 1946 377 595 0 0 1
6 OZAUKEE "Village of GRAFTON Wards 5-6" 2244 483 638 0 0 1
6 OZAUKEE "Village of GRAFTON Wards 7-8" 1774 330 557 0 0 0
6 OZAUKEE "Village of GRAFTON Wards 9-10" 1808 382 521 0 0 1
6 OZAUKEE "Village of GRAFTON Wards 11-12" 1746 300 573 0 0 0
6 OZAUKEE "Village of GRAFTON Wards 13-14" 1800 409 490 0 0 1
6 OZAUKEE "VILLAGE OF NEWBURG Ward 3" 58 6 23 0 0 0
6 OZAUKEE "Village of SAUKVILLE Wards 1,6-7" 2038 373 646 0 0 0
6 OZAUKEE "Village of SAUKVILLE Wards 2-5" 1876 354 583 0 0 1
6 OZAUKEE "Village of THIENSVILLE Wards 1-2" 2222 446 662 0 0 3
6 OZAUKEE "Village of THIENSVILLE Wards 3-4" 1554 391 383 0 0 3
6 OZAUKEE "City of CEDARBURG Ward 1" 2146 479 594 0 0 0
6 OZAUKEE "City of CEDARBURG Wards 2,9" 2244 429 693 0 0 0
6 OZAUKEE "City of CEDARBURG Ward 3" 1976 482 504 0 0 2
6 OZAUKEE "City of CEDARBURG Wards 4,8" 1714 366 491 0 0 0
6 OZAUKEE "City of CEDARBURG Ward 5" 1636 388 430 0 0 0
6 OZAUKEE "City of CEDARBURG Ward 6" 2010 455 549 0 0 1
6 OZAUKEE "City of CEDARBURG Ward 7" 2000 421 578 0 0 1
6 OZAUKEE "City of MEQUON Ward 1" 2700 600 749 0 0 1
6 OZAUKEE "City of MEQUON Ward 2" 970 150 335 0 0 0
6 OZAUKEE "City of MEQUON Wards 3-4" 3444 725 996 0 0 1
6 OZAUKEE "City of MEQUON Wards 5,7B" 1620 313 496 0 0 1
6 OZAUKEE "City of MEQUON Wards 6-7A" 2458 426 802 0 0 1
6 OZAUKEE "City of MEQUON Wards 8-10" 3784 857 1035 0 0 0
6 OZAUKEE "City of MEQUON Wards 11-12" 3040 650 868 0 0 2
6 OZAUKEE "City of MEQUON Wards 13-14" 2222 461 650 0 0 0
6 OZAUKEE "City of MEQUON Ward 15" 1622 395 416 0 0 0
6 OZAUKEE "City of MEQUON Wards 16-17" 2816 663 745 0 0 0
6 OZAUKEE "City of MEQUON Ward 18" 1046 214 309 0 0 0
6 OZAUKEE "City of MEQUON Wards 19-21" 3512 817 937 0 0 2
6 OZAUKEE "City of PORT WASHINGTON Ward 1" 1888 404 538 0 0 2
6 OZAUKEE "City of PORT WASHINGTON Ward 2" 1622 394 417 0 0 0
6 OZAUKEE "City of PORT WASHINGTON Ward 3" 1730 446 419 0 0 0
6 OZAUKEE "City of PORT WASHINGTON Ward 4" 1812 411 494 0 0 1
6 OZAUKEE "City of PORT WASHINGTON Ward 5" 1908 439 513 0 0 2
6 OZAUKEE "City of PORT WASHINGTON Ward 6" 1510 358 397 0 0 0
6 OZAUKEE "City of PORT WASHINGTON Ward 7" 1726 408 453 0 0 2
6 SHEBOYGAN "Town of GREENBUSH Wards 1-3" 1644 278 544 0 0 0
6 SHEBOYGAN "Town of HERMAN Wards 1-3" 1780 275 615 0 0 0
6 SHEBOYGAN "Town of HOLLAND Wards 1-3" 2732 324 1041 0 0 1
6 SHEBOYGAN "Town of LIMA Wards 1-4" 3188 410 1184 0 0 0
6 SHEBOYGAN "Town of LYNDON Wards 1-3" 1698 269 580 0 0 0
6 SHEBOYGAN "Town of MITCHELL Wards 1-3" 1342 203 468 0 0 0
6 SHEBOYGAN "Town of MOSEL Ward 1" 816 159 248 0 0 1
6 SHEBOYGAN "Town of PLYMOUTH Wards 1-4" 3496 583 1164 0 0 1
6 SHEBOYGAN "Town of RHINE Wards 1-3" 2530 476 787 0 0 2
6 SHEBOYGAN "Town of RUSSELL Ward 1" 356 45 133 0 0 0
6 SHEBOYGAN "Town of SCOTT Wards 1-3" 1854 196 730 0 0 1
6 SHEBOYGAN "Town of SHEBOYGAN Wards 1-10" 8224 1782 2327 0 0 3
6 SHEBOYGAN "Town of SHEBOYGAN FALLS Wards 1-3" 1792 272 624 0 0 0
6 SHEBOYGAN "Town of SHERMAN Wards 1-2" 1542 171 600 0 0 0
6 SHEBOYGAN "Town of WILSON Wards 1-4" 4034 838 1178 0 0 1
6 SHEBOYGAN "Village of ADELL Ward 1" 446 49 174 0 0 0
6 SHEBOYGAN "Village of CASCADE Ward 1" 672 99 235 0 0 2
6 SHEBOYGAN "Village of CEDAR GROVE Wards 1-3" 2034 213 803 0 0 1
6 SHEBOYGAN "Village of ELKHART LAKE Wards 1-2" 1304 285 366 0 0 1
6 SHEBOYGAN "Village of GLENBEULAH Ward 1" 474 118 119 0 0 0
6 SHEBOYGAN "Village of HOWARDS GROVE Wards 1-4" 3444 627 1095 0 0 0
6 SHEBOYGAN "Village of KOHLER Wards 1-3" 2490 524 720 0 0 1
6 SHEBOYGAN "Village of OOSTBURG Wards 1-4" 3342 280 1391 0 0 0
6 SHEBOYGAN "Village of RANDOM LAKE Wards 1-2" 1522 231 529 0 0 1
6 SHEBOYGAN "Village of WALDO Ward 1" 498 77 172 0 0 0
6 SHEBOYGAN "City of PLYMOUTH Wards 1-12" 7980 1783 2205 0 0 2
6 SHEBOYGAN "City of SHEBOYGAN Ward 1" 2154 572 503 0 0 2
6 SHEBOYGAN "City of SHEBOYGAN Ward 2" 1690 475 369 0 0 1
6 SHEBOYGAN "City of SHEBOYGAN Ward 3" 1512 404 352 0 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 4" 1184 352 238 0 0 2
6 SHEBOYGAN "City of SHEBOYGAN Ward 5" 1860 481 449 0 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 6" 412 102 104 0 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 7" 168 39 45 0 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 8" 792 208 188 0 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 9" 162 44 37 0 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 10" 1280 397 241 0 0 2
6 SHEBOYGAN "City of SHEBOYGAN Ward 11" 1298 393 254 0 0 2
6 SHEBOYGAN "City of SHEBOYGAN Ward 12" 1400 388 311 0 0 1
6 SHEBOYGAN "City of SHEBOYGAN Ward 13" 2008 658 346 0 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 14" 1158 369 209 0 0 1
6 SHEBOYGAN "City of SHEBOYGAN Ward 15" 722 225 134 0 0 2
6 SHEBOYGAN "City of SHEBOYGAN Ward 16" 1502 408 342 0 0 1
6 SHEBOYGAN "City of SHEBOYGAN Ward 17" 1186 332 261 0 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 18" 1098 335 213 0 0 1
6 SHEBOYGAN "City of SHEBOYGAN Ward 19" 1922 507 454 0 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 20" 1484 425 315 0 0 2
6 SHEBOYGAN "City of SHEBOYGAN Ward 21" 644 183 136 0 0 3
6 SHEBOYGAN "City of SHEBOYGAN Ward 22" 2044 556 465 0 0 1
6 SHEBOYGAN "City of SHEBOYGAN Ward 23" 2194 536 561 0 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 24" 2118 594 462 0 0 3
6 SHEBOYGAN "City of SHEBOYGAN Ward 25" 1636 414 404 0 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 26" 1686 390 453 0 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 27" 0 0 0 0 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 28" 0 0 0 0 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 29" 0 0 0 0 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 30" 0 0 0 0 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 31" 0 0 0 0 0 0
6 SHEBOYGAN "City of SHEBOYGAN FALLS Wards 1-9" 7786 1747 2141 0 0 5
6 SHEBOYGAN "City of SHEBOYGAN FALLS Wards 10-11" 0 0 0 0 0 0
6 WAUSHARA "Town of AURORA Ward 1" 922 151 310 0 0 0
6 WAUSHARA "Town of BLOOMFIELD Wards 1-2" 964 146 336 0 0 0
6 WAUSHARA "Town of COLOMA Ward 1" 716 156 202 0 0 0
6 WAUSHARA "Town of DAKOTA Wards 1-2" 920 155 305 0 0 0
6 WAUSHARA "Town of DEERFIELD Ward 1" 718 142 217 0 0 0
6 WAUSHARA "Town of HANCOCK Ward 1" 540 94 176 0 0 0
6 WAUSHARA "Town of LEON Wards 1-3" 1498 267 482 0 0 0
6 WAUSHARA "Town of MARION Wards 1-4" 2188 418 676 0 0 0
6 WAUSHARA "Town of MOUNT MORRIS Wards 1-2" 1174 258 329 0 0 0
6 WAUSHARA "Town of OASIS Ward 1" 424 64 148 0 0 0
6 WAUSHARA "Town of PLAINFIELD Ward 1" 446 69 154 0 0 0
6 WAUSHARA "Town of POY SIPPI Ward 1" 872 116 320 0 0 0
6 WAUSHARA "Town of RICHFORD Wards 1-2" 406 51 152 0 0 0
6 WAUSHARA "Town of ROSE Wards 1-2" 722 170 191 0 0 0
6 WAUSHARA "Town of SAXEVILLE Ward 1" 1100 218 332 0 0 0
6 WAUSHARA "Town of SPRINGWATER Wards 1-2" 1462 306 425 0 0 0
6 WAUSHARA "Town of WARREN Ward 1" 564 122 160 0 0 0
6 WAUSHARA "Town of WAUTOMA Wards 1-3" 1274 238 399 0 0 0
6 WAUSHARA "Village of COLOMA Ward 1" 372 71 115 0 0 0
6 WAUSHARA "Village of HANCOCK Ward 1" 300 71 79 0 0 0
6 WAUSHARA "Village of LOHRVILLE Ward 1" 290 66 79 0 0 0
6 WAUSHARA "Village of PLAINFIELD Ward 1" 578 130 159 0 0 0
6 WAUSHARA "Village of REDGRANITE Wards 1-3" 606 139 164 0 0 0
6 WAUSHARA "Village of WILD ROSE Ward 1" 590 156 139 0 0 0
6 WAUSHARA "CITY OF BERLIN Ward 7" 74 13 24 0 0 0
6 WAUSHARA "City of WAUTOMA Wards 1-3" 1284 301 341 0 0 0
6 WINNEBAGO "Town of ALGOMA Wards 1-2,7-10" 3576 771 1016 0 0 1
6 WINNEBAGO "Town of ALGOMA Wards 3-6" 3962 872 1106 0 0 3
6 WINNEBAGO "Town of BLACK WOLF Wards 1-3" 2932 588 877 0 0 1
6 WINNEBAGO "Town of NEENAH Wards 1-4" 3946 867 1103 0 0 3
6 WINNEBAGO "Town of NEKIMI Wards 1-2" 1498 261 488 0 0 0
6 WINNEBAGO "Town of NEPEUSKUN Ward 1" 766 134 249 0 0 0
6 WINNEBAGO "Town of OMRO Wards 1-3" 2476 471 766 0 0 1
6 WINNEBAGO "Town of OSHKOSH Wards 1A,2-5" 2802 588 812 0 0 1
6 WINNEBAGO "Town of POYGAN Wards 1-2" 1390 247 447 0 0 1
6 WINNEBAGO "Town of RUSHFORD Wards 1-2" 1554 271 506 0 0 0
6 WINNEBAGO "Town of UTICA Wards 1-2" 1446 272 451 0 0 0
6 WINNEBAGO "Town of VINLAND Wards 1A-2" 2182 434 656 0 0 1
6 WINNEBAGO "Town of WINNECONNE Ward 5" 8 1 3 0 0 0
6 WINNEBAGO "Town of WOLF RIVER Wards 1-2A" 942 143 328 0 0 0
6 WINNEBAGO "Village of FOX CROSSING Wards 1-2,4,7" 5838 1350 1568 0 0 1
6 WINNEBAGO "Village of FOX CROSSING Wards 3,5-6" 4912 1165 1290 0 0 1
6 WINNEBAGO "Village of FOX CROSSING Wards 8-10" 3222 841 769 0 0 1
6 WINNEBAGO "Village of FOX CROSSING Wards 11-13" 2806 813 589 0 0 1
6 WINNEBAGO "CITY OF APPLETON Ward 31" 158 56 22 0 0 1
6 WINNEBAGO "CITY OF APPLETON Ward 32" 542 164 107 0 0 0
6 WINNEBAGO "City of MENASHA Ward 1B" 0 0 0 0 0 0
6 WINNEBAGO "City of MENASHA Wards 1A-2,4,7" 3190 892 700 0 0 3
6 WINNEBAGO "City of MENASHA Wards 3,14-15,30" 1580 451 337 0 0 2
6 WINNEBAGO "City of MENASHA Ward 5B" 0 0 0 0 0 0
6 WINNEBAGO "City of MENASHA Wards 5A,6,8-9,23-29,31-35,38-42" 3344 935 736 0 0 1
6 WINNEBAGO "City of MENASHA Wards 10-13,21-22,36-37" 3494 1031 714 0 0 2
6 WINNEBAGO "City of NEENAH Wards 1-4" 3774 1080 804 0 0 3
6 WINNEBAGO "City of NEENAH Wards 5-8" 2948 846 627 0 0 1
6 WINNEBAGO "City of NEENAH Wards 9-12" 4396 1168 1029 0 0 1
6 WINNEBAGO "City of NEENAH Wards 13-16" 4134 1085 980 0 0 2
6 WINNEBAGO "City of NEENAH Wards 17-20,26" 3386 943 747 0 0 3
6 WINNEBAGO "City of NEENAH Wards 21-25" 5122 1295 1264 0 0 2
6 WINNEBAGO "City of OMRO Wards 1-8" 2898 686 763 0 0 0
6 WINNEBAGO "City of OSHKOSH Ward 1" 2078 621 418 0 0 0
6 WINNEBAGO "City of OSHKOSH Ward 2" 1896 611 336 0 0 1
6 WINNEBAGO "City of OSHKOSH Ward 3" 1544 475 295 0 0 2
6 WINNEBAGO "City of OSHKOSH Ward 4" 1526 480 280 0 0 3
6 WINNEBAGO "City of OSHKOSH Ward 5" 1370 469 216 0 0 0
6 WINNEBAGO "City of OSHKOSH Ward 6" 1664 585 246 0 0 1
6 WINNEBAGO "City of OSHKOSH Ward 7" 2126 683 377 0 0 3
6 WINNEBAGO "City of OSHKOSH Ward 8" 1894 604 343 0 0 0
6 WINNEBAGO "City of OSHKOSH Ward 9" 1506 500 251 0 0 2
6 WINNEBAGO "City of OSHKOSH Ward 10" 1936 593 372 0 0 3
6 WINNEBAGO "City of OSHKOSH Ward 11" 1732 488 377 0 0 1
6 WINNEBAGO "City of OSHKOSH Ward 12" 1544 479 291 0 0 2
6 WINNEBAGO "City of OSHKOSH Ward 13" 2052 558 467 0 0 1
6 WINNEBAGO "City of OSHKOSH Ward 14" 2110 570 485 0 0 0
6 WINNEBAGO "City of OSHKOSH Ward 15" 1802 527 373 0 0 1
6 WINNEBAGO "City of OSHKOSH Ward 16" 2490 655 589 0 0 1
6 WINNEBAGO "City of OSHKOSH Ward 17" 1796 571 325 0 0 2
6 WINNEBAGO "City of OSHKOSH Ward 18" 2366 611 570 0 0 2
6 WINNEBAGO "City of OSHKOSH Ward 19" 1660 446 383 0 0 1
6 WINNEBAGO "City of OSHKOSH Ward 20" 976 237 251 0 0 0
6 WINNEBAGO "City of OSHKOSH Ward 21" 1628 469 345 0 0 0
6 WINNEBAGO "City of OSHKOSH Ward 22B" 0 0 0 0 0 0
6 WINNEBAGO "City of OSHKOSH Ward 22A" 2608 673 629 0 0 2
6 WINNEBAGO "City of OSHKOSH Ward 23B" 112 39 17 0 0 0
6 WINNEBAGO "City of OSHKOSH Ward 23A" 1912 536 420 0 0 0
6 WINNEBAGO "City of OSHKOSH Ward 24" 1060 277 253 0 0 0
6 WINNEBAGO "City of OSHKOSH Ward 25A" 456 134 94 0 0 0
6 WINNEBAGO "City of OSHKOSH Ward 25B" 1528 459 305 0 0 0
6 WINNEBAGO "City of OSHKOSH Ward 26" 1308 374 280 0 0 0
6 WINNEBAGO "City of OSHKOSH Ward 27" 1784 556 331 0 0 5
6 WINNEBAGO "City of OSHKOSH Ward 28B" 426 116 97 0 0 0
6 WINNEBAGO "City of OSHKOSH Ward 28A" 1670 472 363 0 0 0
6 WINNEBAGO "City of OSHKOSH Ward 29B" 12 3 3 0 0 0
6 WINNEBAGO "City of OSHKOSH Ward 29A" 950 239 236 0 0 0
