COUNTY AREA TOTAL DEM REP SCATTERING
MILWAUKEE "City of WAUWATOSA Ward 21" 654 376 278 0
MILWAUKEE "City of WAUWATOSA Ward 22" 792 509 282 1
MILWAUKEE "City of WAUWATOSA Ward 23" 753 422 330 1
MILWAUKEE "City of WAUWATOSA Ward 24" 562 365 197 0
MILWAUKEE "City of WEST ALLIS Ward 1" 414 280 133 1
MILWAUKEE "City of WEST ALLIS Ward 2" 477 314 162 1
MILWAUKEE "City of WEST ALLIS Ward 3" 317 210 105 2
MILWAUKEE "City of WEST ALLIS Ward 4" 574 339 234 1
MILWAUKEE "City of WEST ALLIS Ward 5" 470 261 208 1
MILWAUKEE "City of WEST ALLIS Ward 6" 440 250 190 0
MILWAUKEE "City of WEST ALLIS Ward 7" 482 268 214 0
MILWAUKEE "City of WEST ALLIS Ward 8" 431 265 165 1
MILWAUKEE "City of WEST ALLIS Ward 9" 573 345 227 1
MILWAUKEE "City of WEST ALLIS Ward 10" 471 294 176 1
MILWAUKEE "City of WEST ALLIS Ward 11" 623 349 274 0
MILWAUKEE "City of WEST ALLIS Ward 12" 546 271 275 0
MILWAUKEE "City of WEST ALLIS Ward 13" 808 423 384 1
MILWAUKEE "City of WEST ALLIS Ward 14" 414 255 159 0
MILWAUKEE "City of WEST ALLIS Ward 15" 440 238 202 0
MILWAUKEE "City of WEST ALLIS Ward 16" 416 223 191 2
MILWAUKEE "City of WEST ALLIS Ward 17" 609 310 298 1
MILWAUKEE "City of WEST ALLIS Ward 18" 796 435 359 2
MILWAUKEE "City of WEST ALLIS Ward 19" 710 389 321 0
MILWAUKEE "City of WEST ALLIS Ward 20" 451 278 173 0
MILWAUKEE "City of WEST ALLIS Ward 21" 605 337 267 1
MILWAUKEE "City of WEST ALLIS Ward 22" 503 270 233 0
MILWAUKEE "City of WEST ALLIS Ward 23" 644 327 316 1
MILWAUKEE "City of WEST ALLIS Ward 24" 403 243 159 1
MILWAUKEE "City of WEST ALLIS Ward 25" 687 344 343 0
MONROE "Town of ADRIAN Ward 1" 223 83 140 0
MONROE "Town of ANGELO Wards 1-3" 240 103 137 0
MONROE "Town of BYRON Ward 1" 204 86 118 0
MONROE "Town of CLIFTON Ward 1" 159 70 89 0
MONROE "Town of GLENDALE Ward 1" 178 65 113 0
MONROE "Town of GRANT Ward 1" 134 46 88 0
MONROE "Town of GREENFIELD Wards 1-2" 189 83 106 0
MONROE "Town of JEFFERSON Ward 1" 125 55 70 0
MONROE "Town of LAFAYETTE Wards 1-2" 82 29 53 0
MONROE "Town of LA GRANGE Ward 1A" 239 101 138 0
MONROE "Town of LA GRANGE Ward 1B" 19 12 7 0
MONROE "Town of LA GRANGE Wards 2A-3A" 262 115 147 0
MONROE "Town of LA GRANGE Wards 2B-3B" 14 3 11 0
MONROE "Town of LEON Wards 1-2" 304 118 186 0
MONROE "Town of LINCOLN Ward 1" 234 76 158 0
MONROE "Town of LITTLE FALLS Wards 1-2" 364 154 208 2
MONROE "Town of NEW LYME Ward 1" 54 18 36 0
MONROE "Town of OAKDALE Ward 1" 180 60 120 0
MONROE "Town of PORTLAND Ward 1" 198 89 109 0
MONROE "Town of RIDGEVILLE Ward 1" 155 80 75 0
MONROE "Town of SCOTT Ward 1" 32 8 24 0
MONROE "Town of SHELDON Ward 1" 129 41 88 0
MONROE "Town of SPARTA Wards 1-6" 792 370 421 1
MONROE "Town of TOMAH Wards 1-2" 426 176 249 1
MONROE "Town of WELLINGTON Wards 1-2" 151 93 58 0
MONROE "Town of WELLS Ward 1" 167 73 94 0
MONROE "Town of WILTON Wards 1-5" 108 51 57 0
MONROE "Village of CASHTON Wards 1-3" 210 111 98 1
MONROE "Village of KENDALL Ward 1" 101 55 46 0
MONROE "Village of MELVINA Ward 1" 21 10 11 0
MONROE "Village of NORWALK Ward 1" 118 54 64 0
MONROE "Village of OAKDALE Ward 1" 52 26 26 0
MONROE "VILLAGE OF ONTARIO Ward 2" 0 0 0 0
MONROE "VILLAGE OF ROCKLAND Ward 2" 0 0 0 0
MONROE "Village of WARRENS Ward 1" 108 35 73 0
MONROE "Village of WILTON Ward 1" 120 64 56 0
MONROE "Village of WYEVILLE Ward 1" 35 21 14 0
MONROE "City of SPARTA Wards 1-6" 641 400 240 1
MONROE "City of SPARTA Wards 7-12,17-19,21" 668 400 266 2
MONROE "City of SPARTA Wards 13-16,20,22-23" 461 274 187 0
MONROE "City of TOMAH Wards 1-5A,6" 498 273 224 1
MONROE "City of TOMAH Wards 5B,24" 0 0 0 0
MONROE "City of TOMAH Wards 7-8,14-17,19-23" 600 304 296 0
MONROE "City of TOMAH Wards 9-13,18" 715 370 342 3
OCONTO "Town of ABRAMS Wards 1-3" 550 219 331 0
OCONTO "Town of BAGLEY Ward 1" 95 27 68 0
OCONTO "Town of BRAZEAU Wards 1-3" 393 129 264 0
OCONTO "Town of BREED Ward 1" 211 71 140 0
OCONTO "Town of CHASE Wards 1-5" 769 341 428 0
OCONTO "Town of DOTY Ward 1" 118 50 68 0
OCONTO "Town of GILLETT Wards 1-2" 299 68 231 0
OCONTO "Town of HOW Wards 1-2" 190 50 140 0
OCONTO "Town of LAKEWOOD Ward 1" 305 121 184 0
OCONTO "Town of LENA Ward 1" 156 54 102 0
OCONTO "Town of LITTLE RIVER Wards 1-2" 281 103 178 0
OCONTO "Town of LITTLE SUAMICO Wards 1-8" 1495 572 923 0
OCONTO "Town of MAPLE VALLEY Ward 1" 196 62 134 0
OCONTO "Town of MORGAN Wards 1-2" 353 118 235 0
OCONTO "Town of MOUNTAIN Ward 1" 281 130 151 0
OCONTO "Town of OCONTO Wards 1-3" 369 146 223 0
OCONTO "Town of OCONTO FALLS Wards 1-2" 326 130 196 0
OCONTO "Town of PENSAUKEE Wards 1-2" 352 148 204 0
OCONTO "Town of RIVERVIEW Wards 1-2" 268 135 133 0
OCONTO "Town of SPRUCE Wards 1-2" 207 70 137 0
OCONTO "Town of STILES Wards 1-2" 390 144 246 0
OCONTO "Town of TOWNSEND Ward 1" 352 173 179 0
OCONTO "Town of UNDERHILL Ward 1" 217 80 137 0
OCONTO "Village of LENA Ward 1" 116 51 65 0
OCONTO "VILLAGE OF PULASKI Ward 5" 0 0 0 0
OCONTO "Village of SURING Ward 1" 164 54 110 0
OCONTO "City of GILLETT Wards 1-3" 332 138 194 0
OCONTO "City of OCONTO Wards 1-7" 928 490 438 0
OCONTO "City of OCONTO FALLS Wards 1-6" 617 280 337 0
ONEIDA "Town of CASSIAN Wards 1-2" 381 184 197 0
ONEIDA "Town of CRESCENT Wards 1,3" 661 342 319 0
ONEIDA "Town of CRESCENT Ward 2" 46 25 21 0
ONEIDA "Town of ENTERPRISE Ward 1" 111 34 77 0
ONEIDA "Town of HAZELHURST Wards 1-2" 494 246 247 1
ONEIDA "Town of LAKE TOMAHAWK Ward 1" 300 151 149 0
ONEIDA "Town of LAKE TOMAHAWK Ward 2" 98 35 62 1
ONEIDA "Town of LITTLE RICE Ward 1" 129 49 80 0
ONEIDA "Town of LYNNE Ward 1" 37 16 21 0
ONEIDA "Town of MINOCQUA Wards 1,4" 407 190 217 0
ONEIDA "Town of MINOCQUA Wards 2-3,7" 644 283 360 1
ONEIDA "Town of MINOCQUA Wards 5-6" 604 281 323 0
ONEIDA "Town of MONICO Ward 1" 80 24 56 0
ONEIDA "Town of NEWBOLD Ward 1" 130 58 72 0
ONEIDA "Town of NEWBOLD Ward 2" 223 104 119 0
ONEIDA "Town of NEWBOLD Wards 3-4" 660 351 308 1
ONEIDA "Town of NOKOMIS Wards 1-2" 450 231 219 0
ONEIDA "Town of PELICAN Wards 1,3-4" 409 212 197 0
ONEIDA "Town of PELICAN Ward 2" 300 157 143 0
ONEIDA "Town of PIEHL Ward 1" 29 13 16 0
ONEIDA "Town of PINE LAKE Wards 1,4" 537 290 246 1
ONEIDA "Town of PINE LAKE Wards 2-3" 333 169 164 0
ONEIDA "Town of SCHOEPKE Ward 1" 131 57 74 0
ONEIDA "Town of STELLA Wards 1-2" 196 102 94 0
ONEIDA "Town of SUGAR CAMP Wards 1-2" 631 268 361 2
ONEIDA "Town of THREE LAKES Wards 1-4" 855 343 511 1
ONEIDA "Town of WOODBORO Ward 1" 305 129 176 0
ONEIDA "Town of WOODRUFF Wards 1-2" 491 247 243 1
ONEIDA "Town of WOODRUFF Ward 3" 141 70 71 0
ONEIDA "City of RHINELANDER Ward 1" 197 121 76 0
ONEIDA "City of RHINELANDER Ward 2" 83 58 25 0
ONEIDA "City of RHINELANDER Ward 3" 87 48 38 1
ONEIDA "City of RHINELANDER Ward 4" 44 31 13 0
ONEIDA "City of RHINELANDER Ward 5" 137 94 43 0
ONEIDA "City of RHINELANDER Ward 6" 153 94 59 0
ONEIDA "City of RHINELANDER Ward 7" 18 7 11 0
ONEIDA "City of RHINELANDER Ward 8" 91 60 31 0
ONEIDA "City of RHINELANDER Ward 9" 235 149 86 0
ONEIDA "City of RHINELANDER Ward 10" 189 125 64 0
ONEIDA "City of RHINELANDER Ward 11" 182 133 49 0
ONEIDA "City of RHINELANDER Ward 12" 6 4 2 0
ONEIDA "City of RHINELANDER Ward 13" 157 90 66 1
ONEIDA "City of RHINELANDER Ward 14" 20 7 13 0
OUTAGAMIE "Town of BLACK CREEK Wards 1-2" 296 111 185 0
OUTAGAMIE "Town of BOVINA Ward 1" 135 55 80 0
OUTAGAMIE "Town of BOVINA Ward 2" 134 45 89 0
OUTAGAMIE "Town of BUCHANAN Wards 1,4,6-9" 1548 784 764 0
OUTAGAMIE "Town of BUCHANAN Wards 2-3" 561 247 314 0
OUTAGAMIE "Town of BUCHANAN Ward 5" 4 2 2 0
OUTAGAMIE "Town of BUCHANAN Ward 10" 0 0 0 0
OUTAGAMIE "Town of CENTER Wards 1-7" 1058 376 682 0
OUTAGAMIE "Town of CICERO Wards 1-2" 233 116 117 0
OUTAGAMIE "Town of DALE Wards 1-2" 559 199 360 0
OUTAGAMIE "Town of DALE Ward 3" 190 69 121 0
OUTAGAMIE "Town of DEER CREEK Ward 1" 125 38 87 0
OUTAGAMIE "Town of ELLINGTON Wards 1-2,4" 545 160 385 0
OUTAGAMIE "Town of ELLINGTON Ward 3" 128 55 73 0
OUTAGAMIE "Town of ELLINGTON Ward 5" 48 19 29 0
OUTAGAMIE "Town of FREEDOM Wards 1-6" 1209 463 746 0
OUTAGAMIE "Town of FREEDOM Wards 7-8" 440 153 287 0
OUTAGAMIE "Town of GRAND CHUTE Wards 1-3" 1675 857 818 0
OUTAGAMIE "Town of GRAND CHUTE Ward 4" 151 75 76 0
OUTAGAMIE "Town of GRAND CHUTE Wards 5-7" 1007 593 414 0
OUTAGAMIE "Town of GRAND CHUTE Wards 8-10,14" 1079 595 484 0
OUTAGAMIE "Town of GRAND CHUTE Ward 11" 53 30 23 0
OUTAGAMIE "Town of GRAND CHUTE Wards 12-13" 728 365 363 0
OUTAGAMIE "Town of GRAND CHUTE Ward 15" 580 322 258 0
OUTAGAMIE "Town of GRAND CHUTE Ward 16" 530 271 259 0
OUTAGAMIE "Town of GRAND CHUTE Ward 17" 261 142 119 0
OUTAGAMIE "Town of GRAND CHUTE Ward 18" 2 0 2 0
OUTAGAMIE "Town of GREENVILLE Wards 1-3,5" 1474 639 835 0
OUTAGAMIE "Town of GREENVILLE Ward 4" 48 19 29 0
OUTAGAMIE "Town of GREENVILLE Wards 6,9" 617 240 377 0
OUTAGAMIE "Town of GREENVILLE Wards 7-8" 910 385 525 0
OUTAGAMIE "Town of HORTONIA Ward 1" 230 87 143 0
OUTAGAMIE "Town of HORTONIA Ward 2" 82 34 48 0
OUTAGAMIE "Town of KAUKAUNA Ward 1" 110 35 75 0
OUTAGAMIE "Town of KAUKAUNA Ward 2" 135 50 85 0
OUTAGAMIE "Town of KAUKAUNA Ward 3" 111 37 74 0
OUTAGAMIE "Town of LIBERTY Ward 1" 223 68 155 0
OUTAGAMIE "Town of MAINE Ward 1" 195 75 120 0
OUTAGAMIE "Town of MAPLE CREEK Ward 1" 148 53 95 0
OUTAGAMIE "Town of ONEIDA Wards 1-5" 672 325 347 0
OUTAGAMIE "Town of ONEIDA Ward 6" 51 24 27 0
OUTAGAMIE "Town of OSBORN Wards 1-2" 337 149 188 0
OUTAGAMIE "Town of SEYMOUR Wards 1-2" 261 93 168 0
OUTAGAMIE "Town of VANDENBROEK Wards 1,3" 311 110 201 0
OUTAGAMIE "Town of VANDENBROEK Ward 2" 91 36 55 0
OUTAGAMIE "Village of BEAR CREEK Ward 1" 71 32 39 0
OUTAGAMIE "Village of BLACK CREEK Wards 1-2" 293 130 163 0
OUTAGAMIE "Village of COMBINED LOCKS Wards 1-4" 1051 533 518 0
OUTAGAMIE "Village of COMBINED LOCKS Wards 5-6" 6 5 1 0
OUTAGAMIE "VILLAGE OF HARRISON Ward 1" 0 0 0 0
OUTAGAMIE "VILLAGE OF HARRISON Ward 2" 0 0 0 0
OUTAGAMIE "Village of HORTONVILLE Wards 1-3" 727 338 389 0
OUTAGAMIE "VILLAGE OF HOWARD Ward 17" 0 0 0 0
OUTAGAMIE "Village of KIMBERLY Wards 1-6" 1331 732 599 0
OUTAGAMIE "Village of KIMBERLY Wards 7-8" 518 286 232 0
OUTAGAMIE "Village of KIMBERLY Ward 9" 0 0 0 0
OUTAGAMIE "Village of LITTLE CHUTE Wards 1,3,9-11,14" 1015 558 457 0
OUTAGAMIE "Village of LITTLE CHUTE Wards 2,13" 97 59 38 0
OUTAGAMIE "Village of LITTLE CHUTE Wards 4-5" 584 298 286 0
OUTAGAMIE "Village of LITTLE CHUTE Wards 6,12" 168 92 76 0
OUTAGAMIE "Village of LITTLE CHUTE Wards 7-8" 598 296 302 0
OUTAGAMIE "Village of LITTLE CHUTE Wards 15-16" 0 0 0 0
OUTAGAMIE "Village of NICHOLS Ward 1" 52 19 33 0
OUTAGAMIE "Village of SHIOCTON Ward 1" 207 99 108 0
OUTAGAMIE "VILLAGE OF WRIGHTSTOWN Wards 4-5" 82 35 47 0
OUTAGAMIE "City of APPLETON Ward 1" 382 252 130 0
OUTAGAMIE "City of APPLETON Ward 2" 659 453 206 0
OUTAGAMIE "City of APPLETON Ward 3" 993 762 231 0
OUTAGAMIE "City of APPLETON Ward 4" 386 207 179 0
OUTAGAMIE "City of APPLETON Ward 5" 2 0 2 0
OUTAGAMIE "City of APPLETON Ward 6" 242 144 98 0
OUTAGAMIE "City of APPLETON Ward 7" 568 326 242 0
OUTAGAMIE "City of APPLETON Ward 8" 348 277 71 0
OUTAGAMIE "City of APPLETON Ward 9" 386 224 162 0
OUTAGAMIE "City of APPLETON Ward 10" 349 217 132 0
OUTAGAMIE "City of APPLETON Ward 11" 289 163 126 0
OUTAGAMIE "City of APPLETON Ward 15" 434 247 187 0
OUTAGAMIE "City of APPLETON Ward 16" 346 188 158 0
OUTAGAMIE "City of APPLETON Ward 17" 453 229 224 0
OUTAGAMIE "City of APPLETON Ward 18" 339 173 166 0
OUTAGAMIE "City of APPLETON Ward 19" 827 419 408 0
OUTAGAMIE "City of APPLETON Ward 20" 562 302 260 0
OUTAGAMIE "City of APPLETON Ward 21" 19 6 13 0
OUTAGAMIE "City of APPLETON Ward 22" 48 14 34 0
OUTAGAMIE "City of APPLETON Ward 23" 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 24" 221 152 69 0
OUTAGAMIE "City of APPLETON Ward 25" 464 265 199 0
OUTAGAMIE "City of APPLETON Ward 27" 605 405 200 0
OUTAGAMIE "City of APPLETON Ward 28" 475 313 162 0
OUTAGAMIE "City of APPLETON Ward 29" 568 371 197 0
OUTAGAMIE "City of APPLETON Ward 30" 428 258 170 0
OUTAGAMIE "City of APPLETON Ward 33" 532 329 203 0
OUTAGAMIE "City of APPLETON Ward 34" 172 130 42 0
OUTAGAMIE "City of APPLETON Ward 35" 470 253 217 0
OUTAGAMIE "City of APPLETON Ward 36" 590 324 266 0
OUTAGAMIE "City of APPLETON Ward 37" 344 209 135 0
OUTAGAMIE "City of APPLETON Ward 38" 800 401 399 0
OUTAGAMIE "City of APPLETON Ward 39" 392 220 172 0
OUTAGAMIE "City of APPLETON Ward 40" 16 7 9 0
OUTAGAMIE "City of APPLETON Ward 41" 96 34 62 0
OUTAGAMIE "City of APPLETON Ward 42" 481 261 220 0
OUTAGAMIE "City of APPLETON Ward 43" 457 268 189 0
OUTAGAMIE "City of APPLETON Ward 48" 65 47 18 0
OUTAGAMIE "City of APPLETON Ward 49" 50 29 21 0
OUTAGAMIE "City of APPLETON Ward 50" 96 62 34 0
OUTAGAMIE "City of APPLETON Ward 51" 534 356 178 0
OUTAGAMIE "City of APPLETON Ward 52" 62 42 20 0
OUTAGAMIE "City of APPLETON Ward 53" 6 6 0 0
OUTAGAMIE "City of APPLETON Ward 54" 453 265 188 0
OUTAGAMIE "City of APPLETON Ward 55" 225 124 101 0
OUTAGAMIE "City of APPLETON Ward 56" 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 57" 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 58" 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 59" 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 60" 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 61" 0 0 0 0
OUTAGAMIE "City of KAUKAUNA Wards 1-2" 676 369 307 0
OUTAGAMIE "City of KAUKAUNA Ward 3" 194 101 93 0
OUTAGAMIE "City of KAUKAUNA Wards 4-5" 955 526 429 0
OUTAGAMIE "City of KAUKAUNA Wards 6-7" 1004 572 432 0
OUTAGAMIE "City of KAUKAUNA Ward 8" 262 166 96 0
OUTAGAMIE "City of KAUKAUNA Wards 9-10,13,15" 842 460 382 0
OUTAGAMIE "City of KAUKAUNA Wards 12,14" 1 0 1 0
OUTAGAMIE "CITY OF NEW LONDON Wards 1-2" 330 146 184 0
OUTAGAMIE "City of SEYMOUR Wards 1-2" 282 140 142 0
OUTAGAMIE "City of SEYMOUR Wards 3-4" 241 116 125 0
OUTAGAMIE "City of SEYMOUR Wards 5-6" 264 124 140 0
OZAUKEE "Town of BELGIUM Wards 1-3" 488 169 319 0
OZAUKEE "Town of CEDARBURG Wards 1-2" 509 182 327 0
OZAUKEE "Town of CEDARBURG Wards 3-4" 630 227 403 0
OZAUKEE "Town of CEDARBURG Wards 5-6,10" 711 255 456 0
OZAUKEE "Town of CEDARBURG Wards 7-9" 681 235 445 1
OZAUKEE "Town of FREDONIA Wards 1-4" 707 159 548 0
OZAUKEE "Town of GRAFTON Wards 1-2,5" 826 262 564 0
OZAUKEE "Town of GRAFTON Wards 3-4" 916 365 551 0
OZAUKEE "Town of PORT WASHINGTON Wards 1-2" 570 198 372 0
OZAUKEE "Town of SAUKVILLE Wards 1-3" 673 200 473 0
OZAUKEE "VILLAGE OF BAYSIDE Ward 6" 67 45 22 0
OZAUKEE "Village of BELGIUM Wards 1-3" 711 238 473 0
OZAUKEE "Village of FREDONIA Wards 1-3" 657 211 446 0
OZAUKEE "Village of GRAFTON Wards 1-2" 557 225 332 0
OZAUKEE "Village of GRAFTON Wards 3-4" 567 241 326 0
OZAUKEE "Village of GRAFTON Wards 5-6" 706 367 338 1
OZAUKEE "Village of GRAFTON Wards 7-8" 563 253 309 1
OZAUKEE "Village of GRAFTON Wards 9-10" 538 250 288 0
OZAUKEE "Village of GRAFTON Wards 11-12" 539 190 349 0
OZAUKEE "Village of GRAFTON Wards 13-14" 545 273 272 0
OZAUKEE "VILLAGE OF NEWBURG Ward 3" 16 1 14 1
OZAUKEE "Village of SAUKVILLE Wards 1,6-7" 610 225 384 1
OZAUKEE "Village of SAUKVILLE Wards 2-5" 523 205 318 0
OZAUKEE "Village of THIENSVILLE Wards 1-2" 825 377 448 0
OZAUKEE "Village of THIENSVILLE Wards 3-4" 502 285 216 1
OZAUKEE "City of CEDARBURG Ward 1" 727 369 358 0
OZAUKEE "City of CEDARBURG Wards 2,9" 706 315 391 0
OZAUKEE "City of CEDARBURG Ward 3" 571 319 252 0
OZAUKEE "City of CEDARBURG Wards 4,8" 481 241 240 0
OZAUKEE "City of CEDARBURG Ward 5" 478 273 205 0
OZAUKEE "City of CEDARBURG Ward 6" 661 323 338 0
OZAUKEE "City of CEDARBURG Ward 7" 610 271 339 0
OZAUKEE "City of MEQUON Wards 1-2" 1274 563 711 0
OZAUKEE "City of MEQUON Wards 3-4" 1166 516 649 1
OZAUKEE "City of MEQUON Wards 5-7B" 1357 524 832 1
OZAUKEE "City of MEQUON Wards 8-10" 1298 641 657 0
OZAUKEE "City of MEQUON Wards 11-12" 929 442 486 1
OZAUKEE "City of MEQUON Wards 13-15" 1218 609 609 0
OZAUKEE "City of MEQUON Wards 16-18" 1290 655 634 1
OZAUKEE "City of MEQUON Wards 19-21" 1158 577 580 1
OZAUKEE "City of PORT WASHINGTON Ward 1" 564 269 295 0
OZAUKEE "City of PORT WASHINGTON Ward 2" 488 269 219 0
OZAUKEE "City of PORT WASHINGTON Ward 3" 561 302 258 1
OZAUKEE "City of PORT WASHINGTON Ward 4" 556 286 268 2
OZAUKEE "City of PORT WASHINGTON Ward 5" 620 294 326 0
OZAUKEE "City of PORT WASHINGTON Ward 6" 404 223 181 0
OZAUKEE "City of PORT WASHINGTON Ward 7" 517 282 233 2
PEPIN "Town of ALBANY Ward 1" 146 70 76 0
PEPIN "Town of DURAND Wards 1-2" 209 83 126 0
PEPIN "Town of FRANKFORT Ward 1" 92 45 47 0
PEPIN "Town of LIMA Wards 1-2" 134 60 74 0
PEPIN "Town of PEPIN Wards 1-2" 240 118 122 0
PEPIN "Town of STOCKHOLM Ward 1" 96 58 38 0
PEPIN "Town of WATERVILLE Wards 1-2" 172 63 109 0
PEPIN "Town of WAUBEEK Ward 1" 111 46 65 0
PEPIN "Village of PEPIN Wards 1-2" 195 115 80 0
PEPIN "Village of STOCKHOLM Ward 1" 46 31 15 0
PEPIN "City of DURAND Wards 1-3" 384 180 204 0
PIERCE "Town of CLIFTON Wards 1-3" 568 301 267 0
PIERCE "Town of DIAMOND BLUFF Ward 1" 98 55 43 0
PIERCE "Town of ELLSWORTH Wards 1-2" 307 135 172 0
PIERCE "Town of EL PASO Ward 1" 154 68 86 0
PIERCE "Town of GILMAN Ward 1" 280 149 131 0
PIERCE "Town of HARTLAND Ward 1" 168 61 107 0
PIERCE "Town of ISABELLE Ward 1" 59 28 31 0
PIERCE "Town of MAIDEN ROCK Ward 1" 152 71 81 0
PIERCE "Town of MARTELL Wards 1-2" 325 155 170 0
PIERCE "Town of OAK GROVE Wards 1-3" 497 210 287 0
PIERCE "Town of RIVER FALLS Wards 1-3" 724 428 296 0
PIERCE "Town of ROCK ELM Ward 1" 92 47 45 0
PIERCE "Town of SALEM Ward 1" 121 48 72 1
PIERCE "Town of SPRING LAKE Wards 1-2" 149 65 84 0
PIERCE "Town of TRENTON Wards 1-2" 406 177 229 0
PIERCE "Town of TRIMBELLE Wards 1-2" 375 146 229 0
PIERCE "Town of UNION Ward 1" 141 47 94 0
PIERCE "Village of BAY CITY Ward 1" 83 28 55 0
PIERCE "Village of ELLSWORTH Wards 1-4" 583 286 296 1
PIERCE "Village of ELMWOOD Ward 1" 210 106 104 0
PIERCE "Village of MAIDEN ROCK Ward 1" 33 22 10 1
PIERCE "Village of PLUM CITY Ward 1" 110 47 63 0
PIERCE "Village of SPRING VALLEY Wards 1-2" 334 186 148 0
PIERCE "City of PRESCOTT Wards 1-6" 706 399 304 3
PIERCE "City of RIVER FALLS Ward 5" 174 95 79 0
PIERCE "City of RIVER FALLS Wards 6-8" 1019 725 294 0
PIERCE "City of RIVER FALLS Wards 9-11" 453 296 157 0
PIERCE "City of RIVER FALLS Wards 12-14" 696 475 221 0
POLK "Town of ALDEN Wards 1-4" 796 321 475 0
POLK "Town of APPLE RIVER Wards 1-2" 262 109 153 0
POLK "Town of BALSAM LAKE Wards 1-2" 368 148 220 0
POLK "Town of BEAVER Ward 1" 190 93 97 0
POLK "Town of BLACK BROOK Wards 1-2" 321 117 204 0
POLK "Town of BONE LAKE Ward 1" 244 116 128 0
POLK "Town of CLAM FALLS Ward 1" 132 63 69 0
POLK "Town of CLAYTON Ward 1" 243 100 143 0
POLK "Town of CLEAR LAKE Ward 1" 186 55 131 0
POLK "Town of EUREKA Wards 1-2" 468 165 303 0
POLK "Town of FARMINGTON Wards 1-2" 603 222 381 0
POLK "Town of GARFIELD Wards 1-3" 385 165 220 0
POLK "Town of GEORGETOWN Wards 1-2" 250 117 133 0
POLK "Town of JOHNSTOWN Ward 1" 126 63 63 0
POLK "Town of LAKETOWN Ward 1" 317 139 178 0
POLK "Town of LINCOLN Wards 1-4" 586 246 340 0
POLK "Town of LORAIN Ward 1" 92 32 60 0
POLK "Town of LUCK Wards 1-2" 309 128 181 0
POLK "Town of MCKINLEY Ward 1" 105 34 71 0
POLK "Town of MILLTOWN Wards 1-2" 272 120 152 0
POLK "Town of OSCEOLA Wards 1-5" 864 359 505 0
POLK "Town of ST. CROIX FALLS Wards 1-2" 309 126 183 0
POLK "Town of STERLING Ward 1" 167 63 104 0
POLK "Town of WEST SWEDEN Ward 1" 175 75 100 0
POLK "Village of BALSAM LAKE Wards 1-2" 183 75 108 0
POLK "Village of CENTURIA Ward 1" 119 49 70 0
POLK "Village of CLAYTON Ward 1" 83 32 51 0
POLK "Village of CLEAR LAKE Wards 1-2" 243 90 153 0
POLK "Village of DRESSER Ward 1" 211 90 121 0
POLK "Village of FREDERIC Wards 1-2" 237 123 114 0
POLK "Village of LUCK Wards 1-2" 288 147 141 0
POLK "Village of MILLTOWN Ward 1" 137 46 91 0
POLK "Village of OSCEOLA Wards 1-3" 705 375 330 0
POLK "VILLAGE OF TURTLE LAKE Ward 2A" 14 3 11 0
POLK "VILLAGE OF TURTLE LAKE Ward 2B" 0 0 0 0
POLK "City of AMERY Wards 1-5" 572 293 279 0
POLK "City of ST. CROIX FALLS Wards 1-4" 612 335 277 0
PORTAGE "Town of ALBAN Ward 1" 280 134 146 0
PORTAGE "Town of ALMOND Ward 1" 208 87 119 2
PORTAGE "Town of AMHERST Ward 1" 253 130 123 0
PORTAGE "Town of AMHERST Ward 2" 222 113 109 0
PORTAGE "Town of BELMONT Ward 1" 190 88 102 0
PORTAGE "Town of BUENA VISTA Ward 1" 267 99 168 0
PORTAGE "Town of BUENA VISTA Ward 2" 85 28 57 0
PORTAGE "Town of CARSON Wards 1-2" 411 173 237 1
PORTAGE "Town of DEWEY Ward 1" 287 141 146 0
PORTAGE "Town of EAU PLEINE Ward 1" 323 147 176 0
PORTAGE "Town of GRANT Wards 1-4" 609 249 360 0
PORTAGE "Town of HULL Wards 1-3" 581 325 256 0
PORTAGE "Town of HULL Wards 4-7" 857 495 362 0
PORTAGE "Town of HULL Ward 8" 279 174 105 0
PORTAGE "Town of LANARK Ward 1" 297 137 160 0
PORTAGE "Town of LANARK Ward 2" 222 109 113 0
PORTAGE "Town of LINWOOD Wards 1-2" 352 158 193 1
PORTAGE "Town of NEW HOPE Ward 1" 290 186 104 0
PORTAGE "Town of PINE GROVE Wards 1-2" 155 74 81 0
PORTAGE "Town of PLOVER Wards 1-3" 446 202 244 0
PORTAGE "Town of SHARON Wards 1-3" 706 313 392 1
PORTAGE "Town of STOCKTON Wards 1-3" 635 296 339 0
PORTAGE "Town of STOCKTON Wards 4-5" 301 150 151 0
PORTAGE "Village of ALMOND Ward 1" 84 34 50 0
PORTAGE "Village of AMHERST Wards 1-2" 339 214 125 0
PORTAGE "Village of AMHERST JUNCTION Ward 1" 115 53 62 0
PORTAGE "Village of JUNCTION CITY Ward 1" 92 48 44 0
PORTAGE "VILLAGE OF MILLADORE Ward 2" 2 0 2 0
PORTAGE "Village of NELSONVILLE Ward 1" 92 62 30 0
