"COUNTY" "AREA" "TOTAL" DEM REP "Castle" "Johnson" "Stein" "Moorehead" "De.La.Fuente" "WRI1" "WRI2" "WRI3" "WRI4" "WRI5" "WRI6" "WRI7" "WRI8" "WRI9" "SCATTERING"
MONROE "TOWN OF CLIFTON Ward 1" 222 79 136 2 3 1 1 0 0 0 0 0 0 0 0 0 0 0
MONROE "TOWN OF GLENDALE Ward 1" 303 89 197 0 8 8 0 0 0 0 0 0 0 0 0 0 0 1
MONROE "TOWN OF GRANT Ward 1" 243 49 181 1 7 3 0 0 0 0 0 0 0 0 0 0 0 2
MONROE "TOWN OF GREENFIELD Wards 1-2" 389 122 251 3 8 2 0 0 0 0 0 0 0 0 0 0 0 3
MONROE "TOWN OF JEFFERSON Ward 1" 284 105 171 1 5 1 0 0 0 0 0 0 0 0 0 0 0 1
MONROE "TOWN OF LAFAYETTE Wards 1-2" 180 51 113 2 10 2 0 0 0 1 0 0 0 0 0 0 0 1
MONROE "TOWN OF LA GRANGE Wards 1A-3A" 969 317 571 12 35 13 2 1 0 5 0 0 1 0 0 0 0 12
MONROE "TOWN OF LA GRANGE Wards 1B-3B" 75 19 56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MONROE "TOWN OF LEON Wards 1-2" 592 176 384 5 16 7 0 0 0 1 0 0 0 0 0 0 0 3
MONROE "TOWN OF LINCOLN Ward 1" 437 94 319 5 14 1 0 0 0 3 0 0 0 0 0 0 0 1
MONROE "TOWN OF LITTLE FALLS Wards 1-2" 700 214 436 4 31 9 0 0 0 2 0 0 0 0 0 0 0 4
MONROE "TOWN OF NEW LYME Ward 1" 98 28 65 2 2 0 0 0 0 0 0 0 0 0 0 0 0 1
MONROE "TOWN OF OAKDALE Ward 1" 378 101 259 1 9 3 0 1 0 0 0 0 0 0 0 0 0 4
MONROE "TOWN OF PORTLAND Ward 1" 396 157 226 0 11 1 1 0 0 0 0 0 0 0 0 0 0 0
MONROE "TOWN OF RIDGEVILLE Ward 1" 251 99 137 5 7 0 0 0 0 1 0 0 0 0 0 0 0 2
MONROE "TOWN OF SCOTT Ward 1" 46 5 37 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0
MONROE "TOWN OF SHELDON Ward 1" 217 55 156 1 2 3 0 0 0 0 0 0 0 0 0 0 0 0
MONROE "TOWN OF SPARTA Wards 1-6" 1566 567 904 9 52 16 0 2 0 5 0 0 0 0 0 0 0 11
MONROE "TOWN OF TOMAH Wards 1-2" 736 230 468 9 22 5 0 0 0 1 0 0 0 0 0 0 0 1
MONROE "TOWN OF WELLINGTON Wards 1-2" 254 108 125 0 12 4 0 0 0 2 0 0 0 0 0 0 0 3
MONROE "TOWN OF WELLS Ward 1" 276 90 171 1 10 2 0 0 0 1 0 0 0 0 0 0 0 1
MONROE "TOWN OF WILTON Wards 1-5" 242 64 156 0 16 3 0 0 0 0 0 0 0 0 0 0 0 3
MONROE "VILLAGE OF CASHTON Wards 1-3" 450 185 236 2 20 2 0 0 0 0 0 0 0 0 0 0 0 5
MONROE "VILLAGE OF KENDALL Ward 1" 202 79 110 1 5 6 0 0 0 0 0 0 0 0 0 0 0 1
MONROE "VILLAGE OF MELVINA Ward 1" 38 16 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MONROE "VILLAGE OF NORWALK Ward 1" 208 92 108 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0
MONROE "VILLAGE OF OAKDALE Ward 1" 116 37 69 0 6 2 0 0 0 2 0 0 0 0 0 0 0 0
MONROE "VILLAGE OF ONTARIO Ward 2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MONROE "VILLAGE OF ROCKLAND Ward 2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MONROE "VILLAGE OF WARRENS Ward 1" 215 59 146 2 5 0 0 0 0 0 0 0 0 0 0 0 0 3
MONROE "VILLAGE OF WILTON Ward 1" 228 102 106 2 12 5 0 0 0 0 0 0 0 0 0 0 0 1
MONROE "VILLAGE OF WYEVILLE Ward 1" 60 19 36 1 2 1 0 0 0 0 0 0 0 0 0 0 0 1
MONROE "CITY OF SPARTA Wards 1-6" 1344 568 687 3 48 22 1 0 0 4 0 0 0 0 0 0 0 11
MONROE "CITY OF SPARTA Wards 7-12" 1427 618 701 7 60 13 0 4 0 4 0 0 0 0 0 0 0 20
MONROE "CITY OF SPARTA Wards 13-18,20" 1035 460 496 0 45 14 1 0 0 2 0 0 0 0 0 0 0 17
MONROE "CITY OF SPARTA Ward 19" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MONROE "CITY OF TOMAH Wards 1-6" 1186 468 627 7 47 21 0 2 0 3 0 0 0 0 0 0 0 11
MONROE "CITY OF TOMAH Ward 5B" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MONROE "CITY OF TOMAH Wards 7-11" 1404 519 761 10 70 24 1 0 0 5 0 0 0 0 0 0 0 14
MONROE "CITY OF TOMAH Wards 12-16,18" 1299 506 691 4 51 26 3 0 0 7 0 0 0 0 0 0 0 11
MONROE "CITY OF TOMAH Wards 17,19-20" 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
OCONTO "TOWN OF ABRAMS Ward 1-3" 1040 281 714 5 27 7 2 0 0 1 0 0 0 0 0 0 0 3
OCONTO "TOWN OF BAGLEY Ward 1" 180 42 133 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0
OCONTO "TOWN OF BRAZEAU Ward 1-3" 805 222 560 0 16 4 0 0 0 1 0 0 0 0 0 0 0 2
OCONTO "TOWN OF BREED Ward 1" 368 79 267 1 17 1 0 1 0 2 0 0 0 0 0 0 0 0
OCONTO "TOWN OF CHASE Wards 1-5" 1596 455 1057 3 66 9 0 1 0 3 0 0 0 0 0 0 0 2
OCONTO "TOWN OF DOTY Ward 1" 205 64 129 2 6 3 0 0 0 0 0 0 0 0 0 0 0 1
OCONTO "TOWN OF GILLETT Ward 1-2" 555 94 439 3 11 5 0 0 0 0 0 0 0 0 0 0 0 3
OCONTO "TOWN OF HOW Wards 1-2" 317 72 229 1 9 1 0 0 0 5 0 0 0 0 0 0 0 0
OCONTO "TOWN OF LAKEWOOD Ward 1" 577 192 365 2 9 3 0 0 0 3 0 0 0 0 0 0 0 3
OCONTO "TOWN OF LENA Ward 1" 380 98 264 1 15 0 0 0 0 0 0 0 0 0 0 0 0 2
OCONTO "TOWN OF LITTLE RIVER Ward 1-2" 559 154 379 3 6 9 0 0 0 2 0 0 0 0 0 0 0 6
OCONTO "TOWN OF LITTLE SUAMICO Ward 1-8" 2836 774 1922 13 95 13 1 0 0 3 0 0 0 0 0 0 0 15
OCONTO "TOWN OF MAPLE VALLEY Ward 1" 364 86 269 0 7 2 0 0 0 0 0 0 0 0 0 0 0 0
OCONTO "TOWN OF MORGAN Ward 1-2" 572 136 408 5 14 4 0 1 0 3 0 0 0 0 0 0 0 1
OCONTO "TOWN OF MOUNTAIN Ward 1" 472 160 288 0 15 4 1 0 0 1 0 0 0 0 0 0 0 3
OCONTO "TOWN OF OCONTO Ward 1-3" 744 222 496 10 13 2 0 0 0 0 0 0 0 0 0 0 0 1
OCONTO "TOWN OF OCONTO FALLS Ward 1-2" 664 184 446 7 22 3 1 0 0 1 0 0 0 0 0 0 0 0
OCONTO "TOWN OF PENSAUKEE Ward 1-2" 797 243 524 1 17 3 0 0 0 5 0 0 0 0 0 0 0 4
OCONTO "TOWN OF RIVERVIEW Ward 1-2" 500 193 287 1 15 3 0 0 0 0 0 0 0 0 0 0 0 1
OCONTO "TOWN OF SPRUCE Ward 1-2" 470 131 322 2 10 1 0 0 0 1 0 0 0 0 0 0 0 3
OCONTO "TOWN OF STILES Ward 1-2" 819 246 527 5 32 5 0 1 0 0 0 0 0 0 0 0 0 3
OCONTO "TOWN OF TOWNSEND Ward 1" 670 252 396 2 17 1 0 0 0 2 0 0 0 0 0 0 0 0
OCONTO "TOWN OF UNDERHILL Ward 1" 418 118 284 2 11 0 1 0 0 0 0 0 0 0 0 0 0 2
OCONTO "VILLAGE OF LENA Ward 1" 257 84 164 1 4 1 1 0 0 0 0 0 0 0 0 0 0 2
OCONTO "VILLAGE OF PULASKI Ward 5" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
OCONTO "VILLAGE OF SURING Ward 1" 210 50 153 0 4 0 0 0 0 1 0 0 0 0 0 0 0 2
OCONTO "CITY OF GILLETT Wards 1-3" 580 196 358 3 14 5 1 0 0 0 0 0 0 0 0 0 0 3
OCONTO "CITY OF OCONTO Wards 1-7" 2015 737 1179 7 62 20 1 1 0 5 0 0 0 0 0 0 0 3
OCONTO "CITY OF OCONTO FALLS Wards 1-5" 1236 375 786 7 53 9 0 0 0 1 1 0 0 0 0 0 0 4
OCONTO "CITY OF OCONTO FALLS Ward 6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ONEIDA "TOWN OF CASSIAN Wards 1-2" 685 250 393 4 22 7 1 0 0 0 0 0 0 0 0 0 0 8
ONEIDA "TOWN OF CRESCENT Wards 1-3" 1298 525 712 4 37 4 1 2 0 5 0 0 0 0 0 0 0 8
ONEIDA "TOWN OF ENTERPRISE Ward 1" 229 72 147 2 5 2 0 0 0 0 0 0 0 0 0 0 0 1
ONEIDA "TOWN OF HAZELHURST Wards 1-2" 844 332 484 0 17 10 0 0 0 0 0 0 0 0 0 0 0 1
ONEIDA "TOWN OF LAKE TOMAHAWK Wards 1-2" 648 224 399 2 16 1 0 0 0 4 0 0 0 0 0 0 0 2
ONEIDA "TOWN OF LITTLE RICE Ward 1" 222 58 159 0 3 1 0 0 0 0 0 0 0 0 0 0 0 1
ONEIDA "TOWN OF LYNNE Ward 1" 81 20 56 0 2 1 0 1 0 0 0 0 0 0 0 0 0 1
ONEIDA "TOWN OF MINOCQUA Wards 1-7" 3089 1026 1922 12 78 20 0 1 0 5 0 0 0 0 0 0 0 25
ONEIDA "TOWN OF MONICO Ward 1" 156 40 110 1 4 1 0 0 0 0 0 0 0 0 0 0 0 0
ONEIDA "TOWN OF NEWBOLD Ward 1" 237 83 145 2 3 2 0 0 0 2 0 0 0 0 0 0 0 0
ONEIDA "TOWN OF NEWBOLD Wards 2-4" 1505 587 820 10 61 11 0 0 0 3 0 0 0 0 0 0 0 13
ONEIDA "TOWN OF NOKOMIS Ward 1-2" 852 340 473 1 20 11 1 0 0 2 0 0 0 0 0 0 0 4
ONEIDA "TOWN OF PELICAN Wards 1-4" 1519 603 807 7 61 12 3 2 0 6 0 0 0 0 0 0 0 18
ONEIDA "TOWN OF PIEHL Ward 1" 50 17 32 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
ONEIDA "TOWN OF PINE LAKE Ward 1-4" 1623 658 852 8 66 16 1 1 0 10 0 0 0 0 0 0 0 11
ONEIDA "TOWN OF SCHOEPKE Ward 1" 231 90 136 0 2 2 0 0 0 0 0 0 0 0 0 0 0 1
ONEIDA "TOWN OF STELLA Wards 1-2" 376 156 200 2 9 5 0 0 0 1 0 0 0 0 0 0 0 3
ONEIDA "TOWN OF SUGAR CAMP Wards 1-2" 1141 361 717 3 43 5 1 0 3 3 0 0 0 0 0 0 0 5
ONEIDA "TOWN OF THREE LAKES Wards 1-4" 1572 448 1026 5 56 19 0 0 0 7 0 0 0 0 0 0 0 11
ONEIDA "TOWN OF WOODBORO Ward 1" 534 196 292 6 31 1 2 1 0 1 0 0 0 0 0 0 0 4
ONEIDA "TOWN OF WOODRUFF Ward 1-3" 1285 483 746 4 31 10 0 0 0 1 0 0 0 0 0 0 0 10
ONEIDA "CITY OF RHINELANDER Ward 1" 415 195 185 3 18 7 0 0 0 2 0 0 0 0 0 0 0 5
ONEIDA "CITY OF RHINELANDER Wards 2-3" 434 198 207 4 13 7 0 1 0 1 0 0 0 0 0 0 0 3
ONEIDA "CITY OF RHINELANDER Wards 4-5" 390 166 182 2 28 8 0 0 0 2 0 0 0 0 0 0 0 2
ONEIDA "CITY OF RHINELANDER Wards 6-7" 388 173 175 0 22 8 1 0 0 4 0 0 1 0 0 0 0 4
ONEIDA "CITY OF RHINELANDER Wards 8-9" 500 264 196 7 24 5 0 0 0 1 0 0 0 0 0 0 0 3
ONEIDA "CITY OF RHINELANDER Ward 10" 405 171 198 2 22 5 1 0 0 0 0 0 0 0 0 0 0 6
ONEIDA "CITY OF RHINELANDER Wards 11-12" 417 200 174 2 31 4 0 0 0 3 0 0 0 0 0 0 0 3
ONEIDA "CITY OF RHINELANDER Wards 13-14" 405 173 187 2 26 13 0 0 0 0 0 0 0 0 0 0 0 4
OUTAGAMIE "TOWN OF BLACK CREEK Wards 1-2" 683 194 460 5 17 5 0 0 0 2 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF BOVINA Wards 1-2" 632 184 427 2 17 2 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF BUCHANAN Wards 1-10" 3850 1497 2110 15 166 28 4 1 0 29 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF CENTER Wards 1-7" 2114 572 1421 11 91 11 0 0 0 8 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF CICERO Wards 1-2" 516 175 312 3 19 6 0 0 1 0 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF DALE Wards 1-3" 1590 413 1100 10 36 15 0 2 0 13 0 0 1 0 0 0 0 0
OUTAGAMIE "TOWN OF DEER CREEK Ward 1" 284 74 195 5 5 5 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF ELLINGTON Wards 1-5" 1662 385 1208 7 44 8 1 1 0 8 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF FREEDOM Wards 1-8" 3260 972 2086 20 136 30 2 2 0 10 0 0 2 0 0 0 0 0
OUTAGAMIE "TOWN OF GRAND CHUTE Wards 1-3" 3026 1194 1644 18 132 24 2 0 1 11 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF GRAND CHUTE Wards 4-6,9-10" 2900 1239 1468 20 119 36 3 3 0 11 1 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF GRAND CHUTE Wards 7-8" 918 394 448 4 49 19 0 0 0 3 0 0 0 0 0 0 1 0
OUTAGAMIE "TOWN OF GRAND CHUTE Wards 11-14" 2497 1050 1285 8 106 34 3 1 0 10 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF GRAND CHUTE Wards 15-17" 2411 985 1296 11 96 15 0 2 0 6 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF GRAND CHUTE Ward 18" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF GREENVILLE Wards 1-3,5,7-8" 5151 1527 3325 26 213 32 2 4 0 22 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF GREENVILLE Wards 4,9" 1176 381 743 3 39 4 1 0 0 5 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF GREENVILLE Ward 6" 228 55 158 1 12 1 0 0 0 1 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF HORTONIA Wards 1-2" 636 177 427 3 27 2 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF KAUKAUNA Wards 1-3" 726 192 507 1 20 2 1 0 0 3 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF LIBERTY Ward 1" 513 131 365 2 11 3 0 0 0 1 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF MAINE Ward 1" 456 139 289 0 19 3 0 1 0 5 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF MAPLE CREEK Ward 1" 314 80 223 3 6 1 0 0 0 1 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF ONEIDA Wards 1-6" 1924 830 991 9 49 38 2 2 0 3 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF OSBORN Wards 1-2" 708 196 476 1 32 0 1 0 0 2 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF SEYMOUR Wards 1-2" 627 149 447 5 20 5 0 1 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF VANDENBROEK Wards 1-3" 900 268 581 3 37 8 2 0 0 1 0 0 0 0 0 0 0 0
OUTAGAMIE "VILLAGE OF BEAR CREEK Ward 1" 144 52 85 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "VILLAGE OF BLACK CREEK Wards 1-2" 655 191 428 4 26 5 0 0 0 1 0 0 0 0 0 0 0 0
OUTAGAMIE "VILLAGE OF COMBINED LOCKS Wards 1-5" 2044 793 1130 11 82 21 0 0 0 7 0 0 0 0 0 0 0 0
OUTAGAMIE "VILLAGE OF HARRISON Wards 1-2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "VILLAGE OF HORTONVILLE Wards 1-3" 1489 494 907 5 62 13 0 1 0 7 0 0 0 0 0 0 0 0
OUTAGAMIE "VILLAGE OF HOWARD Ward 17" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "VILLAGE OF KIMBERLY Ward 1-9" 3590 1562 1749 21 184 36 7 5 0 21 5 0 0 0 0 0 0 0
OUTAGAMIE "VILLAGE OF LITTLE CHUTE Wards 1,4-5,14" 1480 573 820 9 66 5 0 0 0 7 0 0 0 0 0 0 0 0
OUTAGAMIE "VILLAGE OF LITTLE CHUTE Wards 2,6,8,12-13" 1018 424 521 11 52 6 2 1 0 1 0 0 0 0 0 0 0 0
OUTAGAMIE "VILLAGE OF LITTLE CHUTE Wards 3,9-11" 1933 752 1057 9 84 21 0 2 0 8 0 0 0 0 0 0 0 0
OUTAGAMIE "VILLAGE OF LITTLE CHUTE Ward 7" 1003 374 535 6 65 17 0 2 0 4 0 0 0 0 0 0 0 0
OUTAGAMIE "VILLAGE OF NICHOLS Ward 1" 114 19 89 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "VILLAGE OF SHIOCTON Ward 1" 414 146 238 1 14 9 1 0 0 5 0 0 0 0 0 0 0 0
OUTAGAMIE "VILLAGE OF WRIGHTSTOWN Ward 4" 117 34 75 1 5 1 0 0 0 1 0 0 0 0 0 0 0 0
OUTAGAMIE "VILLAGE OF WRIGHTSTOWN Ward 5" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 1" 641 335 249 6 29 18 1 0 0 3 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 2" 1333 686 515 4 79 38 1 0 0 9 0 0 0 0 1 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 3" 1610 1025 464 7 75 30 1 0 0 8 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 4" 809 336 416 4 39 13 0 0 0 1 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 5" 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 6" 510 269 196 6 25 11 0 0 0 3 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 7" 1035 483 471 8 49 9 1 0 0 14 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 8" 1095 900 140 4 25 19 2 0 0 5 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 9" 867 425 383 5 41 11 1 0 0 0 0 0 1 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 10" 622 321 278 1 19 0 0 0 0 3 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 11" 496 233 234 2 16 8 0 1 0 2 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 15" 758 355 368 0 25 7 1 0 0 2 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 16" 653 313 302 3 23 6 0 1 0 5 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 17" 746 357 350 4 20 2 1 0 0 11 1 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 18" 597 255 313 0 23 3 0 0 0 3 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 19" 1381 531 799 1 38 2 0 0 0 10 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 20" 1002 412 525 5 44 4 0 0 0 12 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 21" 23 7 13 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 22" 40 8 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 23" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 24" 436 231 168 1 26 10 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 25" 849 403 378 5 40 17 0 0 0 5 1 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 27" 977 533 358 1 54 10 0 0 0 20 1 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 28" 898 436 378 9 45 18 3 2 0 7 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 29" 1137 594 443 12 66 14 0 0 0 8 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 30" 929 466 390 2 40 23 1 1 0 5 1 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 33" 1049 532 432 6 46 18 1 1 0 11 2 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 34" 295 179 94 1 17 4 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 35" 936 429 437 8 51 8 1 1 0 1 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 36" 1186 558 544 6 59 14 1 1 0 3 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 37" 766 360 365 0 33 7 0 0 0 1 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 38" 1328 526 730 5 46 11 1 0 0 9 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 39" 757 310 393 6 37 3 0 0 0 8 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 40" 16 6 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 41" 136 45 81 0 1 4 0 0 0 5 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 42" 880 410 419 3 32 11 0 0 0 5 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 43" 794 389 336 10 41 4 3 0 0 11 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 48" 142 79 50 1 8 4 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 49" 88 42 40 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 50" 137 74 52 0 7 1 0 0 0 3 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 51" 897 499 330 9 38 14 0 1 0 6 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 52" 102 52 47 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 53" 15 12 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 54" 876 414 398 1 45 10 0 1 0 7 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 55" 470 223 212 5 24 0 0 0 0 2 4 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 56" 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 57" 17 12 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 58" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF APPLETON Ward 59" 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF KAUKAUNA Wards 1-3" 1758 759 892 8 71 24 2 1 0 1 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF KAUKAUNA Wards 4-5" 1865 811 925 8 87 22 1 1 0 10 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF KAUKAUNA Wards 6-7" 1870 828 897 15 94 29 2 1 0 4 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF KAUKAUNA Wards 8-10" 2072 935 1008 8 92 20 0 1 0 8 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF KAUKAUNA Ward 12" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF NEW LONDON Wards 1-2" 640 223 382 3 23 6 0 2 0 1 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF SEYMOUR Wards 1-6" 1688 580 1003 11 65 21 0 0 0 8 0 0 0 0 0 0 0 0
OZAUKEE "TOWN OF BELGIUM Ward 1-3" 909 273 560 5 41 8 1 1 0 7 1 0 0 0 0 0 0 12
OZAUKEE "TOWN OF CEDARBURG Ward 1-2" 851 274 532 1 25 5 0 0 0 5 0 0 0 0 0 0 0 9
OZAUKEE "TOWN OF CEDARBURG Ward 3-4" 984 312 597 0 38 9 0 0 0 17 0 0 0 0 0 0 0 11
OZAUKEE "TOWN OF CEDARBURG Ward 5-6,10" 1111 315 714 1 43 12 1 0 0 11 0 0 0 0 0 0 0 14
OZAUKEE "TOWN OF CEDARBURG Ward 7-9" 1080 298 700 2 46 3 0 2 0 12 0 0 0 0 0 0 0 17
OZAUKEE "TOWN OF FREDONIA Ward 1-4" 1261 261 929 6 38 8 2 0 0 8 0 0 0 0 0 0 0 9
OZAUKEE "TOWN OF GRAFTON Wards 1-2,5" 1403 382 927 9 41 9 0 0 0 17 0 0 0 0 0 0 0 18
OZAUKEE "TOWN OF GRAFTON Wards 3-4" 1408 494 805 5 58 13 0 1 0 15 0 0 0 0 0 0 0 17
OZAUKEE "TOWN OF PORT WASHINGTON Ward 1-2" 954 282 606 6 33 2 0 1 0 11 0 0 0 0 0 0 0 13
OZAUKEE "TOWN OF SAUKVILLE Ward 1-3" 1194 258 869 3 39 13 0 0 0 3 0 0 0 0 0 0 0 9
OZAUKEE "VILLAGE OF BAYSIDE Ward 6" 82 46 28 0 0 2 0 0 0 3 0 0 0 0 0 0 0 3
OZAUKEE "VILLAGE OF BELGIUM Ward 1-3" 1262 349 826 2 54 8 4 0 0 5 0 0 0 0 1 0 0 13
OZAUKEE "VILLAGE OF FREDONIA Wards 1-3" 1246 332 828 12 49 6 0 1 0 8 0 0 0 0 0 0 0 10
OZAUKEE "VILLAGE OF GRAFTON Wards 1-2" 1007 323 602 4 35 14 1 1 0 16 0 0 0 0 0 0 0 11
OZAUKEE "VILLAGE OF GRAFTON Wards 3-4" 1097 384 625 8 54 13 0 0 0 8 0 0 0 0 0 0 0 5
OZAUKEE "VILLAGE OF GRAFTON Wards 5-6" 1025 428 529 5 38 10 0 0 0 3 0 0 0 0 0 0 0 12
