COUNTY AREA TOTAL DEM REP Anderson White Turnbull Enz Cason Boucher Grimek William Hoffman Turtenwald Gehler Davis SCATTERING
MONROE "Town of SHELDON Ward 1" 184 49 133 0 1 NA 1 0 0 0 0 0 0 0 0 0
MONROE "Town of SPARTA Wards 1,3-5" 570 260 301 6 0 NA 3 0 0 0 0 0 0 0 0 0
MONROE "Town of SPARTA Wards 2,6" 826 304 504 9 3 NA 5 1 0 0 0 0 0 0 0 0
MONROE "Town of TOMAH Wards 1-2" 630 231 396 2 0 NA 1 0 0 0 0 0 0 0 0 0
MONROE "Town of WELLINGTON Wards 1-2" 225 105 117 0 3 NA 0 0 0 0 0 0 0 0 0 0
MONROE "Town of WELLS Ward 1" 261 90 168 2 0 NA 1 0 0 0 0 0 0 0 0 0
MONROE "Town of WILTON Wards 1-5" 205 78 123 3 0 NA 1 0 0 0 0 0 0 0 0 0
MONROE "Village of CASHTON Wards 1-3" 403 172 223 5 2 NA 1 0 0 0 0 0 0 0 0 0
MONROE "Village of KENDALL Ward 1" 149 67 80 1 0 NA 1 0 0 0 0 0 0 0 0 0
MONROE "Village of MELVINA Ward 1" 29 10 18 1 0 NA 0 0 0 0 0 0 0 0 0 0
MONROE "Village of NORWALK Ward 1" 175 87 84 1 2 NA 1 0 0 0 0 0 0 0 0 0
MONROE "Village of OAKDALE Ward 1" 101 37 61 1 1 NA 1 0 0 0 0 0 0 0 0 0
MONROE "VILLAGE OF ONTARIO Ward 2" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
MONROE "VILLAGE OF ROCKLAND Ward 2" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
MONROE "Village of WARRENS Ward 1" 182 62 117 2 0 NA 1 0 0 0 0 0 0 0 0 0
MONROE "Village of WILTON Ward 1" 196 103 87 3 2 NA 0 1 0 0 0 0 0 0 0 0
MONROE "Village of WYEVILLE Ward 1" 58 21 33 3 1 NA 0 0 0 0 0 0 0 0 0 0
MONROE "City of SPARTA Wards 1-6" 1149 553 562 13 5 NA 16 0 0 0 0 0 0 0 0 0
MONROE "City of SPARTA Wards 7-11" 1029 513 486 13 8 NA 9 0 0 0 0 0 0 0 0 0
MONROE "City of SPARTA Wards 12-18,20-21" 1048 524 509 8 3 NA 4 0 0 0 0 0 0 0 0 0
MONROE "City of SPARTA Ward 19" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
MONROE "City of TOMAH Wards 1-5A,6" 958 471 456 12 8 NA 9 2 0 0 0 0 0 0 0 0
MONROE "City of TOMAH Wards 5B,24" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
MONROE "City of TOMAH Wards 7-11" 1147 520 603 12 4 NA 8 0 0 0 0 0 0 0 0 0
MONROE "City of TOMAH Wards 12-16,18" 1048 494 526 14 3 NA 10 1 0 0 0 0 0 0 0 0
MONROE "City of TOMAH Wards 17,19-23" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
OCONTO "Town of ABRAMS Wards 1-3" 915 312 591 4 1 NA 5 2 0 0 0 0 0 0 0 0
OCONTO "Town of BAGLEY Ward 1" 155 35 119 0 0 NA 1 0 0 0 0 0 0 0 0 0
OCONTO "Town of BRAZEAU Wards 1-3" 707 207 492 4 1 NA 3 0 0 0 0 0 0 0 0 0
OCONTO "Town of BREED Ward 1" 354 80 272 0 0 NA 1 1 0 0 0 0 0 0 0 0
OCONTO "Town of CHASE Wards 1-5" 1431 478 936 7 1 NA 7 2 0 0 0 0 0 0 0 0
OCONTO "Town of DOTY Ward 1" 195 62 133 0 0 NA 0 0 0 0 0 0 0 0 0 0
OCONTO "Town of GILLETT Wards 1-2" 529 109 412 4 2 NA 2 0 0 0 0 0 0 0 0 0
OCONTO "Town of HOW Wards 1-2" 268 63 201 0 0 NA 4 0 0 0 0 0 0 0 0 0
OCONTO "Town of LAKEWOOD Ward 1" 511 164 340 4 0 NA 3 0 0 0 0 0 0 0 0 0
OCONTO "Town of LENA Ward 1" 315 86 224 4 0 NA 1 0 0 0 0 0 0 0 0 0
OCONTO "Town of LITTLE RIVER Wards 1-2" 471 143 320 1 5 NA 2 0 0 0 0 0 0 0 0 0
OCONTO "Town of LITTLE SUAMICO Wards 1-8" 2399 751 1623 16 1 NA 8 0 0 0 0 0 0 0 0 0
OCONTO "Town of MAPLE VALLEY Ward 1" 317 86 222 4 0 NA 3 2 0 0 0 0 0 0 0 0
OCONTO "Town of MORGAN Wards 1-2" 498 143 349 3 1 NA 1 1 0 0 0 0 0 0 0 0
OCONTO "Town of MOUNTAIN Ward 1" 458 163 286 1 3 NA 5 0 0 0 0 0 0 0 0 0
OCONTO "Town of OCONTO Wards 1-3" 647 222 423 0 0 NA 2 0 0 0 0 0 0 0 0 0
OCONTO "Town of OCONTO FALLS Wards 1-2" 588 189 392 2 1 NA 3 1 0 0 0 0 0 0 0 0
OCONTO "Town of PENSAUKEE Wards 1-2" 690 234 439 6 5 NA 5 1 0 0 0 0 0 0 0 0
OCONTO "Town of RIVERVIEW Wards 1-2" 456 191 262 2 1 NA 0 0 0 0 0 0 0 0 0 0
OCONTO "Town of SPRUCE Wards 1-2" 399 125 268 3 0 NA 3 0 0 0 0 0 0 0 0 0
OCONTO "Town of STILES Wards 1-2" 699 234 456 7 1 NA 0 1 0 0 0 0 0 0 0 0
OCONTO "Town of TOWNSEND Ward 1" 633 235 389 3 2 NA 3 1 0 0 0 0 0 0 0 0
OCONTO "Town of UNDERHILL Ward 1" 386 130 249 1 3 NA 3 0 0 0 0 0 0 0 0 0
OCONTO "Village of LENA Ward 1" 196 77 119 0 0 NA 0 0 0 0 0 0 0 0 0 0
OCONTO "VILLAGE OF PULASKI Ward 5" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
OCONTO "Village of SURING Ward 1" 181 50 128 1 1 NA 1 0 0 0 0 0 0 0 0 0
OCONTO "City of GILLETT Wards 1-3" 513 189 317 5 1 NA 1 0 0 0 0 0 0 0 0 0
OCONTO "City of OCONTO Wards 1-7" 1658 743 885 14 3 NA 11 2 0 0 0 0 0 0 0 0
OCONTO "City of OCONTO FALLS Wards 1-5" 1019 357 643 5 8 NA 4 2 0 0 0 0 0 0 0 0
OCONTO "City of OCONTO FALLS Ward 6" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
ONEIDA "Town of CASSIAN Wards 1-2" 624 264 340 5 4 NA 9 2 0 0 0 0 0 0 0 0
ONEIDA "Town of CRESCENT Wards 1-3" 1156 503 627 8 2 NA 14 2 0 0 0 0 0 0 0 0
ONEIDA "Town of ENTERPRISE Ward 1" 217 65 143 0 0 NA 8 1 0 0 0 0 0 0 0 0
ONEIDA "Town of HAZELHURST Wards 1-2" 798 338 444 2 2 NA 12 0 0 0 0 0 0 0 0 0
ONEIDA "Town of LAKE TOMAHAWK Wards 1-2" 610 215 384 8 0 NA 3 0 0 0 0 0 0 0 0 0
ONEIDA "Town of LITTLE RICE Ward 1" 206 67 136 3 0 NA 0 0 0 0 0 0 0 0 0 0
ONEIDA "Town of LYNNE Ward 1" 84 25 57 2 0 NA 0 0 0 0 0 0 0 0 0 0
ONEIDA "Town of MINOCQUA Wards 1-7" 2941 1012 1883 14 9 NA 23 0 0 0 0 0 0 0 0 0
ONEIDA "Town of MONICO Ward 1" 119 32 86 0 0 NA 1 0 0 0 0 0 0 0 0 0
ONEIDA "Town of NEWBOLD Ward 1" 213 73 140 0 0 NA 0 0 0 0 0 0 0 0 0 0
ONEIDA "Town of NEWBOLD Wards 2-4" 1405 591 774 10 5 NA 24 1 0 0 0 0 0 0 0 0
ONEIDA "Town of NOKOMIS Wards 1-2" 787 329 446 5 4 NA 3 0 0 0 0 0 0 0 0 0
ONEIDA "Town of PELICAN Wards 1-4" 1376 583 755 13 4 NA 18 3 0 0 0 0 0 0 0 0
ONEIDA "Town of PIEHL Ward 1" 41 17 24 0 0 NA 0 0 0 0 0 0 0 0 0 0
ONEIDA "Town of PINE LAKE Wards 1-4" 1442 609 790 12 3 NA 28 0 0 0 0 0 0 0 0 0
ONEIDA "Town of SCHOEPKE Ward 1" 216 92 122 0 0 NA 2 0 0 0 0 0 0 0 0 0
ONEIDA "Town of STELLA Wards 1-2" 314 136 166 3 2 NA 6 1 0 0 0 0 0 0 0 0
ONEIDA "Town of SUGAR CAMP Wards 1-2" 1039 350 668 7 2 NA 10 2 0 0 0 0 0 0 0 0
ONEIDA "Town of THREE LAKES Wards 1-4" 1411 429 959 7 7 NA 9 0 0 0 0 0 0 0 0 0
ONEIDA "Town of WOODBORO Ward 1" 495 196 294 2 0 NA 2 1 0 0 0 0 0 0 0 0
ONEIDA "Town of WOODRUFF Wards 1-3" 1170 465 678 3 3 NA 21 0 0 0 0 0 0 0 0 0
ONEIDA "City of RHINELANDER Ward 1" 353 180 158 6 1 NA 8 0 0 0 0 0 0 0 0 0
ONEIDA "City of RHINELANDER Wards 2-3" 360 172 164 6 2 NA 15 1 0 0 0 0 0 0 0 0
ONEIDA "City of RHINELANDER Wards 4-5" 348 176 158 7 0 NA 7 0 0 0 0 0 0 0 0 0
ONEIDA "City of RHINELANDER Wards 6-7" 314 146 146 8 2 NA 9 3 0 0 0 0 0 0 0 0
ONEIDA "City of RHINELANDER Wards 8-9" 507 271 223 1 1 NA 11 0 0 0 0 0 0 0 0 0
ONEIDA "City of RHINELANDER Ward 10" 363 164 186 4 0 NA 8 1 0 0 0 0 0 0 0 0
ONEIDA "City of RHINELANDER Wards 11-12" 331 186 122 8 3 NA 12 0 0 0 0 0 0 0 0 0
ONEIDA "City of RHINELANDER Wards 13-14" 358 164 175 3 3 NA 12 1 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of BLACK CREEK Wards 1-2" 590 186 390 2 5 NA 6 1 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of BOVINA Wards 1-2" 533 174 351 1 3 NA 4 0 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of BUCHANAN Wards 1-10" 3451 1400 1996 21 8 NA 20 6 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of CENTER Wards 1-7" 1966 557 1387 7 2 NA 9 4 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of CICERO Wards 1-2" 467 168 288 4 3 NA 3 1 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of DALE Wards 1-3" 1453 391 1045 6 5 NA 4 2 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of DEER CREEK Ward 1" 243 70 169 1 1 NA 1 1 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of ELLINGTON Wards 1-5" 1493 422 1052 7 3 NA 6 3 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of FREEDOM Wards 1-8" 2906 923 1935 18 8 NA 16 6 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of GRAND CHUTE Wards 1-3" 2811 1181 1578 16 8 NA 21 7 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of GRAND CHUTE Wards 4-6,9-14" 4740 2180 2467 34 21 NA 29 9 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of GRAND CHUTE Wards 7-8" 815 410 375 8 5 NA 12 5 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of GRAND CHUTE Wards 15-17" 2288 948 1308 13 6 NA 7 6 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of GRAND CHUTE Ward 18" 2 0 2 0 0 NA 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of GREENVILLE Wards 1-3,5,7-8" 4696 1541 3075 29 16 NA 29 6 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of GREENVILLE Wards 4,9" 1106 359 730 7 2 NA 7 1 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of GREENVILLE Ward 6" 197 52 142 1 0 NA 2 0 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of HORTONIA Wards 1-2" 541 139 393 0 0 NA 8 1 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of KAUKAUNA Wards 1-3" 649 163 480 4 1 NA 1 0 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of LIBERTY Ward 1" 420 115 298 2 0 NA 4 1 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of MAINE Ward 1" 398 115 275 3 1 NA 3 1 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of MAPLE CREEK Ward 1" 269 71 193 0 1 NA 4 0 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of ONEIDA Wards 1-6" 1690 769 871 7 16 NA 18 9 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of OSBORN Wards 1-2" 625 216 403 3 1 NA 2 0 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of SEYMOUR Wards 1-2" 544 143 391 2 2 NA 6 0 0 0 0 0 0 0 0 0
OUTAGAMIE "Town of VANDENBROEK Wards 1-3" 801 244 546 4 1 NA 4 2 0 0 0 0 0 0 0 0
OUTAGAMIE "Village of BEAR CREEK Ward 1" 115 43 70 2 0 NA 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "Village of BLACK CREEK Wards 1-2" 515 190 315 2 7 NA 1 0 0 0 0 0 0 0 0 0
OUTAGAMIE "Village of COMBINED LOCKS Wards 1-6" 1790 726 1035 11 2 NA 11 5 0 0 0 0 0 0 0 0
OUTAGAMIE "VILLAGE OF HARRISON Wards 1-2" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "Village of HORTONVILLE Wards 1-3" 1288 482 785 9 5 NA 6 1 0 0 0 0 0 0 0 0
OUTAGAMIE "VILLAGE OF HOWARD Ward 17" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "Village of KIMBERLY Wards 1-9" 3160 1488 1583 36 20 NA 29 4 0 0 0 0 0 0 0 0
OUTAGAMIE "Village of LITTLE CHUTE Wards 1,4-5,14" 1246 534 682 18 5 NA 3 4 0 0 0 0 0 0 0 0
OUTAGAMIE "Village of LITTLE CHUTE Wards 2,6,8,12-13" 871 408 444 7 4 NA 6 2 0 0 0 0 0 0 0 0
OUTAGAMIE "Village of LITTLE CHUTE Wards 3,9-11" 1639 713 892 10 17 NA 5 2 0 0 0 0 0 0 0 0
OUTAGAMIE "Village of LITTLE CHUTE Ward 7" 825 351 449 9 4 NA 10 2 0 0 0 0 0 0 0 0
OUTAGAMIE "Village of LITTLE CHUTE Ward 15" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "Village of NICHOLS Ward 1" 92 26 63 0 2 NA 1 0 0 0 0 0 0 0 0 0
OUTAGAMIE "Village of SHIOCTON Ward 1" 320 121 192 3 1 NA 2 1 0 0 0 0 0 0 0 0
OUTAGAMIE "VILLAGE OF WRIGHTSTOWN Ward 4" 145 41 103 1 0 NA 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "VILLAGE OF WRIGHTSTOWN Ward 5" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 1" 608 375 217 4 2 NA 7 3 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 2" 1167 671 450 13 13 NA 16 4 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 3" 1428 989 400 12 9 NA 9 9 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 4" 707 327 345 19 6 NA 10 0 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 5" 4 0 4 0 0 NA 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 6" 433 236 187 5 0 NA 5 0 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 7" 924 489 417 5 3 NA 7 3 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 8" 821 674 118 13 5 NA 7 4 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 9" 742 378 346 5 5 NA 5 3 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 10" 566 298 247 11 4 NA 1 5 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 11" 434 208 216 1 1 NA 2 6 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 15" 711 336 360 5 3 NA 6 1 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 16" 566 256 300 3 1 NA 3 3 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 17" 721 345 360 7 4 NA 4 1 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 18" 521 228 284 5 1 NA 3 0 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 19" 1282 499 769 8 2 NA 3 1 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 20" 920 377 525 5 2 NA 6 5 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 21" 34 13 21 0 0 NA 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 22" 59 9 49 1 0 NA 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 23" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 24" 401 240 151 5 2 NA 3 0 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 25" 780 411 333 17 3 NA 10 6 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 27" 885 503 361 9 3 NA 6 3 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 28" 814 451 330 19 5 NA 8 1 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 29" 1042 613 402 12 5 NA 5 5 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 30" 824 475 323 13 5 NA 7 1 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 33" 934 500 406 15 3 NA 9 1 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 34" 268 179 79 4 3 NA 0 3 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 35" 809 403 383 15 3 NA 4 1 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 36" 1048 520 501 8 6 NA 11 2 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 37" 652 329 305 6 2 NA 5 5 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 38" 1355 547 784 6 2 NA 9 7 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 39" 667 284 369 5 0 NA 7 2 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 40" 19 6 13 0 0 NA 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 41" 149 35 114 0 0 NA 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 42" 757 369 375 5 1 NA 4 3 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 43" 706 378 319 5 1 NA 2 1 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 48" 133 90 38 2 0 NA 3 0 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 49" 85 43 40 0 1 NA 0 1 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 50" 134 84 49 1 0 NA 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 51" 828 503 308 6 4 NA 5 2 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 52" 98 57 40 1 0 NA 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 53" 18 17 1 0 0 NA 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 54" 811 402 392 5 5 NA 7 0 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 55" 418 215 187 5 3 NA 5 3 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 56" 1 0 1 0 0 NA 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 57" 3 2 1 0 0 NA 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 58" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "City of APPLETON Ward 59" 7 3 4 0 0 NA 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "City of KAUKAUNA Wards 1-5" 3027 1461 1506 26 8 NA 22 4 0 0 0 0 0 0 0 0
OUTAGAMIE "City of KAUKAUNA Wards 6-10" 3426 1663 1690 29 15 NA 24 5 0 0 0 0 0 0 0 0
OUTAGAMIE "City of KAUKAUNA Ward 12" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "City of KAUKAUNA Wards 13-14" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "CITY OF NEW LONDON Wards 1-2" 534 212 310 4 6 NA 2 0 0 0 0 0 0 0 0 0
OUTAGAMIE "City of SEYMOUR Wards 1-6" 1432 527 876 19 2 NA 6 2 0 0 0 0 0 0 0 0
OZAUKEE "Town of BELGIUM Wards 1-3" 811 231 574 3 0 NA 3 0 0 0 0 0 0 0 0 0
OZAUKEE "Town of CEDARBURG Wards 1-2" 794 227 562 1 1 NA 2 1 0 0 0 0 0 0 0 0
OZAUKEE "Town of CEDARBURG Wards 3-4" 953 293 652 4 2 NA 2 0 0 0 0 0 0 0 0 0
OZAUKEE "Town of CEDARBURG Wards 5-6,10" 1073 304 755 4 5 NA 5 0 0 0 0 0 0 0 0 0
OZAUKEE "Town of CEDARBURG Wards 7-9" 1070 298 758 5 3 NA 6 0 0 0 0 0 0 0 0 0
OZAUKEE "Town of FREDONIA Wards 1-4" 1163 238 918 3 1 NA 3 0 0 0 0 0 0 0 0 0
OZAUKEE "Town of GRAFTON Wards 1-2,5" 1297 320 965 7 4 NA 1 0 0 0 0 0 0 0 0 0
OZAUKEE "Town of GRAFTON Wards 3-4" 1380 455 902 10 4 NA 6 3 0 0 0 0 0 0 0 0
OZAUKEE "Town of PORT WASHINGTON Wards 1-2" 873 241 617 8 2 NA 5 0 0 0 0 0 0 0 0 0
OZAUKEE "Town of SAUKVILLE Wards 1-3" 1109 252 848 3 2 NA 4 0 0 0 0 0 0 0 0 0
OZAUKEE "VILLAGE OF BAYSIDE Ward 6" 78 45 33 0 0 NA 0 0 0 0 0 0 0 0 0 0
OZAUKEE "Village of BELGIUM Wards 1-3" 1140 301 821 6 3 NA 9 0 0 0 0 0 0 0 0 0
OZAUKEE "Village of FREDONIA Wards 1-3" 1106 291 793 10 6 NA 6 0 0 0 0 0 0 0 0 0
OZAUKEE "Village of GRAFTON Wards 1-2" 907 292 600 4 3 NA 5 3 0 0 0 0 0 0 0 0
OZAUKEE "Village of GRAFTON Wards 3-4" 981 347 615 15 1 NA 3 0 0 0 0 0 0 0 0 0
OZAUKEE "Village of GRAFTON Wards 5-6" 1133 451 662 9 4 NA 7 0 0 0 0 0 0 0 0 0
OZAUKEE "Village of GRAFTON Wards 7-8" 895 286 600 5 1 NA 3 0 0 0 0 0 0 0 0 0
OZAUKEE "Village of GRAFTON Wards 9-10" 920 362 546 5 3 NA 4 0 0 0 0 0 0 0 0 0
OZAUKEE "Village of GRAFTON Wards 11-12" 876 279 582 7 1 NA 7 0 0 0 0 0 0 0 0 0
OZAUKEE "Village of GRAFTON Wards 13-14" 902 384 507 4 2 NA 5 0 0 0 0 0 0 0 0 0
OZAUKEE "VILLAGE OF NEWBURG Ward 3" 30 6 24 0 0 NA 0 0 0 0 0 0 0 0 0 0
OZAUKEE "Village of SAUKVILLE Wards 1,6-7" 1031 346 669 5 5 NA 6 0 0 0 0 0 0 0 0 0
OZAUKEE "Village of SAUKVILLE Wards 2-5" 952 338 596 11 4 NA 3 0 0 0 0 0 0 0 0 0
OZAUKEE "Village of THIENSVILLE Wards 1-2" 1118 421 675 10 4 NA 8 0 0 0 0 0 0 0 0 0
OZAUKEE "Village of THIENSVILLE Wards 3-4" 779 364 397 9 3 NA 6 0 0 0 0 0 0 0 0 0
OZAUKEE "City of CEDARBURG Ward 1" 1090 440 635 10 2 NA 2 1 0 0 0 0 0 0 0 0
OZAUKEE "City of CEDARBURG Wards 2,9" 1137 385 740 5 2 NA 5 0 0 0 0 0 0 0 0 0
OZAUKEE "City of CEDARBURG Ward 3" 997 444 533 10 4 NA 5 1 0 0 0 0 0 0 0 0
OZAUKEE "City of CEDARBURG Wards 4,8" 857 337 509 3 1 NA 7 0 0 0 0 0 0 0 0 0
OZAUKEE "City of CEDARBURG Ward 5" 830 367 447 7 2 NA 6 1 0 0 0 0 0 0 0 0
OZAUKEE "City of CEDARBURG Ward 6" 1008 427 573 2 1 NA 5 0 0 0 0 0 0 0 0 0
OZAUKEE "City of CEDARBURG Ward 7" 1004 374 617 7 0 NA 5 1 0 0 0 0 0 0 0 0
OZAUKEE "City of MEQUON Ward 1" 1354 545 795 5 2 NA 7 0 0 0 0 0 0 0 0 0
OZAUKEE "City of MEQUON Ward 2" 491 131 356 2 1 NA 1 0 0 0 0 0 0 0 0 0
OZAUKEE "City of MEQUON Wards 3-4" 1727 664 1050 2 4 NA 5 2 0 0 0 0 0 0 0 0
OZAUKEE "City of MEQUON Wards 5,7B" 813 288 517 3 0 NA 4 1 0 0 0 0 0 0 0 0
OZAUKEE "City of MEQUON Wards 6-7A" 1244 384 842 6 3 NA 8 1 0 0 0 0 0 0 0 0
OZAUKEE "City of MEQUON Wards 8-10" 1900 786 1090 5 5 NA 14 0 0 0 0 0 0 0 0 0
OZAUKEE "City of MEQUON Wards 11-12" 1535 600 916 10 6 NA 2 1 0 0 0 0 0 0 0 0
OZAUKEE "City of MEQUON Wards 13-14" 1110 405 696 3 2 NA 3 1 0 0 0 0 0 0 0 0
OZAUKEE "City of MEQUON Ward 15" 822 360 451 6 0 NA 5 0 0 0 0 0 0 0 0 0
OZAUKEE "City of MEQUON Wards 16-17" 1406 591 808 3 1 NA 3 0 0 0 0 0 0 0 0 0
OZAUKEE "City of MEQUON Ward 18" 528 193 329 3 0 NA 3 0 0 0 0 0 0 0 0 0
OZAUKEE "City of MEQUON Wards 19-21" 1765 688 1062 6 2 NA 6 1 0 0 0 0 0 0 0 0
OZAUKEE "City of PORT WASHINGTON Ward 1" 953 377 564 4 2 NA 5 1 0 0 0 0 0 0 0 0
OZAUKEE "City of PORT WASHINGTON Ward 2" 821 362 434 7 5 NA 11 2 0 0 0 0 0 0 0 0
OZAUKEE "City of PORT WASHINGTON Ward 3" 872 396 450 14 0 NA 10 2 0 0 0 0 0 0 0 0
OZAUKEE "City of PORT WASHINGTON Ward 4" 915 389 511 9 1 NA 5 0 0 0 0 0 0 0 0 0
OZAUKEE "City of PORT WASHINGTON Ward 5" 972 393 566 5 2 NA 6 0 0 0 0 0 0 0 0 0
OZAUKEE "City of PORT WASHINGTON Ward 6" 764 317 434 5 3 NA 5 0 0 0 0 0 0 0 0 0
OZAUKEE "City of PORT WASHINGTON Ward 7" 870 379 473 8 3 NA 5 2 0 0 0 0 0 0 0 0
PEPIN "Town of ALBANY Ward 1" 266 113 146 3 2 NA 2 0 0 0 0 0 0 0 0 0
PEPIN "Town of DURAND Wards 1-2" 303 100 200 0 0 NA 2 1 0 0 0 0 0 0 0 0
PEPIN "Town of FRANKFORT Ward 1" 146 65 77 2 1 NA 0 1 0 0 0 0 0 0 0 0
PEPIN "Town of LIMA Wards 1-2" 265 108 153 2 0 NA 2 0 0 0 0 0 0 0 0 0
