COUNTY AREA TOTAL DEM REP LIB GRN REF NLP CON WI
"St. Clair" "Shoal Creek" 0 62 209 0 3 3 0 1 0
"St. Clair" Branchville-Cumberland 0 134 576 2 5 3 0 0 0
"St. Clair" "Odenville Aging Ctr" 0 302 866 5 16 6 0 1 0
"St. Clair" "Springville Arm #1" 0 268 1027 6 14 4 0 1 1
"St. Clair" "Springville Arm #2" 0 303 1223 2 15 5 2 0 1
"St. Clair" "Steele Comm Ctr" 0 164 418 3 2 4 0 0 0
"St. Clair" "Oldham Chapel Ch Ed Bldg" 0 54 115 0 2 2 0 0 0
"St. Clair" "Poplar Sprgs Ch" 0 70 147 1 0 1 0 0 0
"St. Clair" "Gum Sprgs Ch" 0 44 137 0 0 2 0 0 0
"St. Clair" "Ragland Town Hall" 0 421 521 3 7 7 0 1 0
"St. Clair" "Wattsville Fire Dept." 0 192 453 5 6 4 0 0 0
"St. Clair" "Easonville Coosa Valley Sch" 0 173 612 5 5 7 0 0 0
"St. Clair" "New London Fire Hall" 0 218 445 6 3 7 0 1 0
"St. Clair" "Wolf Creek Fire Dept" 0 42 108 0 1 0 0 0 0
"St. Clair" "Eden Old City Hall" 0 200 543 0 8 5 0 0 1
"St. Clair" "Pell City Bridge Builders #1" 0 374 747 1 9 5 0 0 1
"St. Clair" "Pell City Bridge Builders #2" 0 441 755 2 17 9 0 0 0
"St. Clair" "Cook Sprgs Fire Dept" 0 169 444 1 8 4 0 0 0
"St. Clair" "Moody Civ Ctr #1" 0 186 664 6 11 3 1 1 0
"St. Clair" "Moody Civ Ctr #2" 0 238 940 4 16 5 0 1 0
"St. Clair" "Moody Civ Ctr #3" 0 369 1393 9 15 13 0 2 0
"St. Clair" "Pinedale Civ Ctr" 0 96 273 0 6 2 1 0 1
"St. Clair" "Cropwell Civ Ctr #1" 0 163 363 3 7 5 0 0 0
"St. Clair" "Cropwell Civ Ctr #2" 0 371 1078 2 6 2 0 1 1
"St. Clair" "Riverside City Hall" 0 226 435 1 2 3 0 4 0
"St. Clair" "Fairview Ch" 0 34 70 2 1 0 0 0 0
"St. Clair" "Prescott Comm Ctr" 0 84 230 2 3 3 0 2 0
"St. Clair" "Margaret City Hall" 0 225 344 5 3 6 0 0 2
"St. Clair" "Whites Chapel City Hall" 0 57 305 1 4 3 0 0 0
"St. Clair" "Chandler Mtn Comm Hse" 0 11 110 0 4 1 0 0 0
"St. Clair" "Greasy Cove Pleasant Val Ch" 0 22 88 0 0 1 0 0 1
"St. Clair" "Slate Union Ch" 0 36 137 2 0 1 0 0 1
"St. Clair" Absentee 0 116 331 4 2 4 0 4 0
Sumter "District 1" 0 800 154 3 2 0 0 1 0
Sumter "District 2" 0 858 177 1 1 1 0 1 0
Sumter "District 3" 0 642 75 1 1 1 0 0 0
Sumter "District 4" 0 540 489 2 6 4 0 2 0
Sumter "District 5" 0 681 191 2 2 0 0 0 1
Sumter "District 6" 0 469 453 1 6 1 0 1 1
Sumter Absentee 0 425 90 0 2 0 0 0 0
Talladega "EASTABOGA CLUB HOUSE" 0 238 310 2 5 3 0 1 1
Talladega "CITY HALL - LINCOLN" 0 708 931 7 12 4 0 0 0
Talladega "OLD SILVER RUN SCHOOL" 0 376 901 7 12 4 0 0 0
Talladega "IRONATON - FIRE HALL" 0 83 259 0 0 3 0 0 0
Talladega "NATIONAL GUARD ARMORY #1" 0 247 351 1 4 4 1 0 0
Talladega "NATIONAL GUARD ARMORY #2" 0 245 227 0 2 3 0 0 1
Talladega "NATIONAL GUARD ARMORY #3" 0 3 1 0 0 0 0 0 0
Talladega "SPRING ST. COMMUNITY CENTER #1" 0 259 524 4 7 3 0 0 0
Talladega "SPRING ST. COMMUNITY CENTER #2" 0 423 905 3 14 5 0 0 0
Talladega "SPRING ST. COMMUNITY CENTER #3" 0 0 0 0 0 0 0 0 0
Talladega "BEMISTON RECREATION CENTER" 0 86 235 0 1 1 0 0 0
Talladega "B.N. MABRA CENTER #1" 0 803 88 0 0 0 0 0 0
Talladega "B.N. MABRA CENTER #2" 0 897 151 2 5 2 0 0 0
Talladega "B.N. MABRA CENTER #3" 0 0 0 0 0 0 0 0 0
Talladega "BAMA #2" 0 173 95 1 3 2 0 0 0
Talladega "TALLADEGA COUNTY CENTRAL H.S." 0 159 41 0 0 1 0 0 0
Talladega "SULLIVAN-CURRY COMMUNITY CNTR" 0 324 87 0 2 1 0 0 0
Talladega "WINTERBORO VOLUNTEER FIRE DEPT" 0 449 392 5 6 5 0 0 0
Talladega "GABLES CORNER" 0 124 99 0 0 0 0 0 0
Talladega "VOL FIRE DEPARTMENT - LAY LAKE" 0 74 223 2 4 1 0 0 0
Talladega "ST. ANDREWS METHODIST CHURCH" 0 90 284 2 4 0 0 0 0
Talladega "J. CRAIG SMITH CMNTY CNTR #1" 0 0 0 0 0 0 0 0 0
Talladega "J. CRAIG SMITH CMNTY CNTR #2" 0 793 1190 1 12 9 0 1 0
Talladega "J. CRAIG SMITH CMNTY CNTR #3" 0 1005 879 2 1 3 0 0 0
Talladega "J. CRAIG SMITH CMNTY CNTR #4" 0 464 1027 3 14 5 0 0 0
Talladega "R.S. LIMBAUGH COMM CENTER #1" 0 458 496 0 3 0 0 1 0
Talladega "R.S. LIMBAUGH COMM CENTER #2" 0 553 778 4 12 7 0 0 0
Talladega "CITY HALL - BON AIR" 0 102 144 1 7 1 0 0 0
Talladega "CITY HALL - OAK GROVE" 0 345 396 5 11 13 0 0 0
Talladega "NUTRITION STORE - SYCAMORE" 0 186 192 0 4 1 0 0 0
Talladega "WALDO FIRE HALL" 0 97 154 1 1 1 0 0 0
Talladega "FIRE DEPTARTMENT FAYETTEVILLE" 0 172 298 1 3 0 0 0 1
Talladega "COUNTY LINE VOL FIRE DEPT." 0 68 162 3 3 1 0 0 0
Talladega "NEW FIRE STATION - STEMLEY" 0 350 501 7 9 2 1 2 0
Talladega "RENFROE FIRE HALL" 0 201 363 5 6 1 0 1 1
Talladega "MUNFORD FIRE HALL" 0 501 755 2 14 17 0 1 1
Talladega "ABSENTEE VOTERS" 0 208 368 4 3 4 0 0 0
Tallapoosa "SPRINGHILL BOYS\GIRLS CLUB" 0 277 266 2 0 1 1 1 0
Tallapoosa "LAUREL REC CENTER #1" 0 77 167 0 8 1 0 0 0
Tallapoosa "LAUREL REC CENTER #2" 0 874 341 1 5 2 2 0 0
Tallapoosa "HILLABEE RD VOTING HOUSE" 0 160 221 1 0 2 0 0 0
Tallapoosa "TAPLEYS APPLIANCE CENTER" 0 151 665 0 11 0 0 0 0
Tallapoosa "OURTOWN FIRE STATION" 0 120 446 2 16 0 0 0 0
Tallapoosa "ALEX CITY NTL GUARD ARMORY #1" 0 236 558 3 8 2 0 0 1
Tallapoosa "ALEX CITY NTL GUARD ARMORY #2" 0 296 675 3 5 7 1 0 0
Tallapoosa "ALEX CITY FIRE STATION LK HILL" 0 207 565 1 11 2 1 0 0
Tallapoosa "HACKNEYVILLE VFD" 0 106 425 3 6 2 0 0 1
Tallapoosa "COWPENS VOTING HOUSE" 0 71 185 1 3 1 0 0 0
Tallapoosa "NEW SITE TOWN HALL" 0 181 425 1 2 5 0 0 0
Tallapoosa "EAGLE CREEK VOTING HOUSE" 0 51 112 0 1 0 0 0 0
Tallapoosa "DADEVILLE NATIONAL GUARD #1" 0 691 536 3 7 5 0 0 2
Tallapoosa "DADEVILLE NATIONAL GUARD #2" 0 0 0 0 0 0 0 0 0
Tallapoosa "MANOY VOTING HOUSE" 0 204 647 4 18 1 3 0 1
Tallapoosa "PACES PT FIRE STATION" 0 223 586 3 8 2 0 0 0
Tallapoosa "UNION COMMUNITY BUILDING" 0 106 320 1 8 0 0 0 0
Tallapoosa "WALNUT HILL WATER AUTHORITY" 0 111 129 0 3 1 0 0 0
Tallapoosa "REELTOWN FIRE DEPARTMENT" 0 188 541 1 6 0 0 0 0
Tallapoosa "TALLASSEE COMMUNITY LIBRARY" 0 169 440 1 10 2 0 2 0
Tallapoosa "WALL STREET SCHOOL" 0 331 172 2 3 0 0 0 0
Tallapoosa "CHURCHHILL VOTING HOUSE" 0 38 38 2 1 0 0 0 0
Tallapoosa "MARYS CROSS ROADS VOTING HOUSE" 0 157 90 0 1 0 0 0 0
Tallapoosa "CAMP HILL CITY HALL #1" 0 582 101 3 0 0 0 0 1
Tallapoosa "CAMP HILL CITY HALL #2" 0 0 0 0 0 0 0 0 0
Tallapoosa "DUDLEYVILLE VOTING HOUSE" 0 88 82 3 3 0 0 0 0
Tallapoosa "DAVISTON COMMUNITY CENTER" 0 61 171 2 1 0 1 0 0
Tallapoosa "JACKSONS GAP VFD" 0 277 607 2 6 7 2 1 0
Tallapoosa "ABSENTEE VOTERS" 0 150 294 2 2 1 0 0 0
Tuscaloosa "County Courthouse" 0 536 629 16 87 3 0 0 0
Tuscaloosa "County Courthouse" 0 0 0 0 0 0 0 0 0
Tuscaloosa "Stillman College" 0 2044 63 3 17 1 0 0 0
Tuscaloosa "McDonald Hghs Ctr" 0 1723 45 1 5 3 0 1 0
Tuscaloosa "Southside Comm Ctr" 0 702 126 0 5 1 0 0 0
Tuscaloosa "McFarland Plaza" 0 914 1011 7 39 1 0 1 0
Tuscaloosa "Skyland Oaks Rt Ctr" 0 1226 520 4 18 1 0 0 0
Tuscaloosa "Regional Ed Ctr" 0 493 227 1 4 2 0 1 0
Tuscaloosa "Vestavia Hills Sch" 0 307 880 4 25 4 2 0 0
Tuscaloosa "Clara Verner Tower" 0 764 1077 31 97 3 2 1 0
Tuscaloosa "University Mall" 0 709 1143 10 44 8 0 2 0
Tuscaloosa "Forest Lake Church" 0 578 909 8 81 5 2 0 0
Tuscaloosa "Tuscaloosa Academy" 0 1106 2671 32 73 6 0 0 0
Tuscaloosa "Mary Ann Phelps Ctr" 0 315 1104 6 18 2 1 0 0
Tuscaloosa "Jaycee Park" 0 779 717 5 23 8 0 0 0
Tuscaloosa "Holt Armory" 0 953 623 5 22 3 0 0 0
Tuscaloosa "Peterson Church" 0 338 560 4 18 5 0 0 0
Tuscaloosa "McFarland Mall" 0 2382 2891 24 86 21 0 2 0
Tuscaloosa "Cottondale Church" 0 514 1133 6 17 9 2 0 0
Tuscaloosa "Coaling Vol Fire Dept" 0 343 622 4 13 2 1 1 0
Tuscaloosa "Vance Comm Ctr" 0 197 357 1 1 1 1 1 0
Tuscaloosa "Abernant Mas Ldg" 0 90 188 0 5 1 0 2 0
Tuscaloosa "Tannehill Vly Ch" 0 167 626 1 5 5 0 2 0
Tuscaloosa "Lakeview Fire Sta" 0 265 897 3 9 5 1 1 0
Tuscaloosa "Brookwood Cty Hall" 0 270 450 2 13 5 0 1 0
Tuscaloosa "Kellerman Vtg Bldg" 0 48 67 0 1 4 0 0 0
Tuscaloosa "Coker Fire Station" 0 135 424 0 8 5 0 0 0
Tuscaloosa "Buhl Fire Dept" 0 70 290 1 1 1 0 2 0
Tuscaloosa "Romulus Vol Fire Sta" 0 49 109 0 2 0 0 1 0
Tuscaloosa "B.F. Goodrich Hall" 0 274 105 1 2 2 0 0 0
Tuscaloosa "Hillcrest High Sch" 0 867 2001 8 29 9 1 0 0
Tuscaloosa "Fosters Fire Stn" 0 293 327 3 10 7 0 0 0
Tuscaloosa "Ralph Fire Stn" 0 120 202 0 1 2 0 0 0
Tuscaloosa "Big Sandy Ch" 0 498 743 4 19 8 0 1 0
Tuscaloosa "Duncanville Fd" 0 394 988 7 19 5 0 1 0
Tuscaloosa "Hagler Fire Dept" 0 42 102 0 1 0 0 0 0
Tuscaloosa "Montgomery Fire St" 0 43 208 2 5 3 1 0 0
Tuscaloosa "Old Samantha Sch" 0 145 307 0 3 1 0 0 0
Tuscaloosa "Carrolls Crk Fr Stn#1" 0 380 1401 5 23 4 0 4 0
Tuscaloosa "Yellow Creek Rd." 0 106 268 1 6 4 1 0 0
Tuscaloosa "Samantha Fire Dept" 0 109 407 1 6 2 0 1 0
Tuscaloosa "New Lexington" 0 35 80 0 0 0 0 0 0
Tuscaloosa "Windham Springs Ch" 0 41 126 1 1 2 0 0 0
Tuscaloosa "Carrolls Crk Fr Stn#2" 0 178 497 3 13 4 0 0 0
Tuscaloosa "Whitson Pl Ch" 0 20 26 0 0 0 0 0 0
Tuscaloosa "Echola Vol Fire Dept" 0 18 136 0 2 0 0 0 0
Tuscaloosa "Elrod Vol Fire Dept" 0 60 122 1 1 0 0 0 0
Tuscaloosa "Mayfield Fire Stn" 0 24 77 2 0 0 0 0 0
Tuscaloosa "Mt. Olive Fire Stn" 0 172 577 3 14 3 0 0 0
Tuscaloosa "Chapel Hill Ch" 0 269 677 2 10 3 1 1 0
Tuscaloosa "Nothport Comm Ctr" 0 550 786 2 32 4 0 0 0
Tuscaloosa "Nothport Comm Ctr" 0 0 0 0 0 0 0 0 0
Tuscaloosa "Northport Cvc Ctr" 0 767 1560 12 38 6 1 1 0
Tuscaloosa "Flatwoods Elem Sch" 0 520 798 6 14 2 1 0 0
Tuscaloosa Absentee 0 672 1123 8 21 7 0 0 0
Tuscaloosa Absentee 0 0 0 0 0 0 0 0 0
Walker "Jasper Mall" 0 94 235 0 1 3 1 0 0
Walker "Jasper Mall" 0 110 210 0 1 1 0 0 0
Walker "Jasper Mall" 0 175 248 0 3 1 0 0 0
Walker "Jasper Mall" 0 86 194 0 6 0 0 0 0
Walker "Jasper Mall" 0 145 278 1 4 0 0 0 0
Walker "Jasper Mall" 0 114 224 1 10 1 0 0 0
Walker "Jasper Mall" 0 114 216 1 3 0 0 0 0
Walker "City Prk. Bldg." 0 210 246 2 4 7 0 0 0
Walker "City Prk. Bldg." 0 240 229 1 6 4 0 1 0
Walker "City Prk. Bldg." 0 201 214 0 5 2 0 0 0
Walker "City Prk. Bldg." 0 229 222 2 1 3 0 0 0
Walker "Farmstead Sch." 0 236 394 1 7 8 0 0 0
Walker "Farmstead Sch." 0 211 366 2 5 3 0 1 0
Walker "Farmstead Sch." 0 228 387 1 2 5 0 0 0
Walker "Manchester Comm" 0 113 146 0 3 2 0 0 0
Walker "Redmill Comm" 0 110 196 1 6 4 0 0 0
Walker "Saragossa Comm." 0 144 170 0 3 3 0 1 0
Walker "Meadow-Smith Lib." 0 433 115 1 2 2 0 0 0
Walker "Carbon Hill Meth." 0 162 139 0 3 4 1 0 0
Walker "Carbon Hill Meth." 0 197 148 0 1 1 0 0 0
Walker "Carbon Hill Meth." 0 184 127 1 0 1 0 0 0
Walker "Pocahontas Meth." 0 100 118 1 0 0 0 0 0
Walker Townley 0 86 93 1 5 0 0 0 0
Walker Oakman 0 198 173 1 5 2 0 0 0
Walker Oakman 0 197 133 6 2 4 0 0 0
Walker "Tutlwiler Fire Dept." 0 109 123 2 1 0 0 0 0
Walker Goodsprings 0 194 158 3 3 1 0 0 0
Walker "Cordova VFW" 0 279 235 2 5 3 0 1 0
Walker "Cordova VFW" 0 173 139 0 2 1 0 0 0
Walker "Cordova VFW" 0 251 244 1 2 1 0 0 0
Walker "Dora Civic Ctr." 0 249 282 1 2 2 0 0 0
Walker "Dora Civic Ctr." 0 199 190 1 5 2 0 0 0
Walker "Valley Sch." 0 199 225 2 6 2 0 0 0
Walker "Valley Sch." 0 196 187 0 7 4 0 0 0
Walker Pineywoods 0 168 322 0 4 8 0 1 0
Walker "Sipsey Sch." 0 305 165 0 13 1 0 0 0
Walker "Empire Union" 0 294 308 1 5 2 0 0 0
Walker "Curry Comm. Ctr" 0 87 183 2 5 2 0 0 0
Walker "Curry Comm. Ctr." 0 99 221 0 5 0 0 0 0
Walker "Curry Comm Ctr." 0 113 190 2 10 1 0 0 0
Walker "Old Herman Ch." 0 127 230 0 10 4 0 0 0
Walker "Frosts Corona" 0 98 76 0 6 1 0 0 0
Walker "Copeland Ferry" 0 97 137 3 1 5 0 0 0
Walker "Lib. Hill Ch." 0 24 35 0 2 1 0 0 0
Walker "Pleasantfield Ch." 0 43 36 1 2 3 0 0 0
Walker "Twilley Town Ch." 0 200 129 0 3 0 0 0 0
Walker "Parrish HS Old" 0 261 176 1 0 3 0 0 0
Walker "Parrish HS Old" 0 237 142 1 1 6 0 0 0
Walker "Parish HS. Old." 0 234 143 1 0 9 0 0 0
Walker "Eldridge City Hl" 0 65 130 1 4 0 0 0 0
Walker "Kansas City Hall" 0 100 103 0 1 1 0 0 0
Walker "Rice's Chapel" 0 88 94 0 3 0 0 0 0
Walker "Boldo Comm. Ctr." 0 126 243 0 9 6 0 0 0
Walker "Boldo Comm. Ctr." 0 117 180 2 4 0 0 0 0
Walker "Macedonia Ch." 0 95 112 0 6 5 1 0 0
Walker "Abundant Life Ch." 0 101 97 0 1 2 0 0 0
Walker "Lupton Sch." 0 152 142 2 5 0 0 0 0
Walker "Lupton Sch." 0 97 122 1 0 1 0 0 0
Walker "Thach Sch." 0 163 306 2 4 5 0 0 0
Walker "Liberty Grove" 0 163 310 3 5 2 0 0 0
Walker "Nauvoo City Hall" 0 191 123 0 2 2 0 0 0
Walker "Dog Town Sch." 0 130 115 0 1 4 0 1 0
Walker "McCollum Ntl. Grd." 0 88 97 0 3 1 0 0 0
Walker "Bevill St." 0 214 326 1 3 2 0 0 0
Walker "Bevill St." 0 140 221 0 5 0 2 0 0
Walker "Bevill St." 0 193 309 2 3 1 0 1 0
Walker "Dillowrth Comm." 0 104 128 3 1 2 0 0 0
Walker "Argo Fire Dept." 0 149 114 1 3 2 0 0 0
Walker "Mt. Zion Ch." 0 204 270 2 9 7 0 0 0
Walker "Woods Mobile HM" 0 95 77 1 3 8 0 1 0
Walker NA 0 283 356 1 1 3 0 0 0
Washington "ST. STEPHENS" 0 106 237 1 2 3 0 0 1
Washington "HOBSON VFD" 0 43 147 0 1 0 0 0 0
Washington "LATON HILL" 0 61 223 4 0 1 0 1 0
Washington JORDAN 0 59 95 1 0 4 0 0 0
Washington "FRANKVILLE VFD" 0 126 95 0 0 0 0 0 0
Washington BIGBEE 0 22 66 0 0 1 0 0 0
Washington KOENTON 0 81 90 0 1 1 0 0 0
Washington LOPER 0 64 96 1 0 2 1 0 0
Washington "MILLRY #1 VFD" 0 139 239 2 0 0 0 0 0
Washington "MILLRY #2 CITY HALL" 0 179 129 0 4 4 0 0 0
Washington "COPELAND VFD" 0 23 182 0 1 1 0 0 0
Washington "RED CREEK VFD" 0 62 293 1 0 1 0 0 0
Washington "YELLOW PINE" 0 23 40 1 0 1 0 0 0
Washington "FRUITDALE VFD" 0 72 134 0 0 0 0 0 0
Washington "TIBBIE VFD" 0 99 173 1 1 3 0 1 0
Washington SEABOARD 0 33 40 0 0 1 0 0 0
Washington "EPWORTH VFD" 0 82 91 0 4 0 0 0 0
Washington "DEER PARK VFD" 0 176 246 1 0 6 0 0 0
Washington "CHARITY CHAPEL" 0 41 59 0 0 0 0 0 0
Washington "SIMS CHAPEL" 0 59 68 1 0 0 0 0 0
Washington "FAIRFORD VFD" 0 86 89 0 4 0 1 0 0
Washington MALCOLM 0 82 50 1 0 0 0 0 0
Washington CALVERT 0 96 49 0 1 1 0 0 0
Washington "MCINTOSH #1" 0 242 74 0 0 1 0 0 0
Washington "MCINTOSH #2" 0 329 74 1 1 2 0 1 0
Washington "MCINTOSH #3" 0 199 53 2 0 1 0 0 0
Washington SUNFLOWER 0 116 32 0 0 0 0 0 0
Washington "WAGARVILLE VFD" 0 151 174 0 0 1 0 0 0
Washington "LEROY - CARSON" 0 214 270 2 3 1 0 0 0
Washington "CHATOM #1 COURTHOUSE" 0 129 190 1 3 2 0 0 0
Washington "CHATOM #2 COURTHOUSE" 0 131 194 0 0 1 0 0 0
Washington "ABSENTEE VOTERS" 0 61 125 1 0 0 0 0 0
Winston "DOUBLE SPRINGS COMM CENTER #1" 0 229 588 2 11 11 2 0 0
Winston "DOUBLE SPRINGS COMM CENTER #2" 0 96 236 0 7 7 0 0 0
Winston "S.HALEYVILLE SCOUT HEADQUARTER" 0 89 77 1 0 2 0 0 0
Winston "HALEYVILLE CITY HALL" 0 215 415 3 6 2 0 1 1
Winston "NEIGHBORHOOD FCLTY. BUILDING" 0 158 354 0 9 2 0 1 1
Winston "HALEYVILLE NATIONAL GD. ARMORY" 0 108 194 0 1 0 0 0 1
Winston "NEEDMORE / HOME ZONE" 0 144 366 0 3 7 0 0 0
Winston "PEBBLE FIRE HOUSE" 0 53 151 0 2 2 0 0 1
Winston "A R C BUILDING" 0 170 530 0 5 6 0 1 0
Winston "LYNN CITY HALL" 0 161 400 1 3 9 0 1 0
Winston "O MARYS MILL" 0 21 21 0 1 0 0 0 0
Winston "POPLAR SPRINGS/SPORTSMANS CLUB" 0 116 243 0 9 1 0 0 0
Winston "ARLEY FIRE STATION & BETHEL BX" 0 273 727 2 9 9 0 0 0
Winston "HOUSTON FIRE STATION" 0 107 213 1 2 1 0 0 0
Winston "ADDISON CITY HALL" 0 229 568 0 3 11 0 1 1
Winston UPSHAW 0 59 93 1 0 0 0 0 0
Winston MORELAND 0 20 156 0 3 0 0 0 0
Winston "HELICAN FIRE STATION" 0 84 181 1 4 5 0 0 0
Winston "NESMITH / EXXON BUILDING" 0 37 101 0 0 1 0 0 0
Winston DELMAR 0 87 153 3 5 7 0 0 0
Winston "NATURAL BRIDGE" 0 31 98 2 0 1 0 0 0
Winston "ASHRIDGE FIRE STATION" 0 96 349 3 1 4 0 0 0
Winston "ABSENTEE VOTERS" 0 109 199 2 4 3 0 0 0
Wilcox "National Grd. Camden" 0 9 13 0 0 0 0 0 0
Wilcox "Caledonia McWilliams" 0 63 24 0 0 0 0 0 0
Wilcox "Pine Apple Fire" 0 65 98 0 0 0 0 0 0
Wilcox "Natl. Grd.-Grampin Hills" 0 152 427 1 1 3 0 0 0
Wilcox "Allenton-Salem Ch." 0 84 26 1 0 0 0 0 0
Wilcox "Furman-Barlow Store" 0 84 14 0 0 0 0 1 0
Wilcox "Snow Hill-St. Paul AME Ch." 0 95 5 0 0 0 0 0 0
Wilcox "Shady Acres-Hwy. 10 & CR 66" 0 147 65 1 0 1 0 0 0
Wilcox "Natl. Grd. Bridgeport" 0 77 76 0 0 0 0 0 0
Wilcox "Magnolia-Holy Cross" 0 253 28 0 0 0 0 0 0
Wilcox "Coy Public Sch. Hse." 0 165 35 0 0 0 0 1 1
Wilcox "S.E. Camden-Ct. Hse. Annex" 0 161 52 0 1 0 0 0 0
Wilcox "Sedan Portable Bldg." 0 67 39 0 0 0 0 0 0
Wilcox "Boykin Nutrition Ctr." 0 168 7 0 0 0 0 0 4
Wilcox "Alberta Vol. Fire" 0 264 7 0 0 0 0 0 0
Wilcox "Prairie Bluff-Catherine" 0 139 46 0 0 0 0 0 0
Wilcox "Old Canton Portable Bldg." 0 66 83 0 1 0 0 0 0
Wilcox Clifton 0 0 0 0 0 0 0 0 0
Wilcox "Vol. Bldg.-Annemanie" 0 154 8 0 0 0 0 0 0
Wilcox "Pine Hill Middle Sch." 0 140 9 0 1 0 0 0 0
Wilcox "Yellow Bluff City Hall" 0 174 14 0 0 0 0 0 0
Wilcox "Old Canton Bend Sch." 0 75 16 0 0 0 0 0 0
Wilcox "Lower Peachtree Comm. Ctr." 0 82 0 0 0 0 0 0 0
Wilcox "Whiskey Run Holy Cross Ch." 0 150 4 0 0 0 0 0 0
Wilcox "Arlington Comm. Ctr." 0 114 87 0 0 0 0 0 0
Wilcox "Pine Hill City Hall" 0 180 333 0 0 0 0 0 0
Wilcox "Lower Peachtree Comm. Ctr." 0 81 4 1 0 0 0 0 0
Wilcox "Sunny South County Rd. 1" 0 112 51 0 1 0 0 0 0
Wilcox Absentee 0 123 90 0 1 0 0 0 0
