DIST COUNTY AREA TOTAL DEM REP IND OTH
6 "FOND DU LAC" "City of FOND DU LAC Ward 8" 2050 436 589 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 9" 1330 351 314 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 10" 1954 435 542 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 11" 1216 310 298 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 12" 1892 457 489 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 13" 1276 315 323 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 14" 2046 429 594 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 15" 1618 316 493 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 16" 1382 337 354 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 17" 442 106 115 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 18" 148 26 48 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 19" 1410 328 377 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 20" 0 0 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 21" 2058 482 547 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 22" 2234 465 652 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 23" 2346 502 671 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 24" 2502 567 684 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 25" 2908 524 930 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 26" 0 0 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 27" 0 0 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 28" 0 0 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 29" 0 0 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 30" 0 0 0 0 0
6 "FOND DU LAC" "City of FOND DU LAC Ward 31" 0 0 0 0 0
6 "FOND DU LAC" "City of RIPON Wards 1-3" 1934 420 547 0 0
6 "FOND DU LAC" "City of RIPON Wards 4-6" 1616 407 401 0 0
6 "FOND DU LAC" "City of RIPON Wards 7-8" 1868 426 508 0 0
6 "FOND DU LAC" "City of RIPON Wards 9-11" 2256 513 615 0 0
6 "FOND DU LAC" "CITY OF WAUPUN Ward 9B" 0 0 0 0 0
6 "FOND DU LAC" "CITY OF WAUPUN Wards 9-9A,10-12" 3882 603 1338 0 0
6 "GREEN LAKE" "Town of BERLIN Wards 1-3" 1490 172 573 0 0
6 "GREEN LAKE" "Town of BROOKLYN Wards 1-3" 2648 456 868 0 0
6 "GREEN LAKE" "Town of GREEN LAKE Wards 1-2" 1646 196 625 0 2
6 "GREEN LAKE" "Town of KINGSTON Wards 1-2" 614 69 238 0 0
6 "GREEN LAKE" "Town of MACKFORD Ward 1" 624 48 264 0 0
6 "GREEN LAKE" "Town of MANCHESTER Ward 1" 818 83 326 0 0
6 "GREEN LAKE" "Town of MARQUETTE Ward 1" 626 86 227 0 0
6 "GREEN LAKE" "Town of PRINCETON Wards 1-4" 1944 313 658 0 1
6 "GREEN LAKE" "Town of ST. MARIE Wards 1-2" 480 57 183 0 0
6 "GREEN LAKE" "Town of SENECA Ward 1" 514 71 186 0 0
6 "GREEN LAKE" "Village of KINGSTON Ward 1" 384 47 145 0 0
6 "GREEN LAKE" "Village of MARQUETTE Ward 1" 204 33 69 0 0
6 "GREEN LAKE" "City of BERLIN Wards 1-6" 4988 921 1567 0 6
6 "GREEN LAKE" "City of GREEN LAKE Wards 1-5" 1230 240 374 0 1
6 "GREEN LAKE" "City of MARKESAN Wards 1-3" 1488 191 552 0 1
6 "GREEN LAKE" "City of PRINCETON Wards 1-4" 1386 235 458 0 0
6 MANITOWOC "Town of CATO Wards 1-2" 1998 264 733 0 2
6 MANITOWOC "Town of CENTERVILLE Ward 1" 800 124 276 0 0
6 MANITOWOC "Town of COOPERSTOWN Wards 1-2" 1556 224 554 0 0
6 MANITOWOC "Town of EATON Ward 1" 1082 140 401 0 0
6 MANITOWOC "Town of FRANKLIN Wards 1-3" 1472 173 563 0 0
6 MANITOWOC "Town of GIBSON Wards 1-2" 1604 248 554 0 0
6 MANITOWOC "Town of KOSSUTH Wards 1-3" 2476 361 877 0 0
6 MANITOWOC "Town of LIBERTY Wards 1-2" 1628 202 609 0 3
6 MANITOWOC "Town of MANITOWOC Wards 1-2" 1340 210 460 0 0
6 MANITOWOC "Town of MANITOWOC RAPIDS Wards 1-5" 3086 466 1077 0 0
6 MANITOWOC "Town of MAPLE GROVE Ward 1" 942 91 380 0 0
6 MANITOWOC "Town of MEEME Wards 1,4" 1090 160 384 0 1
6 MANITOWOC "Town of MEEME Wards 2-3" 776 106 282 0 0
6 MANITOWOC "Town of MISHICOT Wards 1-2" 1498 205 544 0 0
6 MANITOWOC "Town of NEWTON Wards 1-3" 2870 385 1050 0 0
6 MANITOWOC "Town of ROCKLAND Wards 1-2" 1158 118 461 0 0
6 MANITOWOC "Town of SCHLESWIG Wards 1-2" 2560 396 884 0 0
6 MANITOWOC "Town of TWO CREEKS Ward 1" 496 74 174 0 0
6 MANITOWOC "Town of TWO RIVERS Wards 1-2" 2194 365 732 0 0
6 MANITOWOC "Village of CLEVELAND Wards 1-2" 1686 321 521 0 1
6 MANITOWOC "Village of FRANCIS CREEK Ward 1" 752 132 244 0 0
6 MANITOWOC "Village of KELLNERSVILLE Ward 1" 352 66 110 0 0
6 MANITOWOC "Village of MARIBEL Ward 1" 350 49 126 0 0
6 MANITOWOC "Village of MISHICOT Wards 1-4" 1622 271 540 0 0
6 MANITOWOC "Village of REEDSVILLE Wards 1-3" 1182 167 424 0 0
6 MANITOWOC "Village of ST. NAZIANZ Ward 1" 740 97 273 0 0
6 MANITOWOC "Village of VALDERS Ward 1" 1050 149 376 0 0
6 MANITOWOC "Village of WHITELAW Ward 1" 888 125 318 0 1
6 MANITOWOC "City of KIEL Wards 1-6,8-9,11" 4110 710 1344 0 1
6 MANITOWOC "City of MANITOWOC Wards 1-2" 2952 690 786 0 0
6 MANITOWOC "City of MANITOWOC Wards 3-4,22" 3526 807 953 0 3
6 MANITOWOC "City of MANITOWOC Wards 5-6" 3016 819 689 0 0
6 MANITOWOC "City of MANITOWOC Wards 7-8" 2058 494 532 0 3
6 MANITOWOC "City of MANITOWOC Wards 9-10,29" 3108 675 878 0 1
6 MANITOWOC "City of MANITOWOC Wards 11-12" 3636 828 989 0 1
6 MANITOWOC "City of MANITOWOC Wards 13-14,31" 2624 573 739 0 0
6 MANITOWOC "City of MANITOWOC Wards 15-16" 4094 843 1202 0 2
6 MANITOWOC "City of MANITOWOC Wards 17-18,21,23-26,28,32" 3156 678 900 0 0
6 MANITOWOC "City of MANITOWOC Wards 19-20,27,30" 4600 888 1412 0 0
6 MANITOWOC "City of TWO RIVERS Wards 1-2" 2430 526 689 0 0
6 MANITOWOC "City of TWO RIVERS Wards 3-4" 3794 787 1109 0 1
6 MANITOWOC "City of TWO RIVERS Wards 5-6" 2746 589 782 0 2
6 MANITOWOC "City of TWO RIVERS Wards 7-8" 2604 568 732 0 2
6 MARQUETTE "Town of BUFFALO Wards 1-2" 1242 232 389 0 0
6 MARQUETTE "Town of CRYSTAL LAKE Ward 1" 690 128 217 0 0
6 MARQUETTE "Town of DOUGLAS Ward 1" 1060 194 336 0 0
6 MARQUETTE "Town of HARRIS Ward 1" 976 168 319 0 1
6 MARQUETTE "Town of MECAN Ward 1" 924 168 294 0 0
6 MARQUETTE "Town of MONTELLO Wards 1-4" 1446 243 479 0 1
6 MARQUETTE "Town of MOUNDVILLE Wards 1-2" 584 104 188 0 0
6 MARQUETTE "Town of NESHKORO Wards 1-2" 718 99 260 0 0
6 MARQUETTE "Town of NEWTON Wards 1-2" 560 83 197 0 0
6 MARQUETTE "Town of OXFORD Wards 1-2" 1092 171 375 0 0
6 MARQUETTE "Town of PACKWAUKEE Wards 1-3" 1698 297 552 0 0
6 MARQUETTE "Town of SHIELDS Ward 1" 740 126 243 0 1
6 MARQUETTE "Town of SPRINGFIELD Ward 1" 1008 167 337 0 0
6 MARQUETTE "Town of WESTFIELD Wards 1-2" 1068 191 343 0 0
6 MARQUETTE "Village of ENDEAVOR Ward 1" 386 73 120 0 0
6 MARQUETTE "Village of NESHKORO Ward 1" 468 83 151 0 0
6 MARQUETTE "Village of OXFORD Ward 1" 580 116 174 0 0
6 MARQUETTE "Village of WESTFIELD Wards 1-2" 1098 218 331 0 0
6 MARQUETTE "City of MONTELLO Wards 1-4" 1476 350 387 0 1
6 MILWAUKEE "Village of BAYSIDE Wards 1S,3S" 134 43 23 0 1
6 MILWAUKEE "Village of RIVER HILLS Wards 1-3" 2494 643 604 0 0
6 OZAUKEE "Town of BELGIUM Wards 1-3" 1998 296 703 0 0
6 OZAUKEE "Town of CEDARBURG Wards 1-2" 1770 288 596 0 1
6 OZAUKEE "Town of CEDARBURG Wards 3-4" 2162 376 705 0 0
6 OZAUKEE "Town of CEDARBURG Wards 5-6,10" 2512 390 865 0 1
6 OZAUKEE "Town of CEDARBURG Wards 7-9" 2538 410 857 0 2
6 OZAUKEE "Town of FREDONIA Wards 1-4" 2718 267 1091 0 1
6 OZAUKEE "Town of GRAFTON Wards 1-2,5" 2968 438 1045 0 1
6 OZAUKEE "Town of GRAFTON Wards 3-4" 3204 586 1015 0 1
6 OZAUKEE "Town of PORT WASHINGTON Wards 1-2" 2058 328 700 0 1
6 OZAUKEE "Town of SAUKVILLE Wards 1-3" 2552 321 952 0 3
6 OZAUKEE "VILLAGE OF BAYSIDE Ward 6" 186 57 36 0 0
6 OZAUKEE "Village of BELGIUM Wards 1-3" 2834 390 1027 0 0
6 OZAUKEE "Village of FREDONIA Wards 1-3" 2734 380 985 0 2
6 OZAUKEE "Village of GRAFTON Wards 1-2" 2260 417 713 0 0
6 OZAUKEE "Village of GRAFTON Wards 3-4" 2214 451 655 0 1
6 OZAUKEE "Village of GRAFTON Wards 5-6" 2768 645 739 0 0
6 OZAUKEE "Village of GRAFTON Wards 7-8" 2062 385 646 0 0
6 OZAUKEE "Village of GRAFTON Wards 9-10" 2100 447 601 0 2
6 OZAUKEE "Village of GRAFTON Wards 11-12" 2106 387 666 0 0
6 OZAUKEE "Village of GRAFTON Wards 13-14" 2224 491 620 0 1
6 OZAUKEE "VILLAGE OF NEWBURG Ward 3" 100 7 43 0 0
6 OZAUKEE "Village of SAUKVILLE Wards 1,6-7" 2564 433 846 0 3
6 OZAUKEE "Village of SAUKVILLE Wards 2-5" 2334 416 747 0 4
6 OZAUKEE "Village of THIENSVILLE Wards 1-2" 2534 551 715 0 1
6 OZAUKEE "Village of THIENSVILLE Wards 3-4" 1926 443 519 0 1
6 OZAUKEE "City of CEDARBURG Ward 1" 2668 632 701 0 1
6 OZAUKEE "City of CEDARBURG Wards 2,9" 2566 527 755 0 1
6 OZAUKEE "City of CEDARBURG Ward 3" 2210 543 561 0 1
6 OZAUKEE "City of CEDARBURG Wards 4,8" 2022 444 566 0 1
6 OZAUKEE "City of CEDARBURG Ward 5" 2106 505 548 0 0
6 OZAUKEE "City of CEDARBURG Ward 6" 2358 544 634 0 1
6 OZAUKEE "City of CEDARBURG Ward 7" 2194 487 609 0 1
6 OZAUKEE "City of MEQUON Ward 1" 3124 687 875 0 0
6 OZAUKEE "City of MEQUON Ward 2" 1188 193 401 0 0
6 OZAUKEE "City of MEQUON Wards 3-4" 4238 905 1213 0 1
6 OZAUKEE "City of MEQUON Wards 5,7B" 1910 368 586 0 1
6 OZAUKEE "City of MEQUON Wards 6-7A" 2912 528 927 0 1
6 OZAUKEE "City of MEQUON Wards 8-10" 4974 1148 1337 0 2
6 OZAUKEE "City of MEQUON Wards 11-12" 3236 695 923 0 0
6 OZAUKEE "City of MEQUON Wards 13-14" 2556 565 712 0 1
6 OZAUKEE "City of MEQUON Ward 15" 1790 456 439 0 0
6 OZAUKEE "City of MEQUON Wards 16-17" 3192 771 825 0 0
6 OZAUKEE "City of MEQUON Ward 18" 1204 274 328 0 0
6 OZAUKEE "City of MEQUON Wards 19-21" 4242 1008 1112 0 1
6 OZAUKEE "City of PORT WASHINGTON Ward 1" 2160 460 619 0 1
6 OZAUKEE "City of PORT WASHINGTON Ward 2" 1988 466 528 0 0
6 OZAUKEE "City of PORT WASHINGTON Ward 3" 2068 501 533 0 0
6 OZAUKEE "City of PORT WASHINGTON Ward 4" 2516 544 714 0 0
6 OZAUKEE "City of PORT WASHINGTON Ward 5" 2438 516 703 0 0
6 OZAUKEE "City of PORT WASHINGTON Ward 6" 1844 444 477 0 1
6 OZAUKEE "City of PORT WASHINGTON Ward 7" 2014 461 546 0 0
6 SHEBOYGAN "Town of GREENBUSH Wards 1-3" 1932 289 677 0 0
6 SHEBOYGAN "Town of HERMAN Wards 1-3" 2124 277 785 0 0
6 SHEBOYGAN "Town of HOLLAND Wards 1-3" 3222 372 1236 0 3
6 SHEBOYGAN "Town of LIMA Wards 1-4" 3830 454 1461 0 0
6 SHEBOYGAN "Town of LYNDON Wards 1-3" 2026 281 732 0 0
6 SHEBOYGAN "Town of MITCHELL Wards 1-3" 1658 214 615 0 0
6 SHEBOYGAN "Town of MOSEL Ward 1" 988 151 343 0 0
6 SHEBOYGAN "Town of PLYMOUTH Wards 1-4" 4128 666 1395 0 3
6 SHEBOYGAN "Town of RHINE Wards 1-3" 3096 545 1003 0 0
6 SHEBOYGAN "Town of RUSSELL Ward 1" 466 52 181 0 0
6 SHEBOYGAN "Town of SCOTT Wards 1-3" 2382 234 957 0 0
6 SHEBOYGAN "Town of SHEBOYGAN Wards 1-10" 10232 2122 2991 0 3
6 SHEBOYGAN "Town of SHEBOYGAN FALLS Wards 1-3" 2244 318 803 0 1
6 SHEBOYGAN "Town of SHERMAN Wards 1-2" 1956 214 764 0 0
6 SHEBOYGAN "Town of WILSON Wards 1-4" 4844 923 1497 0 2
6 SHEBOYGAN "Village of ADELL Ward 1" 556 54 224 0 0
6 SHEBOYGAN "Village of CASCADE Ward 1" 868 116 318 0 0
6 SHEBOYGAN "Village of CEDAR GROVE Wards 1-3" 2646 266 1056 0 1
6 SHEBOYGAN "Village of ELKHART LAKE Wards 1-2" 1488 336 407 0 1
6 SHEBOYGAN "Village of GLENBEULAH Ward 1" 598 122 177 0 0
6 SHEBOYGAN "Village of HOWARDS GROVE Wards 1-4" 4182 707 1384 0 0
6 SHEBOYGAN "Village of KOHLER Wards 1-3" 2944 628 844 0 0
6 SHEBOYGAN "Village of OOSTBURG Wards 1-4" 3986 323 1668 0 2
6 SHEBOYGAN "Village of RANDOM LAKE Wards 1-2" 1956 252 726 0 0
6 SHEBOYGAN "Village of WALDO Ward 1" 586 83 210 0 0
6 SHEBOYGAN "City of PLYMOUTH Wards 1-12" 10110 2089 2965 0 1
6 SHEBOYGAN "City of SHEBOYGAN Ward 1" 2692 685 658 0 3
6 SHEBOYGAN "City of SHEBOYGAN Ward 2" 2044 554 467 0 1
6 SHEBOYGAN "City of SHEBOYGAN Ward 3" 1874 507 429 0 1
6 SHEBOYGAN "City of SHEBOYGAN Ward 4" 1636 447 370 0 1
6 SHEBOYGAN "City of SHEBOYGAN Ward 5" 2226 556 557 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 6" 548 143 131 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 7" 232 55 61 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 8" 988 245 249 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 9" 228 53 60 0 1
6 SHEBOYGAN "City of SHEBOYGAN Ward 10" 1748 473 399 0 2
6 SHEBOYGAN "City of SHEBOYGAN Ward 11" 1644 450 370 0 2
6 SHEBOYGAN "City of SHEBOYGAN Ward 12" 1662 460 370 0 1
6 SHEBOYGAN "City of SHEBOYGAN Ward 13" 2448 761 459 0 4
6 SHEBOYGAN "City of SHEBOYGAN Ward 14" 1512 470 286 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 15" 946 277 193 0 3
6 SHEBOYGAN "City of SHEBOYGAN Ward 16" 1816 482 426 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 17" 1534 399 368 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 18" 1584 454 337 0 1
6 SHEBOYGAN "City of SHEBOYGAN Ward 19" 2262 544 586 0 1
6 SHEBOYGAN "City of SHEBOYGAN Ward 20" 1874 521 415 0 1
6 SHEBOYGAN "City of SHEBOYGAN Ward 21" 942 258 213 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 22" 2742 731 640 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 23" 2844 675 746 0 1
6 SHEBOYGAN "City of SHEBOYGAN Ward 24" 2742 712 658 0 1
6 SHEBOYGAN "City of SHEBOYGAN Ward 25" 2002 507 493 0 1
6 SHEBOYGAN "City of SHEBOYGAN Ward 26" 2098 481 567 0 1
6 SHEBOYGAN "City of SHEBOYGAN Ward 27" 0 0 0 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 28" 0 0 0 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 29" 0 0 0 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 30" 0 0 0 0 0
6 SHEBOYGAN "City of SHEBOYGAN Ward 31" 0 0 0 0 0
6 SHEBOYGAN "City of SHEBOYGAN FALLS Wards 1-9" 9820 1967 2940 0 3
6 SHEBOYGAN "City of SHEBOYGAN FALLS Wards 10-11" 144 38 34 0 0
6 WAUSHARA "Town of AURORA Ward 1" 1204 161 441 0 0
6 WAUSHARA "Town of BLOOMFIELD Wards 1-2" 1340 159 511 0 0
6 WAUSHARA "Town of COLOMA Ward 1" 848 142 282 0 0
6 WAUSHARA "Town of DAKOTA Wards 1-2" 1226 188 425 0 0
6 WAUSHARA "Town of DEERFIELD Ward 1" 906 159 294 0 0
6 WAUSHARA "Town of HANCOCK Ward 1" 650 97 228 0 0
6 WAUSHARA "Town of LEON Wards 1-3" 1856 286 642 0 0
6 WAUSHARA "Town of MARION Wards 1-4" 2636 421 897 0 0
6 WAUSHARA "Town of MOUNT MORRIS Wards 1-2" 1536 240 528 0 0
6 WAUSHARA "Town of OASIS Ward 1" 490 70 175 0 0
6 WAUSHARA "Town of PLAINFIELD Ward 1" 580 76 214 0 0
6 WAUSHARA "Town of POY SIPPI Ward 1" 1102 121 430 0 0
6 WAUSHARA "Town of RICHFORD Wards 1-2" 522 61 200 0 0
6 WAUSHARA "Town of ROSE Wards 1-2" 820 167 243 0 0
6 WAUSHARA "Town of SAXEVILLE Ward 1" 1292 215 431 0 0
6 WAUSHARA "Town of SPRINGWATER Wards 1-2" 1770 320 565 0 0
6 WAUSHARA "Town of WARREN Ward 1" 748 126 248 0 0
6 WAUSHARA "Town of WAUTOMA Wards 1-3" 1666 279 554 0 0
6 WAUSHARA "Village of COLOMA Ward 1" 516 79 179 0 0
6 WAUSHARA "Village of HANCOCK Ward 1" 426 79 134 0 0
6 WAUSHARA "Village of LOHRVILLE Ward 1" 416 69 139 0 0
6 WAUSHARA "Village of PLAINFIELD Ward 1" 762 154 227 0 0
6 WAUSHARA "Village of REDGRANITE Wards 1-3" 892 138 308 0 0
6 WAUSHARA "Village of WILD ROSE Ward 1" 788 181 213 0 0
6 WAUSHARA "CITY OF BERLIN Ward 7" 124 19 43 0 0
6 WAUSHARA "City of WAUTOMA Wards 1-3" 1634 335 482 0 0
6 WINNEBAGO "Town of ALGOMA Wards 1-2,7-10" 4322 928 1230 0 3
6 WINNEBAGO "Town of ALGOMA Wards 3-6" 4774 1043 1344 0 0
6 WINNEBAGO "Town of BLACK WOLF Wards 1-3" 3406 649 1053 0 1
6 WINNEBAGO "Town of NEENAH Wards 1-4" 4750 977 1396 0 2
6 WINNEBAGO "Town of NEKIMI Wards 1-2" 1808 275 628 0 1
6 WINNEBAGO "Town of NEPEUSKUN Ward 1" 930 142 323 0 0
6 WINNEBAGO "Town of OMRO Wards 1-3" 3144 532 1039 0 1
6 WINNEBAGO "Town of OSHKOSH Wards 1A,2-5" 3402 677 1023 0 1
6 WINNEBAGO "Town of POYGAN Wards 1-2" 1706 241 612 0 0
6 WINNEBAGO "Town of RUSHFORD Wards 1-2" 2030 287 727 0 1
6 WINNEBAGO "Town of UTICA Wards 1-2" 1740 271 599 0 0
6 WINNEBAGO "Town of VINLAND Wards 1A,2" 2576 452 836 0 0
6 WINNEBAGO "Town of WINNECONNE Ward 5" 10 1 4 0 0
6 WINNEBAGO "Town of WOLF RIVER Wards 1-2A" 1188 143 451 0 0
6 WINNEBAGO "Village of FOX CROSSING Wards 1-2,4,7" 7342 1549 2121 0 1
6 WINNEBAGO "Village of FOX CROSSING Wards 3,5-6" 6224 1273 1838 0 1
6 WINNEBAGO "Village of FOX CROSSING Wards 8-10" 3914 885 1068 0 4
6 WINNEBAGO "Village of FOX CROSSING Wards 11-13" 3610 906 897 0 2
6 WINNEBAGO "Village of FOX CROSSING Ward 15" 0 0 0 0 0
6 WINNEBAGO "CITY OF APPLETON Ward 31" 206 57 46 0 0
6 WINNEBAGO "CITY OF APPLETON Ward 32" 710 226 129 0 0
6 WINNEBAGO "City of MENASHA Wards 1A,2,4,7" 4134 1039 1026 0 2
6 WINNEBAGO "City of MENASHA Ward 1B" 0 0 0 0 0
6 WINNEBAGO "City of MENASHA Wards 3,14-15,30" 2018 477 530 0 2
6 WINNEBAGO "City of MENASHA Ward 5B" 0 0 0 0 0
6 WINNEBAGO "City of MENASHA Wards 5A,6,8-9,23-29,31-35,38-42" 4258 1057 1069 0 3
6 WINNEBAGO "City of MENASHA Wards 10-13,21-22,36-37" 4398 1136 1063 0 0
6 WINNEBAGO "City of NEENAH Wards 1-4" 4730 1302 1058 0 5
6 WINNEBAGO "City of NEENAH Wards 5-8" 3586 934 859 0 0
6 WINNEBAGO "City of NEENAH Wards 9-12" 5284 1358 1281 0 3
6 WINNEBAGO "City of NEENAH Wards 13-16" 5204 1310 1290 0 2
6 WINNEBAGO "City of NEENAH Wards 17-20,26" 4654 1137 1189 0 1
6 WINNEBAGO "City of NEENAH Wards 21-25,28" 6348 1494 1676 0 4
6 WINNEBAGO "City of NEENAH Ward 27" 18 4 5 0 0
6 WINNEBAGO "City of OMRO Wards 1-9" 3908 752 1201 0 1
6 WINNEBAGO "City of OSHKOSH Ward 1" 2722 777 583 0 1
6 WINNEBAGO "City of OSHKOSH Ward 2" 2188 670 423 0 1
6 WINNEBAGO "City of OSHKOSH Ward 3" 654 187 139 0 1
6 WINNEBAGO "City of OSHKOSH Ward 4" 976 296 191 0 1
6 WINNEBAGO "City of OSHKOSH Ward 5" 1614 499 305 0 3
6 WINNEBAGO "City of OSHKOSH Ward 6" 1894 604 341 0 2
6 WINNEBAGO "City of OSHKOSH Ward 7" 2598 782 514 0 3
6 WINNEBAGO "City of OSHKOSH Ward 8" 2358 683 494 0 2
6 WINNEBAGO "City of OSHKOSH Ward 9" 1808 559 343 0 2
6 WINNEBAGO "City of OSHKOSH Ward 10" 2542 722 549 0 0
6 WINNEBAGO "City of OSHKOSH Ward 11" 2292 630 516 0 0
6 WINNEBAGO "City of OSHKOSH Ward 12" 2076 552 485 0 1
6 WINNEBAGO "City of OSHKOSH Ward 13" 2500 618 631 0 1
6 WINNEBAGO "City of OSHKOSH Ward 14" 2670 677 657 0 1
6 WINNEBAGO "City of OSHKOSH Ward 15" 2304 585 567 0 0
6 WINNEBAGO "City of OSHKOSH Ward 16" 2942 728 742 0 1
6 WINNEBAGO "City of OSHKOSH Ward 17" 2364 668 513 0 1
6 WINNEBAGO "City of OSHKOSH Ward 18" 2896 705 741 0 2
6 WINNEBAGO "City of OSHKOSH Ward 19" 1988 490 504 0 0
6 WINNEBAGO "City of OSHKOSH Ward 20" 1230 280 335 0 0
6 WINNEBAGO "City of OSHKOSH Ward 21" 2082 588 453 0 0
6 WINNEBAGO "City of OSHKOSH Ward 22A" 3040 731 789 0 0
6 WINNEBAGO "City of OSHKOSH Ward 22B" 0 0 0 0 0
6 WINNEBAGO "City of OSHKOSH Ward 23B" 120 38 22 0 0
6 WINNEBAGO "City of OSHKOSH Ward 23A" 2212 630 476 0 0
6 WINNEBAGO "City of OSHKOSH Ward 24" 1260 300 330 0 0
6 WINNEBAGO "City of OSHKOSH Ward 25B" 1878 547 391 0 1
6 WINNEBAGO "City of OSHKOSH Ward 25A" 614 178 129 0 0
6 WINNEBAGO "City of OSHKOSH Ward 26" 1642 409 411 0 1
6 WINNEBAGO "City of OSHKOSH Ward 27" 2296 640 507 0 1
6 WINNEBAGO "City of OSHKOSH Ward 28B" 634 148 169 0 0
6 WINNEBAGO "City of OSHKOSH Ward 28A" 2134 545 522 0 0
6 WINNEBAGO "City of OSHKOSH Ward 29B" 36 5 13 0 0
6 WINNEBAGO "City of OSHKOSH Ward 29A" 1172 287 298 0 1
6 WINNEBAGO "City of OSHKOSH Ward 30" 184 36 56 0 0
6 WINNEBAGO "City of OSHKOSH Ward 31" 868 223 211 0 0
6 WINNEBAGO "City of OSHKOSH Ward 32" 0 0 0 0 0
6 WINNEBAGO "City of OSHKOSH Ward 33" 240 58 62 0 0
6 WINNEBAGO "City of OSHKOSH Ward 34" 10 4 1 0 0
6 WINNEBAGO "City of OSHKOSH Ward 35" 48 7 17 0 0
6 WINNEBAGO "City of OSHKOSH Ward 36" 12 2 4 0 0
6 WINNEBAGO "City of OSHKOSH Ward 37" 18 1 7 0 1
6 WINNEBAGO "City of OSHKOSH Ward 38" 20 5 5 0 0
6 WINNEBAGO "City of OSHKOSH Ward 39" 4 2 0 0 0
6 WINNEBAGO "City of OSHKOSH Ward 40" 10 1 4 0 0
6 WINNEBAGO "City of OSHKOSH Ward 41" 14 5 2 0 0
6 WINNEBAGO "City of OSHKOSH Ward 42" 0 0 0 0 0
6 WINNEBAGO "City of OSHKOSH Ward 43" 2 0 1 0 0
7 ASHLAND "Town of AGENDA Ward 1" 510 67 188 0 0
7 ASHLAND "Town of ASHLAND Ward 1" 614 158 148 0 1
7 ASHLAND "Town of CHIPPEWA Ward 1" 438 75 144 0 0
7 ASHLAND "Town of GINGLES Ward 1" 988 243 251 0 0
7 ASHLAND "Town of GORDON Wards 1-2" 360 65 115 0 0
7 ASHLAND "Town of JACOBS Ward 1" 716 119 239 0 0
7 ASHLAND "Town of LA POINTE Ward 1" 572 235 51 0 0
7 ASHLAND "Town of MARENGO Wards 1-2" 446 112 111 0 0
7 ASHLAND "Town of MORSE Wards 1-3" 654 149 178 0 0
7 ASHLAND "Town of PEEKSVILLE Wards 1-2" 194 36 61 0 0
7 ASHLAND "Town of SANBORN Wards 1-2" 1026 437 76 0 0
7 ASHLAND "Town of SHANAGOLDEN Ward 1" 158 39 40 0 0
7 ASHLAND "Town of WHITE RIVER Wards 1-2" 1084 162 380 0 0
7 ASHLAND "Village of BUTTERNUT Wards 1-2" 352 74 102 0 0
7 ASHLAND "City of ASHLAND Wards 1-5" 3996 1248 749 0 1
7 ASHLAND "City of ASHLAND Wards 6-11" 4326 1404 757 0 2
7 ASHLAND "City of MELLEN Ward 1" 656 172 156 0 0
7 BARRON "Town of ALMENA Wards 1-2" 1146 164 409 0 0
7 BARRON "Town of ARLAND Ward 1" 678 123 216 0 0
7 BARRON "Town of BARRON Wards 1-2" 840 111 309 0 0
7 BARRON "Town of BEAR LAKE Ward 1" 882 173 268 0 0
7 BARRON "Town of CEDAR LAKE Ward 1" 1566 252 531 0 0
7 BARRON "Town of CHETEK Wards 1-2" 2338 440 729 0 0
7 BARRON "Town of CLINTON Ward 1" 782 120 271 0 0
7 BARRON "Town of CRYSTAL LAKE Ward 1" 928 144 320 0 0
