COUNTY AREA TOTAL DEM REP CON LIB WGR IND1 IND2 IND3 IND4 IND5 IND6 IND7 IND8 IND9 IND10 IND11 SCATTERING
MILWAUKEE "CITY OF MILWAUKEE Ward 301" 1057 627 360 2 43 11 0 0 0 5 0 0 0 0 0 0 0 9
MILWAUKEE "CITY OF MILWAUKEE Ward 302" 705 353 306 3 31 5 0 0 0 0 0 0 0 0 0 0 0 7
MILWAUKEE "CITY OF MILWAUKEE Ward 303" 1115 613 425 3 44 17 2 0 0 0 0 0 0 0 0 0 0 11
MILWAUKEE "CITY OF MILWAUKEE Ward 304" 858 475 327 3 30 6 2 0 0 3 0 0 0 0 0 0 0 12
MILWAUKEE "CITY OF MILWAUKEE Ward 305" 856 459 336 1 43 4 1 0 0 0 0 0 0 0 0 0 0 12
MILWAUKEE "CITY OF MILWAUKEE Ward 306" 741 485 210 4 23 8 0 0 0 0 0 0 0 0 0 0 0 11
MILWAUKEE "CITY OF MILWAUKEE Ward 307" 793 462 289 2 23 9 0 0 0 1 0 0 0 0 0 0 0 7
MILWAUKEE "CITY OF MILWAUKEE Ward 308" 674 480 176 0 9 7 0 0 0 0 0 0 0 0 0 0 0 2
MILWAUKEE "CITY OF MILWAUKEE Ward 309" 1075 571 432 8 41 9 0 1 0 0 0 0 0 0 0 0 0 13
MILWAUKEE "CITY OF MILWAUKEE Ward 310" 335 221 100 1 4 7 0 0 0 0 0 0 0 0 0 0 0 2
MILWAUKEE "CITY OF MILWAUKEE Ward 311" 633 353 243 2 20 5 1 1 0 1 0 0 0 0 0 0 0 7
MILWAUKEE "CITY OF MILWAUKEE Ward 312" 846 415 375 2 28 12 0 0 0 6 0 0 0 0 0 0 0 8
MILWAUKEE "CITY OF MILWAUKEE Ward 313" 1738 903 747 5 46 14 0 1 0 2 0 0 0 0 0 0 0 20
MILWAUKEE "CITY OF MILWAUKEE Ward 314" 657 308 321 2 11 3 1 0 0 6 0 0 0 0 0 0 0 5
MILWAUKEE "CITY OF MILWAUKEE Ward 315" 1171 593 519 4 34 13 0 2 0 1 0 0 0 0 0 0 0 5
MILWAUKEE "CITY OF MILWAUKEE Ward 316" 703 321 341 2 22 10 0 2 0 0 0 0 0 0 0 0 0 5
MILWAUKEE "CITY OF MILWAUKEE Ward 317" 819 457 315 2 29 8 0 0 0 2 0 0 0 0 0 0 0 6
MILWAUKEE "CITY OF MILWAUKEE Ward 320" 42 35 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
MILWAUKEE "CITY OF MILWAUKEE Ward 321" 221 199 18 0 1 2 0 0 0 0 0 0 0 0 0 0 0 1
MILWAUKEE "CITY OF MILWAUKEE Ward 322" 139 115 19 0 2 1 0 0 0 0 0 0 0 0 0 0 0 2
MILWAUKEE "CITY OF MILWAUKEE Ward 323" 240 192 42 1 0 2 0 1 0 0 0 0 0 0 0 0 0 2
MILWAUKEE "CITY OF MILWAUKEE Ward 324" 97 78 16 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0
MILWAUKEE "CITY OF MILWAUKEE Ward 325" 361 272 67 1 6 10 1 0 0 0 0 0 0 0 0 0 0 4
MILWAUKEE "CITY OF MILWAUKEE Ward 326" 5 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MILWAUKEE "CITY OF MILWAUKEE Ward 327" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MILWAUKEE "CITY OF OAK CREEK Wards 1-3" 2921 1244 1517 11 93 21 1 0 0 18 0 0 0 0 0 0 0 16
MILWAUKEE "CITY OF OAK CREEK Wards 4-6" 2802 1351 1270 11 112 16 2 0 0 25 0 0 0 0 0 0 0 15
MILWAUKEE "CITY OF OAK CREEK Wards 7-9" 2960 1278 1507 9 102 19 0 2 0 8 0 0 0 0 1 0 0 34
MILWAUKEE "CITY OF OAK CREEK Wards 10-12" 3250 1301 1722 17 119 23 3 0 0 19 0 0 0 0 0 0 0 46
MILWAUKEE "CITY OF OAK CREEK Wards 13-15" 3242 1227 1813 8 125 22 0 0 0 14 0 0 0 0 0 0 0 33
MILWAUKEE "CITY OF OAK CREEK Wards 16-19" 2608 1237 1210 7 112 16 1 0 0 6 0 0 0 0 0 0 0 19
MILWAUKEE "CITY OF ST. FRANCIS Ward 1-4" 1564 803 640 4 69 32 1 0 0 5 0 0 0 0 0 0 0 10
MILWAUKEE "CITY OF ST. FRANCIS Ward 5-8" 1659 849 693 10 64 14 2 1 0 8 0 0 0 0 1 0 0 17
MILWAUKEE "CITY OF ST. FRANCIS Ward 9-12" 1828 1024 670 3 83 22 0 2 0 7 1 0 0 0 0 0 0 16
MILWAUKEE "CITY OF SOUTH MILWAUKEE Ward 1-4" 2548 1241 1124 12 91 37 2 1 0 9 0 0 0 0 0 0 0 31
MILWAUKEE "CITY OF SOUTH MILWAUKEE Ward 5-8" 2287 1066 1042 10 114 23 2 0 0 7 0 0 0 0 0 0 0 23
MILWAUKEE "CITY OF SOUTH MILWAUKEE Ward 9-12" 2892 1300 1409 11 115 25 3 1 0 4 0 0 0 0 0 0 0 24
MILWAUKEE "CITY OF SOUTH MILWAUKEE Ward 13-16" 2559 1210 1183 4 95 32 1 0 0 6 0 0 0 0 0 0 0 28
MILWAUKEE "CITY OF WAUWATOSA Ward 1" 1209 788 342 0 54 4 0 0 0 9 0 0 0 0 0 0 0 12
MILWAUKEE "CITY OF WAUWATOSA Ward 2" 1196 792 323 3 40 14 0 0 0 10 0 0 0 0 0 0 0 14
MILWAUKEE "CITY OF WAUWATOSA Ward 3" 1313 784 391 5 86 10 2 0 0 13 0 0 0 0 0 0 0 22
MILWAUKEE "CITY OF WAUWATOSA Ward 4" 1742 987 602 5 81 21 0 2 0 16 0 0 0 0 0 0 0 28
MILWAUKEE "CITY OF WAUWATOSA Ward 5" 959 572 317 3 39 6 0 1 0 7 0 0 0 0 0 0 0 14
MILWAUKEE "CITY OF WAUWATOSA Ward 6" 852 510 260 7 46 14 0 3 0 2 0 0 0 0 0 0 0 10
MILWAUKEE "CITY OF WAUWATOSA Ward 7" 1428 807 505 6 56 10 1 0 0 5 0 0 0 0 0 0 0 38
MILWAUKEE "CITY OF WAUWATOSA Ward 8" 674 336 298 6 22 3 0 0 0 1 0 0 0 0 0 0 0 8
MILWAUKEE "CITY OF WAUWATOSA Ward 9" 1389 649 639 5 61 16 1 2 0 1 0 0 0 0 0 0 0 15
MILWAUKEE "CITY OF WAUWATOSA Ward 10" 1147 718 344 4 49 17 0 0 0 15 0 0 0 0 0 0 0 0
MILWAUKEE "CITY OF WAUWATOSA Ward 11" 1248 803 359 0 54 12 1 1 0 5 1 0 0 0 0 0 0 12
MILWAUKEE "CITY OF WAUWATOSA Ward 12" 1397 748 543 1 70 11 0 0 0 24 0 0 0 0 0 0 0 0
MILWAUKEE "CITY OF WAUWATOSA Ward 13" 694 422 209 2 35 9 0 1 0 3 2 0 0 0 0 0 0 11
MILWAUKEE "CITY OF WAUWATOSA Ward 14" 1281 806 354 2 65 23 1 0 0 7 0 0 0 0 0 0 0 23
MILWAUKEE "CITY OF WAUWATOSA Ward 15" 1378 921 318 3 74 23 3 1 0 18 0 0 0 0 0 0 0 17
MILWAUKEE "CITY OF WAUWATOSA Ward 16" 1440 823 479 4 81 7 0 2 0 16 0 0 0 0 0 0 0 28
MILWAUKEE "CITY OF WAUWATOSA Ward 17" 1216 615 501 4 54 6 1 0 0 18 0 0 1 0 0 0 0 16
MILWAUKEE "CITY OF WAUWATOSA Ward 18" 1081 611 390 4 47 10 0 0 0 12 0 0 0 0 0 0 0 7
MILWAUKEE "CITY OF WAUWATOSA Ward 19" 1115 608 426 6 49 4 1 2 0 3 0 0 0 0 0 0 0 16
MILWAUKEE "CITY OF WAUWATOSA Ward 20" 1481 741 635 4 53 14 3 0 0 15 0 0 0 0 0 0 0 16
MILWAUKEE "CITY OF WAUWATOSA Ward 21" 1078 519 468 3 44 11 0 2 0 11 3 0 0 0 0 0 0 17
MILWAUKEE "CITY OF WAUWATOSA Ward 22" 1166 644 427 2 59 12 0 1 0 9 0 0 0 0 0 0 0 12
MILWAUKEE "CITY OF WAUWATOSA Ward 23" 1143 526 522 5 63 12 1 0 0 3 1 0 0 0 0 0 0 10
MILWAUKEE "CITY OF WAUWATOSA Ward 24" 1048 586 382 4 50 7 1 2 0 3 0 0 0 0 0 0 0 13
MILWAUKEE "CITY OF WEST ALLIS Ward 1" 875 461 333 3 45 17 1 1 0 2 0 0 1 0 0 0 0 11
MILWAUKEE "CITY OF WEST ALLIS Ward 2" 1153 666 381 5 63 19 2 0 0 4 0 0 0 0 0 0 0 13
MILWAUKEE "CITY OF WEST ALLIS Ward 3" 801 464 284 1 28 15 1 0 0 1 0 0 0 0 0 0 0 7
MILWAUKEE "CITY OF WEST ALLIS Ward 4" 1249 630 509 5 54 14 3 2 0 11 0 0 0 0 0 0 0 21
MILWAUKEE "CITY OF WEST ALLIS Ward 5" 998 547 383 6 35 17 0 0 0 2 0 0 0 0 0 0 0 8
MILWAUKEE "CITY OF WEST ALLIS Ward 6" 923 445 407 2 35 12 1 1 0 7 0 0 0 0 0 0 0 13
MILWAUKEE "CITY OF WEST ALLIS Ward 7" 1130 581 463 4 57 12 0 0 0 0 0 0 0 0 0 0 0 13
MILWAUKEE "CITY OF WEST ALLIS Ward 8" 968 513 374 7 48 16 2 2 0 0 0 0 0 0 0 0 0 6
MILWAUKEE "CITY OF WEST ALLIS Ward 9" 1290 645 539 3 61 18 3 1 0 4 1 0 0 0 0 0 0 15
MILWAUKEE "CITY OF WEST ALLIS Ward 10" 1107 534 466 0 62 20 2 1 0 5 0 0 0 0 0 0 0 17
MILWAUKEE "CITY OF WEST ALLIS Ward 11" 1339 595 643 4 61 17 0 2 0 2 0 0 0 0 0 0 0 15
MILWAUKEE "CITY OF WEST ALLIS Ward 12" 1210 476 643 10 51 15 1 0 0 0 0 0 0 0 0 0 0 14
MILWAUKEE "CITY OF WEST ALLIS Ward 13" 1647 710 807 5 84 12 0 0 0 5 0 0 0 0 0 0 0 24
MILWAUKEE "CITY OF WEST ALLIS Ward 14" 949 458 409 2 47 14 1 0 0 11 0 0 0 0 0 0 0 7
MILWAUKEE "CITY OF WEST ALLIS Ward 15" 953 421 434 5 60 10 1 0 0 7 0 0 0 0 0 0 0 15
MILWAUKEE "CITY OF WEST ALLIS Ward 16" 953 403 475 6 42 12 0 0 0 3 0 0 0 0 0 0 0 12
MILWAUKEE "CITY OF WEST ALLIS Ward 17" 1339 604 629 5 58 20 2 0 0 3 0 0 0 0 0 0 0 18
MILWAUKEE "CITY OF WEST ALLIS Ward 18" 1540 678 745 7 67 23 0 1 0 4 1 0 0 0 0 0 0 14
MILWAUKEE "CITY OF WEST ALLIS Ward 19" 1464 659 717 6 48 12 1 2 0 5 0 0 0 0 0 0 0 14
MILWAUKEE "CITY OF WEST ALLIS Ward 20" 975 474 438 3 30 14 0 1 0 7 0 0 0 0 0 0 0 8
MILWAUKEE "CITY OF WEST ALLIS Ward 21" 1240 593 547 4 51 21 1 1 0 0 0 0 0 0 0 0 0 22
MILWAUKEE "CITY OF WEST ALLIS Ward 22" 980 490 414 4 43 13 1 0 0 0 0 0 0 0 0 0 0 15
MILWAUKEE "CITY OF WEST ALLIS Ward 23" 1449 581 775 9 53 13 1 0 0 5 0 0 0 0 0 0 0 12
MILWAUKEE "CITY OF WEST ALLIS Ward 24" 883 495 333 3 34 11 0 1 0 0 0 0 0 0 0 0 0 6
MILWAUKEE "CITY OF WEST ALLIS Ward 25" 1287 543 659 4 55 7 0 0 0 5 0 0 0 0 0 0 0 14
MONROE "TOWN OF ADRIAN Ward 1" 416 118 281 1 12 2 0 0 0 0 0 0 0 0 0 0 0 2
MONROE "TOWN OF ANGELO Wards 1-3" 619 202 391 3 14 5 0 0 0 0 0 0 0 0 0 0 0 4
MONROE "TOWN OF BYRON Ward 1" 600 184 373 4 22 4 0 0 0 0 0 0 0 0 0 0 0 13
MONROE "TOWN OF CLIFTON Ward 1" 223 79 136 2 3 1 1 1 0 0 0 0 0 0 0 0 0 0
MONROE "TOWN OF GLENDALE Ward 1" 303 89 197 0 8 8 0 0 0 0 0 0 0 0 0 0 0 1
MONROE "TOWN OF GRANT Ward 1" 243 49 181 1 7 3 0 0 0 0 0 0 0 0 0 0 0 2
MONROE "TOWN OF GREENFIELD Wards 1-2" 392 122 253 3 8 2 0 0 0 0 0 0 0 0 0 0 0 4
MONROE "TOWN OF JEFFERSON Ward 1" 287 108 171 1 5 1 0 0 0 0 0 0 0 0 0 0 0 1
MONROE "TOWN OF LAFAYETTE Wards 1-2" 178 51 112 2 10 2 0 0 0 1 0 0 0 0 0 0 0 0
MONROE "TOWN OF LA GRANGE Wards 1A-3A" 970 318 572 12 35 13 2 1 0 5 0 0 0 0 0 0 0 12
MONROE "TOWN OF LA GRANGE Wards 1B-3B" 74 19 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MONROE "TOWN OF LEON Wards 1-2" 593 176 385 5 16 7 0 0 0 1 0 0 0 0 0 0 0 3
MONROE "TOWN OF LINCOLN Ward 1" 437 94 319 5 14 1 0 0 0 2 0 0 0 0 0 0 0 2
MONROE "TOWN OF LITTLE FALLS Wards 1-2" 698 212 436 4 31 9 0 0 0 2 0 0 0 0 0 0 0 4
MONROE "TOWN OF NEW LYME Ward 1" 99 28 66 2 2 0 0 0 0 0 0 0 0 0 0 0 0 1
MONROE "TOWN OF OAKDALE Ward 1" 378 101 259 1 9 3 0 1 0 0 0 0 0 0 0 0 0 4
MONROE "TOWN OF PORTLAND Ward 1" 397 158 226 0 11 1 1 0 0 0 0 0 0 0 0 0 0 0
MONROE "TOWN OF RIDGEVILLE Ward 1" 251 99 137 5 7 0 0 0 0 1 0 0 0 0 0 0 0 2
MONROE "TOWN OF SCOTT Ward 1" 46 5 37 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0
MONROE "TOWN OF SHELDON Ward 1" 216 55 155 1 2 3 0 0 0 0 0 0 0 0 0 0 0 0
MONROE "TOWN OF SPARTA Wards 1-6" 1561 566 902 8 50 16 0 2 0 5 0 0 0 0 0 0 0 12
MONROE "TOWN OF TOMAH Wards 1-2" 736 230 468 9 22 5 0 0 0 1 0 0 0 0 0 0 0 1
MONROE "TOWN OF WELLINGTON Wards 1-2" 252 108 125 0 11 2 0 0 0 3 0 0 0 0 0 0 0 3
MONROE "TOWN OF WELLS Ward 1" 275 90 171 1 10 2 0 0 0 1 0 0 0 0 0 0 0 0
MONROE "TOWN OF WILTON Wards 1-5" 242 64 156 0 16 3 0 0 0 0 0 0 0 0 0 0 0 3
MONROE "VILLAGE OF CASHTON Wards 1-3" 447 185 235 2 20 2 0 0 0 0 0 0 0 0 0 0 0 3
MONROE "VILLAGE OF KENDALL Ward 1" 201 79 110 1 5 6 0 0 0 0 0 0 0 0 0 0 0 0
MONROE "VILLAGE OF MELVINA Ward 1" 38 16 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MONROE "VILLAGE OF NORWALK Ward 1" 208 92 108 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0
MONROE "VILLAGE OF OAKDALE Ward 1" 116 37 69 0 6 2 0 0 0 2 0 0 0 0 0 0 0 0
MONROE "VILLAGE OF ONTARIO Ward 2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MONROE "VILLAGE OF ROCKLAND Ward 2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MONROE "VILLAGE OF WARRENS Ward 1" 215 59 146 2 5 0 0 0 0 0 0 0 0 0 0 0 0 3
MONROE "VILLAGE OF WILTON Ward 1" 228 102 106 2 12 5 0 0 0 0 0 0 0 0 0 0 0 1
MONROE "VILLAGE OF WYEVILLE Ward 1" 60 19 36 1 2 1 0 0 0 0 0 0 0 0 0 0 0 1
MONROE "CITY OF SPARTA Wards 1-6" 1337 567 686 3 47 22 1 0 0 7 0 0 0 0 0 0 0 4
MONROE "CITY OF SPARTA Wards 7-12" 1423 616 700 7 60 13 1 4 0 6 0 0 0 0 0 0 0 16
MONROE "CITY OF SPARTA Wards 13-18,20" 1032 461 493 0 45 14 1 0 0 2 0 0 0 0 0 0 0 16
MONROE "CITY OF SPARTA Ward 19" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MONROE "CITY OF TOMAH Wards 1-6" 1178 465 627 8 45 21 0 2 0 3 0 0 0 0 0 0 0 7
MONROE "CITY OF TOMAH Ward 5B" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MONROE "CITY OF TOMAH Wards 7-11" 1400 517 759 10 70 24 1 0 0 8 0 0 0 0 0 0 0 11
MONROE "CITY OF TOMAH Wards 12-16,18" 1300 507 691 4 51 26 3 0 0 6 0 0 0 0 0 0 0 12
MONROE "CITY OF TOMAH Wards 17,19-20" 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
OCONTO "TOWN OF ABRAMS Ward 1-3" 1018 273 704 5 26 7 2 0 0 1 0 0 0 0 0 0 0 0
OCONTO "TOWN OF BAGLEY Ward 1" 179 42 132 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0
OCONTO "TOWN OF BRAZEAU Ward 1-3" 803 222 560 0 16 4 0 0 0 1 0 0 0 0 0 0 0 0
OCONTO "TOWN OF BREED Ward 1" 368 79 267 1 17 1 0 1 0 2 0 0 0 0 0 0 0 0
OCONTO "TOWN OF CHASE Wards 1-5" 1585 453 1051 3 65 9 0 1 0 3 0 0 0 0 0 0 0 0
OCONTO "TOWN OF DOTY Ward 1" 204 64 129 2 6 3 0 0 0 0 0 0 0 0 0 0 0 0
OCONTO "TOWN OF GILLETT Ward 1-2" 552 94 439 3 11 5 0 0 0 0 0 0 0 0 0 0 0 0
OCONTO "TOWN OF HOW Wards 1-2" 316 71 229 1 9 1 0 0 0 5 0 0 0 0 0 0 0 0
OCONTO "TOWN OF LAKEWOOD Ward 1" 574 192 365 2 9 3 0 0 0 3 0 0 0 0 0 0 0 0
OCONTO "TOWN OF LENA Ward 1" 378 98 264 1 15 0 0 0 0 0 0 0 0 0 0 0 0 0
OCONTO "TOWN OF LITTLE RIVER Ward 1-2" 549 154 375 3 6 9 0 0 0 2 0 0 0 0 0 0 0 0
OCONTO "TOWN OF LITTLE SUAMICO Ward 1-8" 2788 767 1899 13 92 13 1 0 0 3 0 0 0 0 0 0 0 0
OCONTO "TOWN OF MAPLE VALLEY Ward 1" 364 86 269 0 7 2 0 0 0 0 0 0 0 0 0 0 0 0
OCONTO "TOWN OF MORGAN Ward 1-2" 564 134 403 5 14 4 0 1 0 3 0 0 0 0 0 0 0 0
OCONTO "TOWN OF MOUNTAIN Ward 1" 462 159 283 0 14 4 1 0 0 1 0 0 0 0 0 0 0 0
OCONTO "TOWN OF OCONTO Ward 1-3" 742 222 495 10 13 2 0 0 0 0 0 0 0 0 0 0 0 0
OCONTO "TOWN OF OCONTO FALLS Ward 1-2" 655 180 443 7 20 3 1 0 0 1 0 0 0 0 0 0 0 0
OCONTO "TOWN OF PENSAUKEE Ward 1-2" 768 233 510 1 17 3 0 0 0 4 0 0 0 0 0 0 0 0
OCONTO "TOWN OF RIVERVIEW Ward 1-2" 496 191 286 1 15 3 0 0 0 0 0 0 0 0 0 0 0 0
OCONTO "TOWN OF SPRUCE Ward 1-2" 454 124 317 2 10 1 0 0 0 0 0 0 0 0 0 0 0 0
OCONTO "TOWN OF STILES Ward 1-2" 810 243 524 5 32 5 0 1 0 0 0 0 0 0 0 0 0 0
OCONTO "TOWN OF TOWNSEND Ward 1" 670 252 396 2 17 1 0 0 0 2 0 0 0 0 0 0 0 0
OCONTO "TOWN OF UNDERHILL Ward 1" 416 119 284 2 10 0 1 0 0 0 0 0 0 0 0 0 0 0
OCONTO "VILLAGE OF LENA Ward 1" 254 85 162 1 4 1 1 0 0 0 0 0 0 0 0 0 0 0
OCONTO "VILLAGE OF PULASKI Ward 5" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
OCONTO "VILLAGE OF SURING Ward 1" 207 50 152 0 4 0 0 0 0 1 0 0 0 0 0 0 0 0
OCONTO "CITY OF GILLETT Wards 1-3" 567 191 353 3 14 5 1 0 0 0 0 0 0 0 0 0 0 0
OCONTO "CITY OF OCONTO Wards 1-7" 2006 731 1179 7 62 20 1 1 0 5 0 0 0 0 0 0 0 0
OCONTO "CITY OF OCONTO FALLS Wards 1-5" 1229 375 783 7 53 9 0 0 0 1 1 0 0 0 0 0 0 0
OCONTO "CITY OF OCONTO FALLS Ward 6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ONEIDA "TOWN OF CASSIAN Wards 1-2" 682 250 391 4 22 7 1 0 0 0 0 0 0 0 0 0 0 7
ONEIDA "TOWN OF CRESCENT Wards 1-3" 1288 524 712 4 37 4 1 2 0 4 0 0 0 0 0 0 0 0
ONEIDA "TOWN OF ENTERPRISE Ward 1" 230 72 148 2 5 2 0 0 0 0 0 0 0 0 0 0 0 1
ONEIDA "TOWN OF HAZELHURST Wards 1-2" 401 330 44 0 17 10 0 0 0 0 0 0 0 0 0 0 0 0
ONEIDA "TOWN OF LAKE TOMAHAWK Wards 1-2" 645 223 398 2 16 1 0 0 0 0 0 0 0 0 0 0 0 5
ONEIDA "TOWN OF LITTLE RICE Ward 1" 222 58 159 0 3 1 0 0 0 0 0 0 0 0 0 0 0 1
ONEIDA "TOWN OF LYNNE Ward 1" 81 20 56 0 2 1 0 1 0 0 0 0 0 0 0 0 0 1
ONEIDA "TOWN OF MINOCQUA Wards 1-7" 3090 1026 1920 12 78 20 0 1 0 0 0 0 0 0 0 0 0 33
ONEIDA "TOWN OF MONICO Ward 1" 156 40 110 1 4 1 0 0 0 0 0 0 0 0 0 0 0 0
ONEIDA "TOWN OF NEWBOLD Ward 1" 235 83 143 2 3 2 0 0 0 2 0 0 0 0 0 0 0 0
ONEIDA "TOWN OF NEWBOLD Wards 2-4" 1505 586 821 10 61 11 0 0 0 3 0 0 0 0 0 0 0 13
ONEIDA "TOWN OF NOKOMIS Ward 1-2" 852 340 473 1 20 11 1 0 0 2 0 0 0 0 0 0 0 4
ONEIDA "TOWN OF PELICAN Wards 1-4" 1502 604 807 7 61 12 3 2 0 6 0 0 0 0 0 0 0 0
ONEIDA "TOWN OF PIEHL Ward 1" 47 17 29 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
ONEIDA "TOWN OF PINE LAKE Ward 1-4" 1622 658 852 8 66 16 1 1 0 8 0 0 0 0 0 0 0 12
ONEIDA "TOWN OF SCHOEPKE Ward 1" 231 90 136 0 2 2 0 0 0 0 0 0 0 0 0 0 0 1
ONEIDA "TOWN OF STELLA Wards 1-2" 376 156 200 2 9 5 0 0 0 0 0 0 0 0 0 0 0 4
ONEIDA "TOWN OF SUGAR CAMP Wards 1-2" 1140 361 717 3 43 5 1 0 8 1 0 0 0 0 0 0 0 1
ONEIDA "TOWN OF THREE LAKES Wards 1-4" 1569 448 1022 5 56 19 0 0 0 4 0 0 0 0 0 0 0 15
ONEIDA "TOWN OF WOODBORO Ward 1" 535 196 292 6 31 1 2 0 0 1 0 0 0 0 0 0 0 6
ONEIDA "TOWN OF WOODRUFF Ward 1-3" 1285 484 745 4 31 10 0 1 0 0 0 0 0 0 0 0 0 10
ONEIDA "CITY OF RHINELANDER Ward 1" 413 195 184 3 18 7 0 0 0 2 0 0 0 0 0 0 0 4
ONEIDA "CITY OF RHINELANDER Wards 2-3" 433 198 207 4 13 7 0 0 0 0 0 0 0 0 0 0 0 4
ONEIDA "CITY OF RHINELANDER Wards 4-5" 390 166 182 2 28 8 0 0 0 2 0 0 0 0 0 0 0 2
ONEIDA "CITY OF RHINELANDER Wards 6-7" 379 173 175 0 22 0 1 0 0 4 0 0 1 0 0 0 0 3
ONEIDA "CITY OF RHINELANDER Wards 8-9" 500 264 196 7 24 5 0 0 0 1 0 0 0 0 0 0 0 3
ONEIDA "CITY OF RHINELANDER Ward 10" 404 170 198 2 22 5 1 0 0 0 0 0 0 0 0 0 0 6
ONEIDA "CITY OF RHINELANDER Wards 11-12" 415 199 173 2 31 4 0 0 0 4 0 0 0 0 0 0 0 2
ONEIDA "CITY OF RHINELANDER Wards 13-14" 405 173 187 2 26 13 0 0 0 2 0 0 0 0 0 0 0 2
OUTAGAMIE "TOWN OF BLACK CREEK Wards 1-2" 683 194 461 5 17 5 0 0 0 1 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF BOVINA Wards 1-2" 632 184 427 2 17 2 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF BUCHANAN Wards 1-10" 3822 1488 2108 14 165 28 4 1 0 14 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF CENTER Wards 1-7" 2116 572 1421 11 91 11 0 2 0 8 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF CICERO Wards 1-2" 515 175 312 3 19 6 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF DALE Wards 1-3" 1591 411 1102 10 36 15 0 2 0 15 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF DEER CREEK Ward 1" 284 74 195 5 5 5 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF ELLINGTON Wards 1-5" 1660 385 1208 7 44 8 1 1 0 6 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF FREEDOM Wards 1-8" 3258 971 2086 20 136 30 2 2 0 10 0 0 1 0 0 0 0 0
OUTAGAMIE "TOWN OF GRAND CHUTE Wards 1-3" 3025 1194 1644 18 132 24 2 0 1 10 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF GRAND CHUTE Wards 4-6,9-10" 2897 1240 1467 20 119 36 3 3 0 8 1 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF GRAND CHUTE Wards 7-8" 917 394 448 4 49 19 0 0 0 2 0 0 0 0 0 0 1 0
OUTAGAMIE "TOWN OF GRAND CHUTE Wards 11-14" 2483 1044 1278 8 106 34 3 1 0 9 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF GRAND CHUTE Wards 15-17" 2411 985 1296 11 96 15 0 2 0 6 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF GRAND CHUTE Ward 18" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF GREENVILLE Wards 1-3,5,7-8" 5136 1522 3325 26 214 32 2 4 0 11 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF GREENVILLE Wards 4,9" 1175 381 743 3 39 4 1 0 0 4 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF GREENVILLE Ward 6" 229 56 158 1 12 1 0 0 0 1 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF HORTONIA Wards 1-2" 636 177 427 3 27 2 0 0 0 0 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF KAUKAUNA Wards 1-3" 726 192 507 1 20 2 1 0 0 3 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF LIBERTY Ward 1" 512 131 364 2 11 3 0 0 0 1 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF MAINE Ward 1" 459 139 292 0 19 3 0 1 0 5 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF MAPLE CREEK Ward 1" 314 80 223 3 6 1 0 0 0 1 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF ONEIDA Wards 1-6" 1924 830 991 9 49 38 2 2 0 3 0 0 0 0 0 0 0 0
OUTAGAMIE "TOWN OF OSBORN Wards 1-2" 709 196 477 1 32 0 1 0 0 2 0 0 0 0 0 0 0 0
